hotel_name,price_per_night,timestamp
Jamaica Inn, 249,2019-04-24 10:20:01.373095
Reggae Hostel Ocho Rios, 45,2019-04-24 10:20:01.373095
The Blue House Boutique Bed & Breakfast, 183,2019-04-24 10:20:01.373095
Silver Seas Resort Hotel, 82,2019-04-24 10:20:01.373095
Hibiscus Lodge Hotel, 117,2019-04-24 10:20:01.373095
Kaz Kreol Beach Lodge, 66,2019-04-24 10:20:01.373095
Chrisanns Beach Resort, 98,2019-04-24 10:20:01.373095
Pineapple Court Hotel, 82,2019-04-24 10:20:01.373095
Sand Castles Resort, 140,2019-04-24 10:20:01.373095
Tina's Guest House, 26,2019-04-24 10:20:01.373095
The Lion House Jamaica, 41,2019-04-24 10:20:01.373095
Village Hotel, 67,2019-04-24 10:20:01.373095
Ocean Sands, 66,2019-04-24 10:20:01.373095
Little Shaw Park Guest House, 42,2019-04-24 10:20:01.373095
Columbus Heights, 122,2019-04-24 10:20:01.373095
Casa De Shalom, 94,2019-04-24 10:20:01.373095
Csompo Bed and Breakfast, 56,2019-04-24 10:20:01.373095
Whispering Seas Jamaica, 247,2019-04-24 10:20:01.373095
Turtle Beach Towers, 153,2019-04-24 10:20:01.373095
Rita's Home away from Home, 51,2019-04-24 10:20:01.373095
Shaw Park Beach Hotel & Spa, 260,2019-04-24 10:20:01.373095
Sky Castles, 89,2019-04-24 10:20:01.373095
Fisherman's Point Resort, 142,2019-04-24 10:20:01.373095
Ocho Rios Vacation Resort Property Rentals, 92,2019-04-24 10:20:01.373095
Executive Mammee Bay Hotel, 74,2019-04-24 10:20:01.373095
Seaview Villa 1, 357,2019-04-24 10:20:01.373095
Wizzy Apartment, 53,2019-04-24 10:20:01.373095
Marine View Hotel, 78,2019-04-24 10:20:01.373095
Executive Shaw Park Guesthouse, 96,2019-04-24 10:20:01.373095
Moon Palace Jamaica, 507,2019-04-24 10:20:01.373095
