hotel_name,price_per_night,timestamp
INAYA Putri Bali Resort, 117,2019-04-30 02:36:01.498840
"The Westin Resort Nusa Dua, Bali", 133,2019-04-30 02:36:01.498840
Grand Hyatt Bali, 127,2019-04-30 02:36:01.498840
Ayodya Resort Bali, 89,2019-04-30 02:36:01.498840
Melia Bali, 110,2019-04-30 02:36:01.498840
Sofitel Bali Nusa Dua Beach Resort, 171,2019-04-30 02:36:01.498840
Nusa Dua Beach Hotel & Spa, 118,2019-04-30 02:36:01.498840
"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali", 134,2019-04-30 02:36:01.498840
The Grand Bali Nusa Dua, 76,2019-04-30 02:36:01.498840
Hilton Bali Resort, 132,2019-04-30 02:36:01.498840
Mulia Resort, 199,2019-04-30 02:36:01.498840
Mahogany Hotel, 37,2019-04-30 02:36:01.498840
Bali Nusa Dua Hotel, 92,2019-04-30 02:36:01.498840
Tanadewa Luxury Villas & Spa, 126,2019-04-30 02:36:01.498840
Courtyard Bali Nusa Dua Resort, 95,2019-04-30 02:36:01.498840
The Bale, 256,2019-04-30 02:36:01.498840
Novotel Bali Nusa Dua Hotel & Residences, 83,2019-04-30 02:36:01.498840
Amarterra Villas Bali Nusa Dua - MGallery Collection, 264,2019-04-30 02:36:01.498840
Samabe Bali Suites & Villas, 352,2019-04-30 02:36:01.498840
Marriott’s Bali Nusa Dua Gardens, 181,2019-04-30 02:36:01.498840
The Mulia, 377,2019-04-30 02:36:01.498840
Kayumanis Nusa Dua Private Villa & Spa, 314,2019-04-30 02:36:01.498840
Frangipani Homestay, 23,2019-04-30 02:36:01.498840
Puri Clinton Home Stay, 21,2019-04-30 02:36:01.498840
Kubu Garden, 33,2019-04-30 02:36:01.498840
Awarta Nusa Dua Luxury Villas & Spa, 180,2019-04-30 02:36:01.498840
The Ritz-Carlton Bali, 519,2019-04-30 02:36:01.498840
The St. Regis Bali Resort, 472,2019-04-30 02:36:01.498840
Mulia Villas, 506,2019-04-30 02:36:01.498840
Aman Villas at Nusa Dua," 2,703",2019-04-30 02:36:01.498840
