hotel_name,price_per_night,timestamp
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 14:20:01.164321
Jamaica Inn, 248,2019-04-23 14:20:01.164321
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 14:20:01.164321
The Blue House Boutique Bed & Breakfast, 183,2019-04-23 14:20:01.164321
Reggae Hostel Ocho Rios, 45,2019-04-23 14:20:01.164321
Grand Bahia Principe Jamaica, 354,2019-04-23 14:20:01.164321
Jewel Runaway Bay Beach & Golf Resort,0,2019-04-23 14:20:01.164321
Villa Loyola, 76,2019-04-23 14:20:01.164321
Cardiff Hotel & Spa, 135,2019-04-23 14:20:01.164321
Teresinajamaica, 84,2019-04-23 14:20:01.164321
Silver Seas Resort Hotel, 82,2019-04-23 14:20:01.164321
Tina's Guest House, 26,2019-04-23 14:20:01.164321
HotBox Jamaica Bud & Breakfast, 76,2019-04-23 14:20:01.164321
Chrisanns Beach Resort, 97,2019-04-23 14:20:01.164321
Kaz Kreol Beach Lodge, 65,2019-04-23 14:20:01.164321
Hibiscus Lodge Hotel, 117,2019-04-23 14:20:01.164321
Pineapple Court Hotel, 81,2019-04-23 14:20:01.164321
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 14:20:01.164321
The Lion House Jamaica, 41,2019-04-23 14:20:01.164321
Columbus Heights, 122,2019-04-23 14:20:01.164321
Turtle Beach Towers, 152,2019-04-23 14:20:01.164321
Whispering Seas Jamaica, 246,2019-04-23 14:20:01.164321
Piper's Cove Resort, 119,2019-04-23 14:20:01.164321
Club Ambiance, 195,2019-04-23 14:20:01.164321
Silver Creek Resort, 91,2019-04-23 14:20:01.164321
Villa Sonate, 85,2019-04-23 14:20:01.164321
Holiday Haven Condo Resort, 117,2019-04-23 14:20:01.164321
Moon Palace Jamaica, 505,2019-04-23 14:20:01.164321
Luxury Bahia Principe Runaway Bay, 409,2019-04-23 14:20:01.164321
Couples Sans Souci, 420,2019-04-23 14:20:01.164321
Franklyn D. Resort & Spa, 660,2019-04-23 14:20:01.164321
Jewel Runaway Bay Beach & Golf Resort,0,2019-04-23 14:20:01.164321
