hotel_name,price_per_night,timestamp
Reggae Hostel Ocho Rios, 50,2019-04-28 13:20:01.553786
Silver Seas Resort Hotel, 82,2019-04-28 13:20:01.553786
Shaw Park Beach Hotel & Spa, 259,2019-04-28 13:20:01.553786
Sky Castles, 89,2019-04-28 13:20:01.553786
Fisherman's Point Resort, 80,2019-04-28 13:20:01.553786
Executive Mammee Bay Hotel, 74,2019-04-28 13:20:01.553786
Casahun B&B, 55,2019-04-28 13:20:01.553786
Seaview Villa 1, 357,2019-04-28 13:20:01.553786
Wizzy Apartment, 53,2019-04-28 13:20:01.553786
Marine View Hotel, 78,2019-04-28 13:20:01.553786
Executive Shaw Park Guesthouse, 96,2019-04-28 13:20:01.553786
Home From Home JA Community Living, 46,2019-04-28 13:20:01.553786
Palm Paradise Ocean Villas, 112,2019-04-28 13:20:01.553786
Pink Rock Inn, 78,2019-04-28 13:20:01.553786
Slice Of Heaven, 97,2019-04-28 13:20:01.553786
Moon Palace Jamaica, 493,2019-04-28 13:20:01.553786
Jamaica Inn,0,2019-04-28 13:20:01.553786
Hibiscus Lodge Hotel,0,2019-04-28 13:20:01.553786
Kaz Kreol Beach Lodge,0,2019-04-28 13:20:01.553786
Chrisanns Beach Resort,0,2019-04-28 13:20:01.553786
Pineapple Court Hotel,0,2019-04-28 13:20:01.553786
Sand Castles Resort,0,2019-04-28 13:20:01.553786
The Lion House Jamaica,0,2019-04-28 13:20:01.553786
Little Shaw Park Guest House,0,2019-04-28 13:20:01.553786
Ocean Sands,0,2019-04-28 13:20:01.553786
Columbus Heights,0,2019-04-28 13:20:01.553786
Casa De Shalom,0,2019-04-28 13:20:01.553786
Whispering Seas Jamaica,0,2019-04-28 13:20:01.553786
Turtle Beach Towers,0,2019-04-28 13:20:01.553786
Rita's Home away from Home,0,2019-04-28 13:20:01.553786
