hotel_name,price_per_night,timestamp
Hotel Boutique Casa Isabel, 92,2019-04-30 02:41:01.631724
Viajero Cartagena Hostel, 50,2019-04-30 02:41:01.631724
Hotel Manglar 421, 24,2019-04-30 02:41:01.631724
Hyatt Regency Cartagena, 146,2019-04-30 02:41:01.631724
Hotel San Martin, 68,2019-04-30 02:41:01.631724
Hampton by Hilton Cartagena, 90,2019-04-30 02:41:01.631724
Bastion Luxury Hotel, 259,2019-04-30 02:41:01.631724
Hotel Casa Lola, 124,2019-04-30 02:41:01.631724
Hotel Casa Alejandria, 45,2019-04-30 02:41:01.631724
Life is Good Cartagena, 110,2019-04-30 02:41:01.631724
The Clock Hostel And Suites, 30,2019-04-30 02:41:01.631724
Allure Chocolat Hotel By Karisma, 161,2019-04-30 02:41:01.631724
Hotel Casa del Arzobispado, 212,2019-04-30 02:41:01.631724
Sofitel Legend Santa Clara, 335,2019-04-30 02:41:01.631724
Hotel Boutique las Carretas, 104,2019-04-30 02:41:01.631724
Les Lezards Bed & Breakfast, 92,2019-04-30 02:41:01.631724
Tcherassi Hotel + Spa, 207,2019-04-30 02:41:01.631724
Hotel San Felipe Plaza, 40,2019-04-30 02:41:01.631724
Casa Bustamante Hotel Boutique, 77,2019-04-30 02:41:01.631724
Hotel Pueblito Playa, 43,2019-04-30 02:41:01.631724
Hotel Almirante, 124,2019-04-30 02:41:01.631724
Hostal Santo Domingo Vidal, 41,2019-04-30 02:41:01.631724
Conrad Cartagena by Hilton, 151,2019-04-30 02:41:01.631724
Holiday Inn Cartagena Morros, 103,2019-04-30 02:41:01.631724
Hotel Buenos Aires Avenida, 38,2019-04-30 02:41:01.631724
InterContinental Cartagena De Indias, 140,2019-04-30 02:41:01.631724
Bourbon St Hostal Boutique, 23,2019-04-30 02:41:01.631724
Hotel Barlovento, 71,2019-04-30 02:41:01.631724
Alfiz Hotel, 191,2019-04-30 02:41:01.631724
Ananda Hotel Boutique, 293,2019-04-30 02:41:01.631724
