hotel_name,price_per_night,timestamp
Travelodge Edinburgh Central Princes Street, 153,2019-04-28 23:20:01.213293
Travelodge Edinburgh Central, 164,2019-04-28 23:20:01.213293
Travelodge Edinburgh Central Waterloo Place Hotel, 153,2019-04-28 23:20:01.213293
The Principal Edinburgh George Street, 354,2019-04-28 23:20:01.213293
Best Western Plus Edinburgh City Centre Bruntsfield Hotel, 173,2019-04-28 23:20:01.213293
Travelodge Edinburgh Cameron Toll, 142,2019-04-28 23:20:01.213293
"Radisson Blu Hotel, Edinburgh City Centre", 267,2019-04-28 23:20:01.213293
Apex Grassmarket Hotel, 224,2019-04-28 23:20:01.213293
Travelodge Edinburgh Airport Ratho Station Hotel, 120,2019-04-28 23:20:01.213293
"Ten Hill Place, BW Premier Collection", 174,2019-04-28 23:20:01.213293
Novotel Edinburgh Park, 140,2019-04-28 23:20:01.213293
Murrayfield Hotel and House, 166,2019-04-28 23:20:01.213293
The Balmoral Hotel, 330,2019-04-28 23:20:01.213293
Waldorf Astoria Edinburgh - The Caledonian, 317,2019-04-28 23:20:01.213293
Travelodge Edinburgh Central Queen Street, 153,2019-04-28 23:20:01.213293
B+B Edinburgh, 362,2019-04-28 23:20:01.213293
The Edinburgh Grand, 284,2019-04-28 23:20:01.213293
Old Town Chambers, 249,2019-04-28 23:20:01.213293
Ibis Edinburgh Centre Royal Mile, 172,2019-04-28 23:20:01.213293
Leonardo Boutique Hotel Simpson Edinburgh, 184,2019-04-28 23:20:01.213293
Ibis Edinburgh Centre South Bridge, 167,2019-04-28 23:20:01.213293
The Scotsman Hotel, 274,2019-04-28 23:20:01.213293
Salisbury Green Hotel & Bistro, 136,2019-04-28 23:20:01.213293
Brooks Hotel Edinburgh, 212,2019-04-28 23:20:01.213293
"Sheraton Grand Hotel & Spa, Edinburgh", 276,2019-04-28 23:20:01.213293
Best Western Kings Manor Hotel, 120,2019-04-28 23:20:01.213293
The Chester Residence, 257,2019-04-28 23:20:01.213293
Aparthotel Adagio Edinburgh Royal Mile, 198,2019-04-28 23:20:01.213293
Cityroomz Edinburgh, 138,2019-04-28 23:20:01.213293
Holiday Inn Express Edinburgh - Leith Waterfront, 137,2019-04-28 23:20:01.213293
