hotel_name,price_per_night,timestamp
Melia Bali, 99,2019-04-26 16:20:01.246334
Sofitel Bali Nusa Dua Beach Resort, 170,2019-04-26 16:20:01.246334
The Ritz-Carlton Bali, 291,2019-04-26 16:20:01.246334
The St. Regis Bali Resort, 479,2019-04-26 16:20:01.246334
Mulia Resort, 202,2019-04-26 16:20:01.246334
Samabe Bali Suites & Villas,0,2019-04-26 16:20:01.246334
Marriott’s Bali Nusa Dua Gardens, 184,2019-04-26 16:20:01.246334
The Mulia, 382,2019-04-26 16:20:01.246334
Mulia Villas, 451,2019-04-26 16:20:01.246334
Awarta Nusa Dua Luxury Villas & Spa, 333,2019-04-26 16:20:01.246334
INAYA Putri Bali Resort,0,2019-04-26 16:20:01.246334
"The Westin Resort Nusa Dua, Bali",0,2019-04-26 16:20:01.246334
Grand Hyatt Bali,0,2019-04-26 16:20:01.246334
Ayodya Resort Bali,0,2019-04-26 16:20:01.246334
Nusa Dua Beach Hotel & Spa,0,2019-04-26 16:20:01.246334
"The Laguna, a Luxury Collection Resort & Spa, Nusa Dua, Bali",0,2019-04-26 16:20:01.246334
The Grand Bali Nusa Dua,0,2019-04-26 16:20:01.246334
Hilton Bali Resort,0,2019-04-26 16:20:01.246334
Mahogany Hotel,0,2019-04-26 16:20:01.246334
Tanadewa Luxury Villas & Spa,0,2019-04-26 16:20:01.246334
Bali Nusa Dua Hotel,0,2019-04-26 16:20:01.246334
The Bale,0,2019-04-26 16:20:01.246334
Courtyard Bali Nusa Dua Resort,0,2019-04-26 16:20:01.246334
Novotel Bali Nusa Dua Hotel & Residences,0,2019-04-26 16:20:01.246334
Amarterra Villas Bali Nusa Dua - MGallery Collection,0,2019-04-26 16:20:01.246334
Kayumanis Nusa Dua Private Villa & Spa,0,2019-04-26 16:20:01.246334
Frangipani Homestay,0,2019-04-26 16:20:01.246334
Kubu Garden,0,2019-04-26 16:20:01.246334
Aman Villas at Nusa Dua,0,2019-04-26 16:20:01.246334
Ellie's,0,2019-04-26 16:20:01.246334
