hotel_name,price_per_night,timestamp
Ladera Resort, 695,2019-04-24 20:20:01.520267
Windjammer Landing Villa Beach Resort, 179,2019-04-24 20:20:01.520267
Coco Palm Resort, 105,2019-04-24 20:20:01.520267
St. James's Club Morgan Bay, 417,2019-04-24 20:20:01.520267
La Haut Resort, 114,2019-04-24 20:20:01.520267
Hummingbird Beach Resort, 217,2019-04-24 20:20:01.520267
Fond Doux Plantation & Resort, 178,2019-04-24 20:20:01.520267
The Landings Resort & Spa, 456,2019-04-24 20:20:01.520267
Villa Beach Cottages, 260,2019-04-24 20:20:01.520267
"The Harbor Club St. Lucia, Curio Collection by Hilton", 228,2019-04-24 20:20:01.520267
Boucan by Hotel Chocolat, 250,2019-04-24 20:20:01.520267
Marigot Bay Resort and Marina, 374,2019-04-24 20:20:01.520267
Cap Maison, 432,2019-04-24 20:20:01.520267
Mystique Royal St Lucia, 235,2019-04-24 20:20:01.520267
Bay Gardens Beach Resort, 232,2019-04-24 20:20:01.520267
Marigot Palms Luxury Caribbean Guesthouse and Apartments, 169,2019-04-24 20:20:01.520267
Ti Kaye Resort & Spa, 225,2019-04-24 20:20:01.520267
Bay Gardens Hotel, 113,2019-04-24 20:20:01.520267
Calabash Cove Resort and Spa, 356,2019-04-24 20:20:01.520267
Bel Jou Hotel, 227,2019-04-24 20:20:01.520267
The Ginger Lily Hotel, 107,2019-04-24 20:20:01.520267
Tet Rouge Resort, 285,2019-04-24 20:20:01.520267
Bay Gardens Inn, 107,2019-04-24 20:20:01.520267
Oasis Marigot, 179,2019-04-24 20:20:01.520267
Jade Mountain Resort," 1,306",2019-04-24 20:20:01.520267
"Sugar Beach, A Viceroy Resort", 786,2019-04-24 20:20:01.520267
Anse Chastanet, 485,2019-04-24 20:20:01.520267
Royalton Saint Lucia, 990,2019-04-24 20:20:01.520267
Stonefield Villa Resort, 582,2019-04-24 20:20:01.520267
East Winds, 709,2019-04-24 20:20:01.520267
Ladera Resort, 695,2019-04-24 20:20:01.520267
Fond Doux Plantation & Resort, 178,2019-04-24 20:20:01.520267
