hotel_name,price_per_night,timestamp
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 15:20:01.462233
Jamaica Inn, 248,2019-04-23 15:20:01.462233
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 15:20:01.462233
Reggae Hostel Ocho Rios, 45,2019-04-23 15:20:01.462233
The Blue House Boutique Bed & Breakfast, 183,2019-04-23 15:20:01.462233
Grand Bahia Principe Jamaica, 354,2019-04-23 15:20:01.462233
Jewel Runaway Bay Beach & Golf Resort,0,2019-04-23 15:20:01.462233
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 15:20:01.462233
Silver Seas Resort Hotel, 82,2019-04-23 15:20:01.462233
Hibiscus Lodge Hotel, 117,2019-04-23 15:20:01.462233
Kaz Kreol Beach Lodge, 65,2019-04-23 15:20:01.462233
Chrisanns Beach Resort, 97,2019-04-23 15:20:01.462233
Pineapple Court Hotel, 81,2019-04-23 15:20:01.462233
Piper's Cove Resort, 119,2019-04-23 15:20:01.462233
Villa Loyola, 76,2019-04-23 15:20:01.462233
Tina's Guest House, 26,2019-04-23 15:20:01.462233
The Lion House Jamaica, 41,2019-04-23 15:20:01.462233
Cardiff Hotel & Spa, 135,2019-04-23 15:20:01.462233
Holiday Haven Condo Resort, 117,2019-04-23 15:20:01.462233
Silver Creek Resort, 91,2019-04-23 15:20:01.462233
Columbus Heights, 122,2019-04-23 15:20:01.462233
Club Ambiance, 195,2019-04-23 15:20:01.462233
HotBox Jamaica Bud & Breakfast, 76,2019-04-23 15:20:01.462233
Whispering Seas Jamaica, 246,2019-04-23 15:20:01.462233
Turtle Beach Towers, 152,2019-04-23 15:20:01.462233
Villa Sonate, 85,2019-04-23 15:20:01.462233
Teresinajamaica, 84,2019-04-23 15:20:01.462233
Luxury Bahia Principe Runaway Bay, 409,2019-04-23 15:20:01.462233
Franklyn D. Resort & Spa, 660,2019-04-23 15:20:01.462233
Moon Palace Jamaica, 505,2019-04-23 15:20:01.462233
Couples Sans Souci, 420,2019-04-23 15:20:01.462233
Jewel Runaway Bay Beach & Golf Resort,0,2019-04-23 15:20:01.462233
