hotel_name,price_per_night,timestamp
Centara Ras Fushi Resort & Spa Maldives, 371,2019-04-30 04:13:02.049275
Somerset Inn, 72,2019-04-30 04:13:02.049275
Hotel Octave, 202,2019-04-30 04:13:02.049275
The Somerset Hotel, 132,2019-04-30 04:13:02.049275
Sala Boutique Hotel, 121,2019-04-30 04:13:02.049275
Samann Grand, 137,2019-04-30 04:13:02.049275
"Hotel Jen Male, Maldives by Shangri-La", 186,2019-04-30 04:13:02.049275
The Avenue and Spa, 65,2019-04-30 04:13:02.049275
Hotel Unima Grand, 73,2019-04-30 04:13:02.049275
Surf View Raalhugandu, 87,2019-04-30 04:13:02.049275
The Beehive, 110,2019-04-30 04:13:02.049275
Champa Central Hotel, 94,2019-04-30 04:13:02.049275
Paralian Hulhumale, 81,2019-04-30 04:13:02.049275
Novina, 70,2019-04-30 04:13:02.049275
The Melrose Hotel, 62,2019-04-30 04:13:02.049275
Vinorva Maldives, 55,2019-04-30 04:13:02.049275
Athiriveli, 51,2019-04-30 04:13:02.049275
House Clover, 75,2019-04-30 04:13:02.049275
LVIS boutique, 110,2019-04-30 04:13:02.049275
Maagiri Hotel, 192,2019-04-30 04:13:02.049275
City King, 63,2019-04-30 04:13:02.049275
Skai Lodge, 76,2019-04-30 04:13:02.049275
Six in One, 82,2019-04-30 04:13:02.049275
The Park House, 92,2019-04-30 04:13:02.049275
Mookai Suites, 101,2019-04-30 04:13:02.049275
Marble Hotel, 77,2019-04-30 04:13:02.049275
Coral Hotel & Spa, 43,2019-04-30 04:13:02.049275
Mookai Hotel, 83,2019-04-30 04:13:02.049275
Kaani Lodge, 48,2019-04-30 04:13:02.049275
Heritance Aarah," 1,370",2019-04-30 04:13:02.049275
