hotel_name,url,price_per_night,timestamp
No. 1 Apartments- George IV Bridge,http://www.tripadvisor.com/Hotel_Review-g186525-d1217002-Reviews-No_1_Apartments_George_IV_Bridge-Edinburgh_Scotland.html, 181,2019-05-10 20:12:01.624983
Old Town Chambers,http://www.tripadvisor.com/Hotel_Review-g186525-d4331658-Reviews-Old_Town_Chambers-Edinburgh_Scotland.html, 336,2019-05-10 20:12:01.624983
The Chester Residence,http://www.tripadvisor.com/Hotel_Review-g186525-d313495-Reviews-The_Chester_Residence-Edinburgh_Scotland.html, 487,2019-05-10 20:12:01.624983
The Dunstane Houses,http://www.tripadvisor.com/Hotel_Review-g186525-d191461-Reviews-The_Dunstane_Houses-Edinburgh_Scotland.html, 220,2019-05-10 20:12:01.624983
The Edinburgh Grand,http://www.tripadvisor.com/Hotel_Review-g186525-d13970683-Reviews-The_Edinburgh_Grand-Edinburgh_Scotland.html, 237,2019-05-10 20:12:01.624983
Parkhead House,http://www.tripadvisor.com/Hotel_Review-g4049419-d3666541-Reviews-Parkhead_House-South_Queensferry_Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
The Knight Residence by Mansley,http://www.tripadvisor.com/Hotel_Review-g186525-d191451-Reviews-The_Knight_Residence_by_Mansley-Edinburgh_Scotland.html, 235,2019-05-10 20:12:01.624983
Sheridan Guest House,http://www.tripadvisor.com/Hotel_Review-g186525-d554693-Reviews-Sheridan_Guest_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Barony House,http://www.tripadvisor.com/Hotel_Review-g186525-d210909-Reviews-Barony_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Haymarket Apartments,http://www.tripadvisor.com/Hotel_Review-g186525-d8865362-Reviews-Haymarket_Apartments-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Kellerstain Stables B&B Edinburgh,http://www.tripadvisor.com/Hotel_Review-g186525-d4493453-Reviews-Kellerstain_Stables_B_B_Edinburgh-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Highfield Guest House,http://www.tripadvisor.com/Hotel_Review-g186525-d568381-Reviews-Highfield_Guest_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Kew House,http://www.tripadvisor.com/Hotel_Review-g186525-d246470-Reviews-Kew_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
94DR,http://www.tripadvisor.com/Hotel_Review-g186525-d1226688-Reviews-94DR-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Ramsay's B&B,http://www.tripadvisor.com/Hotel_Review-g186525-d1030735-Reviews-Ramsay_s_B_B-Edinburgh_Scotland.html, 115,2019-05-10 20:12:01.624983
23 Mayfield,http://www.tripadvisor.com/Hotel_Review-g186525-d1082356-Reviews-23_Mayfield-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
The Guest Room,http://www.tripadvisor.com/Hotel_Review-g186525-d1514235-Reviews-The_Guest_Room-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Alba House,http://www.tripadvisor.com/Hotel_Review-g186525-d619602-Reviews-Alba_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Kingsway Guest House,http://www.tripadvisor.com/Hotel_Review-g186525-d191480-Reviews-Kingsway_Guest_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Adria House,http://www.tripadvisor.com/Hotel_Review-g186525-d578777-Reviews-Adria_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
The Hedges Guest House,http://www.tripadvisor.com/Hotel_Review-g186525-d1411406-Reviews-The_Hedges_Guest_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Ben Cruachan Guest House,http://www.tripadvisor.com/Hotel_Review-g186525-d739211-Reviews-Ben_Cruachan_Guest_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Apartment By Castle,http://www.tripadvisor.com/Hotel_Review-g186525-d456540-Reviews-Apartment_By_Castle-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Two Hillside Crescent,http://www.tripadvisor.com/Hotel_Review-g186525-d1414929-Reviews-Two_Hillside_Crescent-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Aaron Glen,http://www.tripadvisor.com/Hotel_Review-g186525-d581745-Reviews-Aaron_Glen-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Straven Guest House,http://www.tripadvisor.com/Hotel_Review-g186525-d609780-Reviews-Straven_Guest_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
The Victorian Town House,http://www.tripadvisor.com/Hotel_Review-g186525-d614209-Reviews-The_Victorian_Town_House-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
4Kt Guesthouse,http://www.tripadvisor.com/Hotel_Review-g186525-d4724552-Reviews-4Kt_Guesthouse-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Glendevon Bed & Breakfast,http://www.tripadvisor.com/Hotel_Review-g186525-d5577431-Reviews-Glendevon_Bed_Breakfast-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Millers 64,http://www.tripadvisor.com/Hotel_Review-g186525-d1156921-Reviews-Millers_64-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
Allburys,http://www.tripadvisor.com/Hotel_Review-g186525-d1631035-Reviews-Allburys-Edinburgh_Scotland.html,0,2019-05-10 20:12:01.624983
