hotel_name,price_per_night,timestamp
Samann Grand, 137,2019-04-29 10:20:01.297755
Centara Ras Fushi Resort & Spa Maldives, 371,2019-04-29 10:20:01.297755
Somerset Inn, 72,2019-04-29 10:20:01.297755
The Somerset Hotel, 128,2019-04-29 10:20:01.297755
Sala Boutique Hotel, 121,2019-04-29 10:20:01.297755
Samann Grand, 137,2019-04-29 10:20:01.297755
"Hotel Jen Male, Maldives by Shangri-La", 208,2019-04-29 10:20:01.297755
The Beehive, 110,2019-04-29 10:20:01.297755
Novina, 70,2019-04-29 10:20:01.297755
House Clover, 75,2019-04-29 10:20:01.297755
City King, 63,2019-04-29 10:20:01.297755
Skai Lodge, 76,2019-04-29 10:20:01.297755
Coral Hotel & Spa, 42,2019-04-29 10:20:01.297755
Kaani Lodge, 48,2019-04-29 10:20:01.297755
Heritance Aarah," 1,370",2019-04-29 10:20:01.297755
Hotel Octave,0,2019-04-29 10:20:01.297755
The Avenue and Spa, 65,2019-04-29 10:20:01.297755
Hotel Unima Grand, 73,2019-04-29 10:20:01.297755
Surf View Raalhugandu, 87,2019-04-29 10:20:01.297755
Champa Central Hotel, 94,2019-04-29 10:20:01.297755
Paralian Hulhumale,0,2019-04-29 10:20:01.297755
The Melrose Hotel, 62,2019-04-29 10:20:01.297755
Vinorva Maldives, 55,2019-04-29 10:20:01.297755
Athiriveli, 51,2019-04-29 10:20:01.297755
LVIS boutique, 110,2019-04-29 10:20:01.297755
Maagiri Hotel, 192,2019-04-29 10:20:01.297755
Six in One, 82,2019-04-29 10:20:01.297755
Mookai Suites, 101,2019-04-29 10:20:01.297755
Marble Hotel, 77,2019-04-29 10:20:01.297755
Mookai Hotel, 83,2019-04-29 10:20:01.297755
Moodhu Surf House, 48,2019-04-29 10:20:01.297755
