hotel_name,price_per_night,timestamp
The Saguaro Palm Springs, 340,2019-04-25 17:20:00.917539
Ace Hotel & Swim Club, 495,2019-04-25 17:20:00.917539
Hilton Palm Springs, 281,2019-04-25 17:20:00.917539
The Palm Springs Hotel, 407,2019-04-25 17:20:00.917539
Korakia Pensione, 423,2019-04-25 17:20:00.917539
"Triada Palm Springs, Autograph Collection", 489,2019-04-25 17:20:00.917539
The Palm Springs Hotel, 407,2019-04-25 17:20:00.917539
The Westcott, 285,2019-04-25 17:20:00.917539
The Rossi Hotel, 254,2019-04-25 17:20:00.917539
The Saguaro Palm Springs, 340,2019-04-25 17:20:00.917539
Best Western Plus Las Brisas Hotel, 275,2019-04-25 17:20:00.917539
Palm Canyon Resort & Spa, 240,2019-04-25 17:20:00.917539
"The Riviera Palm Springs, A Tribute Portfolio Resort", 435,2019-04-25 17:20:00.917539
Vagabond Inn Palm Springs, 125,2019-04-25 17:20:00.917539
Quality Inn Palm Springs Downtown, 162,2019-04-25 17:20:00.917539
Hotel ZOSO, 234,2019-04-25 17:20:00.917539
Palm Mountain Resort & Spa, 153,2019-04-25 17:20:00.917539
Infusion Beach Club, 160,2019-04-25 17:20:00.917539
Ivy Palm Resort, 164,2019-04-25 17:20:00.917539
Motel 6 Palm Springs Downtown, 132,2019-04-25 17:20:00.917539
Best Western Inn at Palm Springs, 143,2019-04-25 17:20:00.917539
Days Inn by Wyndham Palm Springs, 103,2019-04-25 17:20:00.917539
Courtyard by Marriott Palm Springs, 377,2019-04-25 17:20:00.917539
Villa Royale, 450,2019-04-25 17:20:00.917539
Marquis Villas Resort, 224,2019-04-25 17:20:00.917539
Knights Inn Palm Springs, 117,2019-04-25 17:20:00.917539
Desert Isle of Palm Springs, 346,2019-04-25 17:20:00.917539
L'Horizon Resort & Spa, 699,2019-04-25 17:20:00.917539
The Weekend, 587,2019-04-25 17:20:00.917539
7 Springs Inn & Suites, 203,2019-04-25 17:20:00.917539
Oasis Villa Resort, 253,2019-04-25 17:20:00.917539
A Place in the Sun Garden Hotel, 181,2019-04-25 17:20:00.917539
