hotel_name,price_per_night,timestamp
The Inn on the Mile, 252,2019-04-29 13:20:01.373488
Travelodge Edinburgh Central Princes Street, 153,2019-04-29 13:20:01.373488
Travelodge Edinburgh Central, 164,2019-04-29 13:20:01.373488
Travelodge Edinburgh Central Waterloo Place Hotel, 153,2019-04-29 13:20:01.373488
The Principal Edinburgh George Street, 340,2019-04-29 13:20:01.373488
Best Western Plus Edinburgh City Centre Bruntsfield Hotel, 158,2019-04-29 13:20:01.373488
Travelodge Edinburgh Cameron Toll, 142,2019-04-29 13:20:01.373488
"Radisson Blu Hotel, Edinburgh City Centre", 267,2019-04-29 13:20:01.373488
Apex Grassmarket Hotel, 224,2019-04-29 13:20:01.373488
Travelodge Edinburgh Airport Ratho Station Hotel, 120,2019-04-29 13:20:01.373488
"Ten Hill Place, BW Premier Collection", 192,2019-04-29 13:20:01.373488
Novotel Edinburgh Park, 140,2019-04-29 13:20:01.373488
Murrayfield Hotel and House, 137,2019-04-29 13:20:01.373488
The Balmoral Hotel, 296,2019-04-29 13:20:01.373488
Travelodge Edinburgh Central Queen Street, 153,2019-04-29 13:20:01.373488
B+B Edinburgh, 362,2019-04-29 13:20:01.373488
Waldorf Astoria Edinburgh - The Caledonian, 317,2019-04-29 13:20:01.373488
The Edinburgh Grand, 315,2019-04-29 13:20:01.373488
Old Town Chambers, 302,2019-04-29 13:20:01.373488
Ibis Edinburgh Centre Royal Mile, 188,2019-04-29 13:20:01.373488
Ibis Edinburgh Centre South Bridge, 167,2019-04-29 13:20:01.373488
Leonardo Boutique Hotel Simpson Edinburgh, 184,2019-04-29 13:20:01.373488
The Scotsman Hotel, 295,2019-04-29 13:20:01.373488
Salisbury Green Hotel & Bistro, 136,2019-04-29 13:20:01.373488
Brooks Hotel Edinburgh, 193,2019-04-29 13:20:01.373488
"Sheraton Grand Hotel & Spa, Edinburgh", 276,2019-04-29 13:20:01.373488
Best Western Kings Manor Hotel, 109,2019-04-29 13:20:01.373488
The Chester Residence, 257,2019-04-29 13:20:01.373488
Aparthotel Adagio Edinburgh Royal Mile, 198,2019-04-29 13:20:01.373488
Cityroomz Edinburgh, 138,2019-04-29 13:20:01.373488
Holiday Inn Express Edinburgh - Leith Waterfront, 137,2019-04-29 13:20:01.373488
