hotel_name,price_per_night,timestamp
Reggae Hostel Ocho Rios, 50,2019-04-28 04:20:01.188032
The Blue House Boutique Bed & Breakfast, 184,2019-04-28 04:20:01.188032
Silver Seas Resort Hotel, 82,2019-04-28 04:20:01.188032
Hibiscus Lodge Hotel, 111,2019-04-28 04:20:01.188032
Kaz Kreol Beach Lodge, 66,2019-04-28 04:20:01.188032
Chrisanns Beach Resort, 98,2019-04-28 04:20:01.188032
Pineapple Court Hotel, 82,2019-04-28 04:20:01.188032
Sand Castles Resort, 147,2019-04-28 04:20:01.188032
Tina's Guest House, 26,2019-04-28 04:20:01.188032
The Lion House Jamaica, 41,2019-04-28 04:20:01.188032
Village Hotel, 67,2019-04-28 04:20:01.188032
Little Shaw Park Guest House, 42,2019-04-28 04:20:01.188032
Ocean Sands, 76,2019-04-28 04:20:01.188032
Columbus Heights, 122,2019-04-28 04:20:01.188032
Casa De Shalom, 94,2019-04-28 04:20:01.188032
Whispering Seas Jamaica, 247,2019-04-28 04:20:01.188032
Rita's Home away from Home, 51,2019-04-28 04:20:01.188032
Jamaica Inn, 423,2019-04-28 04:20:01.188032
Moon Palace Jamaica, 493,2019-04-28 04:20:01.188032
Turtle Beach Towers,0,2019-04-28 04:20:01.188032
Shaw Park Beach Hotel & Spa,0,2019-04-28 04:20:01.188032
Sky Castles,0,2019-04-28 04:20:01.188032
Fisherman's Point Resort,0,2019-04-28 04:20:01.188032
Executive Mammee Bay Hotel,0,2019-04-28 04:20:01.188032
Marine View Hotel,0,2019-04-28 04:20:01.188032
Executive Shaw Park Guesthouse,0,2019-04-28 04:20:01.188032
Slice Of Heaven,0,2019-04-28 04:20:01.188032
Hermosa Cove - Jamaica's Villa Hotel,0,2019-04-28 04:20:01.188032
Sandals Ochi Beach Resort,0,2019-04-28 04:20:01.188032
Sandals Royal Plantation,0,2019-04-28 04:20:01.188032
