hotel_name,url,price_per_night,timestamp
Seehotel Hermitage Luzern,http://www.tripadvisor.com/Hotel_Review-g188064-d234240-Reviews-Seehotel_Hermitage_Luzern-Lucerne.html, 436,2019-05-10 06:12:01.553270
Hotel Nidwaldnerhof,http://www.tripadvisor.com/Hotel_Review-g635894-d1083798-Reviews-Hotel_Nidwaldnerhof-Beckenried_Canton_of_Nidwalden.html, 288,2019-05-10 06:12:01.553270
Seehotel Pilatus,http://www.tripadvisor.com/Hotel_Review-g1134670-d278518-Reviews-Seehotel_Pilatus-Hergiswil_Canton_of_Nidwalden.html, 473,2019-05-10 06:12:01.553270
Hotel Balm Meggen,http://www.tripadvisor.com/Hotel_Review-g1079163-d570564-Reviews-Hotel_Balm_Meggen-Meggen.html, 231,2019-05-10 06:12:01.553270
Hotel-Restaurant Felmis,http://www.tripadvisor.com/Hotel_Review-g1096115-d229936-Reviews-Hotel_Restaurant_Felmis-Horw.html, 145,2019-05-10 06:12:01.553270
Seehotel Sternen Horw,http://www.tripadvisor.com/Hotel_Review-g1096115-d603670-Reviews-Seehotel_Sternen_Horw-Horw.html, 260,2019-05-10 06:12:01.553270
Burgenstock Hotels & Resort - Palace Hotel,http://www.tripadvisor.com/Hotel_Review-g4585027-d12617489-Reviews-Burgenstock_Hotels_Resort_Palace_Hotel-Obbuergen_Burgenstock_Canton_of_Nidwalden.html, 490,2019-05-10 06:12:01.553270
Boutique Hotel Schluessel,http://www.tripadvisor.com/Hotel_Review-g635894-d1006394-Reviews-Boutique_Hotel_Schluessel-Beckenried_Canton_of_Nidwalden.html, 327,2019-05-10 06:12:01.553270
Krone Buochs - Hotel & Restaurant,http://www.tripadvisor.com/Hotel_Review-g652170-d2241486-Reviews-Krone_Buochs_Hotel_Restaurant-Buochs_Canton_of_Nidwalden.html, 125,2019-05-10 06:12:01.553270
Hotel Bellevue Luzern,http://www.tripadvisor.com/Hotel_Review-g188064-d497012-Reviews-Hotel_Bellevue_Luzern-Lucerne.html, 152,2019-05-10 06:12:01.553270
Seerausch Swiss Quality Hotel,http://www.tripadvisor.com/Hotel_Review-g635894-d6588323-Reviews-Seerausch_Swiss_Quality_Hotel-Beckenried_Canton_of_Nidwalden.html, 185,2019-05-10 06:12:01.553270
Hotel Beau Rivage,http://www.tripadvisor.com/Hotel_Review-g198850-d238118-Reviews-Hotel_Beau_Rivage-Weggis.html, 259,2019-05-10 06:12:01.553270
Seehotel Kastanienbaum,http://www.tripadvisor.com/Hotel_Review-g198857-d234807-Reviews-Seehotel_Kastanienbaum-Kastanienbaum.html, 203,2019-05-10 06:12:01.553270
Hotel Roggerli,http://www.tripadvisor.com/Hotel_Review-g1134670-d624945-Reviews-Hotel_Roggerli-Hergiswil_Canton_of_Nidwalden.html, 212,2019-05-10 06:12:01.553270
Hotel Winkelried,http://www.tripadvisor.com/Hotel_Review-g1135667-d579707-Reviews-Hotel_Winkelried-Stansstad_Canton_of_Nidwalden.html, 166,2019-05-10 06:12:01.553270
