hotel_name,price_per_night,timestamp
L'Oiseau de L'Ocean, 55,2019-04-26 17:20:01.523737
"Shangri-La’s Le Touessrok Resort & Spa, Mauritius", 302,2019-04-26 17:20:01.523737
Laguna Beach Hotel & Spa, 125,2019-04-26 17:20:01.523737
Hilton Mauritius Resort & Spa, 245,2019-04-26 17:20:01.523737
Holiday Inn Mauritius Mon Tresor, 112,2019-04-26 17:20:01.523737
LUX* Le Morne, 430,2019-04-26 17:20:01.523737
Maradiva Villas Resort and Spa, 483,2019-04-26 17:20:01.523737
Mauricia Beachcomber Resort & Spa, 268,2019-04-26 17:20:01.523737
LUX* Grand Gaube, 284,2019-04-26 17:20:01.523737
Trou Aux Biches Beachcomber Golf Resort & Spa, 334,2019-04-26 17:20:01.523737
The Residence Mauritius, 187,2019-04-26 17:20:01.523737
Sugar Beach Mauritius, 189,2019-04-26 17:20:01.523737
Coral Azur Beach Resort, 164,2019-04-26 17:20:01.523737
Merville Beach Hotel, 134,2019-04-26 17:20:01.523737
Outrigger Mauritius Beach Resort, 163,2019-04-26 17:20:01.523737
"Radisson Blu Poste Lafayette Resort & Spa, Mauritius", 253,2019-04-26 17:20:01.523737
Heritage Le Telfair Golf & Wellness Resort, 266,2019-04-26 17:20:01.523737
Radisson Blu Azuri Resort & Spa Mauritius, 296,2019-04-26 17:20:01.523737
Shandrani Beachcomber Resort & Spa - All Inclusive, 406,2019-04-26 17:20:01.523737
Angsana Balaclava Mauritius, 370,2019-04-26 17:20:01.523737
Shanti Maurice Resort & Spa, 245,2019-04-26 17:20:01.523737
InterContinental Mauritius Resort Balaclava Fort, 366,2019-04-26 17:20:01.523737
Victoria Beachcomber Resort & Spa, 230,2019-04-26 17:20:01.523737
Paradis Beachcomber Golf Resort & Spa, 276,2019-04-26 17:20:01.523737
Sands Suites Resort & Spa, 177,2019-04-26 17:20:01.523737
Constance Belle Mare Plage, 337,2019-04-26 17:20:01.523737
Le Suffren Hotel & Marina, 171,2019-04-26 17:20:01.523737
The Oberoi Beach Resort Mauritius, 547,2019-04-26 17:20:01.523737
LUX* Belle Mare,0,2019-04-26 17:20:01.523737
Anelia Resort & Spa, 114,2019-04-26 17:20:01.523737
La Pirogue Mauritius, 377,2019-04-26 17:20:01.523737
Dinarobin Beachcomber Golf Resort & Spa,0,2019-04-26 17:20:01.523737
