hotel_name,price_per_night,timestamp
The Palm Springs Hotel, 405,2019-04-23 21:20:01.520302
Korakia Pensione, 422,2019-04-23 21:20:01.520302
"Triada Palm Springs, Autograph Collection", 334,2019-04-23 21:20:01.520302
The Rossi Hotel, 253,2019-04-23 21:20:01.520302
Best Western Plus Las Brisas Hotel, 274,2019-04-23 21:20:01.520302
Delos Reyes Palm Springs, 71,2019-04-23 21:20:01.520302
Palm Canyon Resort & Spa, 233,2019-04-23 21:20:01.520302
"The Riviera Palm Springs, A Tribute Portfolio Resort", 414,2019-04-23 21:20:01.520302
Vagabond Inn Palm Springs, 124,2019-04-23 21:20:01.520302
Quality Inn Palm Springs Downtown, 137,2019-04-23 21:20:01.520302
Palm Mountain Resort & Spa, 194,2019-04-23 21:20:01.520302
Hotel ZOSO, 220,2019-04-23 21:20:01.520302
Infusion Beach Club, 159,2019-04-23 21:20:01.520302
Ivy Palm Resort, 182,2019-04-23 21:20:01.520302
Days Inn by Wyndham Palm Springs, 103,2019-04-23 21:20:01.520302
Motel 6 Palm Springs Downtown, 132,2019-04-23 21:20:01.520302
Best Western Inn at Palm Springs, 142,2019-04-23 21:20:01.520302
Courtyard by Marriott Palm Springs, 376,2019-04-23 21:20:01.520302
Knights Inn Palm Springs, 97,2019-04-23 21:20:01.520302
Villa Royale, 216,2019-04-23 21:20:01.520302
Marquis Villas Resort, 224,2019-04-23 21:20:01.520302
Ace Hotel & Swim Club, 492,2019-04-23 21:20:01.520302
Kimpton Rowan Palm Springs Hotel, 481,2019-04-23 21:20:01.520302
L'Horizon Resort & Spa, 695,2019-04-23 21:20:01.520302
The Weekend, 584,2019-04-23 21:20:01.520302
7 Springs Inn & Suites, 202,2019-04-23 21:20:01.520302
Hilton Palm Springs, 281,2019-04-23 21:20:01.520302
Oasis Villa Resort, 253,2019-04-23 21:20:01.520302
A Place in the Sun Garden Hotel,0,2019-04-23 21:20:01.520302
The Westcott, 284,2019-04-23 21:20:01.520302
