hotel_name,price_per_night,timestamp
Bay Gardens Hotel, 113,2019-04-30 01:20:01.474318
Anse Chastanet, 484,2019-04-30 01:20:01.474318
Windjammer Landing Villa Beach Resort, 161,2019-04-30 01:20:01.474318
Boucan by Hotel Chocolat, 250,2019-04-30 01:20:01.474318
Mystique Royal St Lucia, 258,2019-04-30 01:20:01.474318
Stonefield Villa Resort, 436,2019-04-30 01:20:01.474318
St. James's Club Morgan Bay, 416,2019-04-30 01:20:01.474318
Fond Doux Plantation & Resort, 202,2019-04-30 01:20:01.474318
La Haut Resort, 106,2019-04-30 01:20:01.474318
Coco Palm Resort, 105,2019-04-30 01:20:01.474318
Hummingbird Beach Resort, 217,2019-04-30 01:20:01.474318
Villa Beach Cottages, 260,2019-04-30 01:20:01.474318
Marigot Bay Resort and Marina, 374,2019-04-30 01:20:01.474318
"The Harbor Club St. Lucia, Curio Collection by Hilton", 141,2019-04-30 01:20:01.474318
Ti Kaye Resort & Spa, 224,2019-04-30 01:20:01.474318
Cap Maison, 431,2019-04-30 01:20:01.474318
Bay Gardens Beach Resort, 155,2019-04-30 01:20:01.474318
Bel Jou Hotel, 226,2019-04-30 01:20:01.474318
Tet Rouge Resort, 284,2019-04-30 01:20:01.474318
Calabash Cove Resort and Spa, 355,2019-04-30 01:20:01.474318
Bay Gardens Hotel, 113,2019-04-30 01:20:01.474318
Marigot Palms Luxury Caribbean Guesthouse and Apartments, 168,2019-04-30 01:20:01.474318
The Ginger Lily Hotel, 107,2019-04-30 01:20:01.474318
Bay Gardens Inn, 107,2019-04-30 01:20:01.474318
Apartment Espoir, 83,2019-04-30 01:20:01.474318
Jade Mountain Resort," 1,305",2019-04-30 01:20:01.474318
Ladera Resort, 693,2019-04-30 01:20:01.474318
"Sugar Beach, A Viceroy Resort", 786,2019-04-30 01:20:01.474318
East Winds, 709,2019-04-30 01:20:01.474318
The Landings Resort & Spa, 569,2019-04-30 01:20:01.474318
Royalton Saint Lucia, 514,2019-04-30 01:20:01.474318
