hotel_name,price_per_night,timestamp
Centara Ras Fushi Resort & Spa Maldives, 368,2019-04-18 21:05:01.265859
Somerset Inn, 69,2019-04-18 21:05:01.265859
The Somerset Hotel, 129,2019-04-18 21:05:01.265859
Samann Grand, 126,2019-04-18 21:05:01.265859
"Hotel Jen Male, Maldives by Shangri-La", 184,2019-04-18 21:05:01.265859
The Avenue and Spa, 47,2019-04-18 21:05:01.265859
Hotel Unima Grand, 68,2019-04-18 21:05:01.265859
Novina, 53,2019-04-18 21:05:01.265859
The Beehive, 78,2019-04-18 21:05:01.265859
The Melrose Hotel, 55,2019-04-18 21:05:01.265859
House Clover, 75,2019-04-18 21:05:01.265859
City King, 63,2019-04-18 21:05:01.265859
Skai Lodge, 76,2019-04-18 21:05:01.265859
Kaani Lodge, 47,2019-04-18 21:05:01.265859
Moodhu Surf House, 59,2019-04-18 21:05:01.265859
Heritance Aarah," 1,358",2019-04-18 21:05:01.265859
Hotel Octave,0,2019-04-18 21:05:01.265859
Sala Boutique Hotel,0,2019-04-18 21:05:01.265859
Champa Central Hotel,0,2019-04-18 21:05:01.265859
Surf View Raalhugandu,0,2019-04-18 21:05:01.265859
Vinorva Maldives,0,2019-04-18 21:05:01.265859
Athiriveli,0,2019-04-18 21:05:01.265859
LVIS boutique,0,2019-04-18 21:05:01.265859
Maagiri Hotel,0,2019-04-18 21:05:01.265859
Paralian Hulhumale,0,2019-04-18 21:05:01.265859
Six in One,0,2019-04-18 21:05:01.265859
Mookai Suites,0,2019-04-18 21:05:01.265859
Marble Hotel,0,2019-04-18 21:05:01.265859
Mookai Hotel,0,2019-04-18 21:05:01.265859
Just Surf Villa & Lodge Maldives,0,2019-04-18 21:05:01.265859
