hotel_name,price_per_night,timestamp
7 Springs Inn & Suites, 203,2019-04-30 02:20:02.350769
Ace Hotel & Swim Club, 491,2019-04-30 02:20:02.350769
Hilton Palm Springs, 282,2019-04-30 02:20:02.350769
Kimpton Rowan Palm Springs Hotel, 483,2019-04-30 02:20:02.350769
The Palm Springs Hotel, 386,2019-04-30 02:20:02.350769
Little Paradise Hotel, 261,2019-04-30 02:20:02.350769
Oasis Villa Resort, 184,2019-04-30 02:20:02.350769
A Place in the Sun Garden Hotel, 181,2019-04-30 02:20:02.350769
Korakia Pensione, 498,2019-04-30 02:20:02.350769
"Triada Palm Springs, Autograph Collection", 471,2019-04-30 02:20:02.350769
East Canyon Hotel and Spa, 254,2019-04-30 02:20:02.350769
The Westcott, 336,2019-04-30 02:20:02.350769
The Saguaro Palm Springs, 407,2019-04-30 02:20:02.350769
Best Western Plus Las Brisas Hotel, 275,2019-04-30 02:20:02.350769
Palm Canyon Resort & Spa, 233,2019-04-30 02:20:02.350769
"The Riviera Palm Springs, A Tribute Portfolio Resort", 386,2019-04-30 02:20:02.350769
Vagabond Inn Palm Springs, 116,2019-04-30 02:20:02.350769
Hotel ZOSO, 243,2019-04-30 02:20:02.350769
Palm Mountain Resort & Spa, 195,2019-04-30 02:20:02.350769
Infusion Beach Club, 141,2019-04-30 02:20:02.350769
Days Inn by Wyndham Palm Springs, 103,2019-04-30 02:20:02.350769
Motel 6 Palm Springs Downtown, 133,2019-04-30 02:20:02.350769
Best Western Inn at Palm Springs, 143,2019-04-30 02:20:02.350769
Villa Royale, 347,2019-04-30 02:20:02.350769
Courtyard by Marriott Palm Springs, 386,2019-04-30 02:20:02.350769
Marquis Villas Resort, 224,2019-04-30 02:20:02.350769
Knights Inn Palm Springs, 107,2019-04-30 02:20:02.350769
Desert Isle of Palm Springs, 345,2019-04-30 02:20:02.350769
L'Horizon Resort & Spa, 698,2019-04-30 02:20:02.350769
The Weekend, 586,2019-04-30 02:20:02.350769
