hotel_name,price_per_night,timestamp
Novotel Abu Dhabi Al Bustan, 40,2019-04-30 06:13:01.689448
Premier Inn Abu Dhabi International Airport Hotel, 47,2019-04-30 06:13:01.689448
Yas Hotel Abu Dhabi, 87,2019-04-30 06:13:01.689448
Southern Sun Abu Dhabi, 62,2019-04-30 06:13:01.689448
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi", 124,2019-04-30 06:13:01.689448
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche", 63,2019-04-30 06:13:01.689448
Aparthotel Adagio Abu Dhabi Al Bustan, 61,2019-04-30 06:13:01.689448
"Radisson Blu Hotel, Abu Dhabi Yas Island", 67,2019-04-30 06:13:01.689448
Yas Island Rotana, 69,2019-04-30 06:13:01.689448
City Seasons Al Hamra Hotel, 46,2019-04-30 06:13:01.689448
Bab Al Qasr Hotel, 81,2019-04-30 06:13:01.689448
Jumeirah at Etihad Towers, 162,2019-04-30 06:13:01.689448
Emirates Palace, 292,2019-04-30 06:13:01.689448
"The Ritz-Carlton Abu Dhabi, Grand Canal", 153,2019-04-30 06:13:01.689448
"The St. Regis Saadiyat Island Resort, Abu Dhabi", 203,2019-04-30 06:13:01.689448
Tryp by Wyndham Abu Dhabi City Centre, 43,2019-04-30 06:13:01.689448
Sofitel Abu Dhabi Corniche, 80,2019-04-30 06:13:01.689448
The St. Regis Abu Dhabi, 160,2019-04-30 06:13:01.689448
"Traders Hotel, Qaryat Al Beri, Abu Dhabi", 62,2019-04-30 06:13:01.689448
Novotel Abu Dhabi Al Bustan, 40,2019-04-30 06:13:01.689448
Eastern Mangroves Hotel & Spa By Anantara, 72,2019-04-30 06:13:01.689448
Ibis Abu Dhabi Gate, 43,2019-04-30 06:13:01.689448
Beach Rotana Abu Dhabi, 72,2019-04-30 06:13:01.689448
Saadiyat Rotana Resort & Villas, 185,2019-04-30 06:13:01.689448
Royal Rose Hotel, 63,2019-04-30 06:13:01.689448
Rosewood Abu Dhabi, 124,2019-04-30 06:13:01.689448
Premier Inn Abu Dhabi Capital Centre Hotel, 40,2019-04-30 06:13:01.689448
Al Raha Beach Hotel," 1,629",2019-04-30 06:13:01.689448
Zaya Nurai Island, 697,2019-04-30 06:13:01.689448
Khalidiya Palace Rayhaan by Rotana,0,2019-04-30 06:13:01.689448
Fairmont Bab Al Bahr,0,2019-04-30 06:13:01.689448
Al Seef Resort & Spa By Andalus,0,2019-04-30 06:13:01.689448
