hotel_name,price_per_night,timestamp
City Seasons Al Hamra Hotel, 46,2019-04-30 02:41:01.631724
Premier Inn Abu Dhabi International Airport Hotel, 47,2019-04-30 02:41:01.631724
Khalidiya Palace Rayhaan by Rotana, 73,2019-04-30 02:41:01.631724
Yas Hotel Abu Dhabi, 110,2019-04-30 02:41:01.631724
"Shangri-La Hotel, Qaryat Al Beri, Abu Dhabi", 124,2019-04-30 02:41:01.631724
Southern Sun Abu Dhabi, 62,2019-04-30 02:41:01.631724
Ibis Abu Dhabi Gate, 43,2019-04-30 02:41:01.631724
"Radisson Blu Hotel & Resort, Abu Dhabi Corniche", 63,2019-04-30 02:41:01.631724
"Radisson Blu Hotel, Abu Dhabi Yas Island", 69,2019-04-30 02:41:01.631724
Bab Al Qasr Hotel, 90,2019-04-30 02:41:01.631724
Yas Island Rotana, 69,2019-04-30 02:41:01.631724
Park Hyatt Abu Dhabi Hotel and Villas, 185,2019-04-30 02:41:01.631724
Jumeirah at Etihad Towers, 162,2019-04-30 02:41:01.631724
Emirates Palace, 292,2019-04-30 02:41:01.631724
Fairmont Bab Al Bahr, 112,2019-04-30 02:41:01.631724
Dusit Thani Abu Dhabi, 78,2019-04-30 02:41:01.631724
"The Ritz-Carlton Abu Dhabi, Grand Canal", 153,2019-04-30 02:41:01.631724
Aloft Abu Dhabi, 44,2019-04-30 02:41:01.631724
"The St. Regis Saadiyat Island Resort, Abu Dhabi", 203,2019-04-30 02:41:01.631724
Aparthotel Adagio Abu Dhabi Al Bustan, 61,2019-04-30 02:41:01.631724
Sofitel Abu Dhabi Corniche, 80,2019-04-30 02:41:01.631724
The St. Regis Abu Dhabi, 160,2019-04-30 02:41:01.631724
Novotel Abu Dhabi Gate, 53,2019-04-30 02:41:01.631724
Centro Yas Island, 48,2019-04-30 02:41:01.631724
Tryp by Wyndham Abu Dhabi City Centre, 43,2019-04-30 02:41:01.631724
Eastern Mangroves Hotel & Spa By Anantara, 72,2019-04-30 02:41:01.631724
Al Seef Resort & Spa By Andalus, 68,2019-04-30 02:41:01.631724
"Traders Hotel, Qaryat Al Beri, Abu Dhabi", 62,2019-04-30 02:41:01.631724
Al Raha Beach Hotel," 1,629",2019-04-30 02:41:01.631724
Zaya Nurai Island, 697,2019-04-30 02:41:01.631724
