hotel_name,price_per_night,timestamp
Luxury Villa Excelsior Parco, 363,2019-04-29 07:20:01.527969
Relais Maresca Small Luxury Hotel, 242,2019-04-29 07:20:01.527969
Hotel 'A Pazziella, 261,2019-04-29 07:20:01.527969
Casa Gaia, 205,2019-04-29 07:20:01.527969
Suite Garden, 354,2019-04-29 07:20:01.527969
Villa da Zara, 197,2019-04-29 07:20:01.527969
Hotel Palatium Mari, 228,2019-04-29 07:20:01.527969
Villa Carolina Capri, 186,2019-04-29 07:20:01.527969
Albergo Pensione Italia, 186,2019-04-29 07:20:01.527969
Casa Boutique, 284,2019-04-29 07:20:01.527969
Villa i Tre Fratelli, 113,2019-04-29 07:20:01.527969
Capri Tiberio Palace, 703,2019-04-29 07:20:01.527969
Hotel Mamela, 647,2019-04-29 07:20:01.527969
Villa Marina Capri Hotel & Spa, 585,2019-04-29 07:20:01.527969
Punta Tragara, 966,2019-04-29 07:20:01.527969
Villa Mediterranea Capri, 599,2019-04-29 07:20:01.527969
Hotel La Palma,0,2019-04-29 07:20:01.527969
La Residenza Capri,0,2019-04-29 07:20:01.527969
Hotel Weber Ambassador Capri,0,2019-04-29 07:20:01.527969
Hotel Gatto Bianco,0,2019-04-29 07:20:01.527969
Hotel della Piccola Marina,0,2019-04-29 07:20:01.527969
La Minerva,0,2019-04-29 07:20:01.527969
J.K. Place Capri,0,2019-04-29 07:20:01.527969
B&B Casa Augusto,0,2019-04-29 07:20:01.527969
Hotel Syrene Capri,0,2019-04-29 07:20:01.527969
Sina Flora,0,2019-04-29 07:20:01.527969
Hotel Luna,0,2019-04-29 07:20:01.527969
Hotel Capri,0,2019-04-29 07:20:01.527969
Casa Di Capri,0,2019-04-29 07:20:01.527969
Casa Marta Capri,0,2019-04-29 07:20:01.527969
