hotel_name,price_per_night,timestamp
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 10:20:02.071193
Jamaica Inn, 248,2019-04-23 10:20:02.071193
Jewel Paradise Cove Resort & Spa, 266,2019-04-23 10:20:02.071193
Reggae Hostel Ocho Rios, 45,2019-04-23 10:20:02.071193
The Blue House Boutique Bed & Breakfast, 183,2019-04-23 10:20:02.071193
Grand Bahia Principe Jamaica, 354,2019-04-23 10:20:02.071193
Jewel Runaway Bay Beach & Golf Resort, 388,2019-04-23 10:20:02.071193
Jewel Dunn's River Beach Resort & Spa, 307,2019-04-23 10:20:02.071193
Silver Seas Resort Hotel, 82,2019-04-23 10:20:02.071193
Hibiscus Lodge Hotel, 117,2019-04-23 10:20:02.071193
Kaz Kreol Beach Lodge, 65,2019-04-23 10:20:02.071193
Chrisanns Beach Resort, 85,2019-04-23 10:20:02.071193
Pineapple Court Hotel, 81,2019-04-23 10:20:02.071193
Piper's Cove Resort, 119,2019-04-23 10:20:02.071193
Villa Loyola, 76,2019-04-23 10:20:02.071193
Tina's Guest House, 26,2019-04-23 10:20:02.071193
Holiday Haven Condo Resort, 117,2019-04-23 10:20:02.071193
The Lion House Jamaica, 41,2019-04-23 10:20:02.071193
Cardiff Hotel & Spa, 135,2019-04-23 10:20:02.071193
Silver Creek Resort, 91,2019-04-23 10:20:02.071193
Columbus Heights, 122,2019-04-23 10:20:02.071193
Club Ambiance, 195,2019-04-23 10:20:02.071193
HotBox Jamaica Bud & Breakfast, 76,2019-04-23 10:20:02.071193
Whispering Seas Jamaica, 246,2019-04-23 10:20:02.071193
Turtle Beach Towers, 152,2019-04-23 10:20:02.071193
Villa Sonate, 85,2019-04-23 10:20:02.071193
Teresinajamaica, 84,2019-04-23 10:20:02.071193
Franklyn D. Resort & Spa, 660,2019-04-23 10:20:02.071193
Luxury Bahia Principe Runaway Bay, 409,2019-04-23 10:20:02.071193
Jewel Runaway Bay Beach & Golf Resort, 388,2019-04-23 10:20:02.071193
Moon Palace Jamaica, 491,2019-04-23 10:20:02.071193
Couples Sans Souci, 420,2019-04-23 10:20:02.071193
