Mean_Zero,Mean,Timestamp,Delta
91.4,152.33333333333334,2019-05-11 00,-60.93333333333334
91.4,152.33333333333334,2019-05-10 22,-60.93333333333334
91.6,152.66666666666666,2019-05-06 04,-61.06666666666666
91.4,152.33333333333334,2019-05-10 15,-60.93333333333334
91.6,152.66666666666666,2019-05-06 22,-61.06666666666666
91.2,152.0,2019-05-02 17,-60.8
96.2,160.33333333333334,2019-05-07 22,-64.13333333333334
91.6,152.66666666666666,2019-05-01 09,-61.06666666666666
0.0,,2019-05-12 01,
91.4,152.33333333333334,2019-05-04 10,-60.93333333333334
91.4,152.33333333333334,2019-05-11 09,-60.93333333333334
93.2,155.33333333333334,2019-05-01 17,-62.13333333333334
170.8,213.5,2019-04-23 15,-42.69999999999999
180.4,225.5,2019-04-27 12,-45.099999999999994
91.6,152.66666666666666,2019-05-06 00,-61.06666666666666
114.0,190.0,2019-04-28 01,-76.0
114.0,190.0,2019-04-27 19,-76.0
114.0,190.0,2019-04-29 21,-76.0
112.6,187.66666666666663,2019-04-28 14,-75.06666666666663
96.6,161.0,2019-05-08 20,-64.4
91.4,152.33333333333334,2019-05-04 13,-60.93333333333334
114.0,190.0,2019-04-29 04,-76.0
91.6,152.66666666666666,2019-05-05 18,-61.06666666666666
114.0,190.0,2019-04-28 10,-76.0
91.6,152.66666666666666,2019-05-01 14,-61.06666666666666
176.2,220.25,2019-04-25 04,-44.05000000000001
171.4,214.25,2019-04-24 17,-42.849999999999994
96.6,161.0,2019-05-09 14,-64.4
176.2,220.25,2019-04-25 20,-44.05000000000001
91.4,152.33333333333334,2019-05-03 02,-60.93333333333334
91.6,152.66666666666666,2019-05-09 21,-61.06666666666666
91.4,152.33333333333334,2019-05-10 08,-60.93333333333334
91.4,152.33333333333334,2019-05-10 04,-60.93333333333334
91.2,152.0,2019-05-02 08,-60.8
91.4,152.33333333333334,2019-05-01 16,-60.93333333333334
175.6,219.5,2019-05-01 03,-43.900000000000006
91.2,152.0,2019-05-11 21,-60.8
114.0,190.0,2019-04-30 03,-76.0
101.4,169.0,2019-05-04 05,-67.6
91.6,152.66666666666666,2019-05-06 01,-61.06666666666666
180.4,225.5,2019-04-27 04,-45.099999999999994
91.4,152.33333333333334,2019-05-02 22,-60.93333333333334
91.4,152.33333333333334,2019-05-04 14,-60.93333333333334
101.6,169.33333333333334,2019-05-03 09,-67.73333333333335
179.2,224.0,2019-04-27 02,-44.80000000000001
176.2,220.25,2019-04-26 07,-44.05000000000001
91.4,152.33333333333334,2019-05-04 02,-60.93333333333334
91.4,152.33333333333334,2019-05-04 12,-60.93333333333334
171.2,214.0,2019-04-24 01,-42.80000000000001
176.2,220.25,2019-04-26 11,-44.05000000000001
91.6,152.66666666666666,2019-05-06 11,-61.06666666666666
91.4,152.33333333333334,2019-05-04 22,-60.93333333333334
180.8,226.0,2019-04-23 14,-45.19999999999999
116.2,193.66666666666663,2019-04-28 19,-77.46666666666663
114.0,190.0,2019-04-29 00,-76.0
114.0,190.0,2019-04-29 12,-76.0
176.2,220.25,2019-04-25 19,-44.05000000000001
101.4,169.0,2019-05-12 02,-67.6
112.6,187.66666666666663,2019-04-29 20,-75.06666666666663
170.8,213.5,2019-04-23 10,-42.69999999999999
181.6,227.0,2019-04-24 20,-45.400000000000006
91.6,152.66666666666666,2019-05-06 09,-61.06666666666666
101.2,168.66666666666666,2019-05-12 03,-67.46666666666665
91.6,152.66666666666666,2019-05-06 08,-61.06666666666666
91.6,152.66666666666666,2019-05-01 12,-61.06666666666666
91.4,152.33333333333334,2019-05-04 18,-60.93333333333334
91.4,152.33333333333334,2019-05-03 05,-60.93333333333334
96.6,161.0,2019-05-09 04,-64.4
112.6,187.66666666666663,2019-04-29 10,-75.06666666666663
91.4,152.33333333333334,2019-05-10 01,-60.93333333333334
91.2,152.0,2019-05-01 19,-60.8
114.0,190.0,2019-04-28 04,-76.0
180.4,225.5,2019-04-27 03,-45.099999999999994
114.0,190.0,2019-04-29 23,-76.0
170.8,213.5,2019-04-23 20,-42.69999999999999
176.2,220.25,2019-04-25 00,-44.05000000000001
92.0,153.33333333333334,2019-05-04 03,-61.33333333333334
91.4,152.33333333333334,2019-05-10 19,-60.93333333333334
114.0,190.0,2019-04-29 19,-76.0
114.0,190.0,2019-04-29 11,-76.0
176.2,220.25,2019-04-25 17,-44.05000000000001
91.6,152.66666666666666,2019-05-06 14,-61.06666666666666
91.4,152.33333333333334,2019-05-03 16,-60.93333333333334
96.6,161.0,2019-05-09 06,-64.4
96.6,161.0,2019-05-08 22,-64.4
91.4,152.33333333333334,2019-05-03 04,-60.93333333333334
176.2,220.25,2019-04-26 09,-44.05000000000001
96.6,161.0,2019-05-09 13,-64.4
180.4,225.5,2019-04-27 05,-45.099999999999994
91.2,152.0,2019-05-12 05,-60.8
96.6,161.0,2019-05-08 14,-64.4
176.2,220.25,2019-04-26 17,-44.05000000000001
124.2,207.0,2019-04-28 06,-82.8
91.6,152.66666666666666,2019-05-05 23,-61.06666666666666
92.2,153.66666666666666,2019-05-07 16,-61.466666666666654
91.6,152.66666666666666,2019-05-01 07,-61.06666666666666
96.6,161.0,2019-05-08 19,-64.4
101.6,169.33333333333334,2019-05-02 05,-67.73333333333335
176.2,220.25,2019-04-26 16,-44.05000000000001
91.6,152.66666666666666,2019-05-06 02,-61.06666666666666
114.0,190.0,2019-04-28 22,-76.0
114.0,190.0,2019-04-29 05,-76.0
91.4,152.33333333333334,2019-05-01 18,-60.93333333333334
91.4,152.33333333333334,2019-05-03 23,-60.93333333333334
171.2,214.0,2019-04-24 09,-42.80000000000001
180.4,225.5,2019-04-30 22,-45.099999999999994
91.6,152.66666666666666,2019-05-06 13,-61.06666666666666
114.0,190.0,2019-04-29 03,-76.0
96.6,161.0,2019-05-08 11,-64.4
91.4,152.33333333333334,2019-05-05 02,-60.93333333333334
176.2,220.25,2019-04-26 10,-44.05000000000001
91.2,152.0,2019-05-02 10,-60.8
112.6,187.66666666666663,2019-04-29 14,-75.06666666666663
91.6,152.66666666666666,2019-05-07 09,-61.06666666666666
91.4,152.33333333333334,2019-05-10 13,-60.93333333333334
114.0,190.0,2019-04-30 08,-76.0
112.6,187.66666666666663,2019-04-28 18,-75.06666666666663
91.6,152.66666666666666,2019-05-05 06,-61.06666666666666
101.6,169.33333333333334,2019-05-11 06,-67.73333333333335
91.4,152.33333333333334,2019-05-02 20,-60.93333333333334
91.4,152.33333333333334,2019-05-10 11,-60.93333333333334
189.2,236.5,2019-04-27 11,-47.30000000000001
114.0,190.0,2019-04-30 16,-76.0
96.6,161.0,2019-05-09 09,-64.4
91.6,152.66666666666666,2019-05-07 02,-61.06666666666666
180.4,225.5,2019-04-27 10,-45.099999999999994
96.6,161.0,2019-05-08 12,-64.4
30.2,75.5,2019-05-09 16,-45.3
114.0,190.0,2019-04-28 07,-76.0
101.6,169.33333333333334,2019-05-02 06,-67.73333333333335
176.2,220.25,2019-04-25 13,-44.05000000000001
91.6,152.66666666666666,2019-05-05 20,-61.06666666666666
91.6,152.66666666666666,2019-05-05 15,-61.06666666666666
91.2,152.0,2019-05-12 00,-60.8
91.6,152.66666666666666,2019-05-01 10,-61.06666666666666
91.4,152.33333333333334,2019-05-05 00,-60.93333333333334
171.4,214.25,2019-04-24 18,-42.849999999999994
176.2,220.25,2019-04-25 18,-44.05000000000001
170.8,213.5,2019-04-23 16,-42.69999999999999
91.2,152.0,2019-05-02 12,-60.8
171.4,214.25,2019-04-24 16,-42.849999999999994
91.4,152.33333333333334,2019-05-10 18,-60.93333333333334
176.2,220.25,2019-04-24 23,-44.05000000000001
96.6,161.0,2019-05-08 21,-64.4
91.6,152.66666666666666,2019-05-05 22,-61.06666666666666
170.8,213.5,2019-04-23 11,-42.69999999999999
170.8,213.5,2019-04-23 12,-42.69999999999999
91.4,152.33333333333334,2019-05-03 10,-60.93333333333334
93.6,156.0,2019-05-01 04,-62.400000000000006
91.6,152.66666666666666,2019-05-05 14,-61.06666666666666
96.2,160.33333333333334,2019-05-07 23,-64.13333333333334
96.6,161.0,2019-05-09 17,-64.4
91.2,152.0,2019-05-02 04,-60.8
91.4,152.33333333333334,2019-05-04 07,-60.93333333333334
112.6,187.66666666666663,2019-04-28 16,-75.06666666666663
91.4,152.33333333333334,2019-05-11 05,-60.93333333333334
171.4,214.25,2019-04-24 11,-42.849999999999994
91.4,152.33333333333334,2019-05-02 21,-60.93333333333334
114.0,190.0,2019-04-28 05,-76.0
179.0,223.75,2019-04-27 08,-44.75
96.6,161.0,2019-05-09 15,-64.4
91.2,152.0,2019-05-01 21,-60.8
180.4,225.5,2019-04-30 19,-45.099999999999994
176.2,220.25,2019-04-26 23,-44.05000000000001
91.4,152.33333333333334,2019-05-03 03,-60.93333333333334
91.4,152.33333333333334,2019-05-02 23,-60.93333333333334
176.2,220.25,2019-04-27 01,-44.05000000000001
176.2,220.25,2019-04-26 00,-44.05000000000001
91.2,152.0,2019-05-12 07,-60.8
171.6,214.5,2019-04-24 21,-42.900000000000006
29.8,74.5,2019-05-11 08,-44.7
96.2,160.33333333333334,2019-05-08 01,-64.13333333333334
112.6,187.66666666666663,2019-04-28 00,-75.06666666666663
91.2,152.0,2019-05-02 15,-60.8
114.0,190.0,2019-04-29 13,-76.0
91.4,152.33333333333334,2019-05-04 16,-60.93333333333334
91.4,152.33333333333334,2019-05-04 04,-60.93333333333334
82.0,205.0,2019-05-09 18,-123.0
114.0,190.0,2019-04-28 08,-76.0
96.4,160.66666666666666,2019-05-08 08,-64.26666666666665
114.0,190.0,2019-04-27 23,-76.0
96.2,160.33333333333334,2019-05-08 00,-64.13333333333334
91.4,152.33333333333334,2019-05-03 14,-60.93333333333334
114.0,190.0,2019-04-30 01,-76.0
91.2,152.0,2019-05-01 23,-60.8
91.6,152.66666666666666,2019-05-06 21,-61.06666666666666
96.6,161.0,2019-05-09 07,-64.4
180.4,225.5,2019-04-27 09,-45.099999999999994
176.2,220.25,2019-04-25 05,-44.05000000000001
91.6,152.66666666666666,2019-05-06 15,-61.06666666666666
114.0,190.0,2019-04-30 11,-76.0
81.8,204.5,2019-05-10 17,-122.7
124.2,207.0,2019-04-30 15,-82.8
176.2,220.25,2019-04-25 09,-44.05000000000001
91.6,152.66666666666666,2019-05-10 00,-61.06666666666666
170.8,213.5,2019-04-24 00,-42.69999999999999
180.4,225.5,2019-04-30 21,-45.099999999999994
171.4,214.25,2019-04-24 19,-42.849999999999994
171.2,214.0,2019-04-24 03,-42.80000000000001
91.6,152.66666666666666,2019-05-05 07,-61.06666666666666
0.0,,2019-05-10 09,
91.2,152.0,2019-05-02 18,-60.8
76.2,190.5,2019-05-09 03,-114.3
112.6,187.66666666666663,2019-04-28 23,-75.06666666666663
92.0,153.33333333333334,2019-05-03 20,-61.33333333333334
176.2,220.25,2019-04-26 20,-44.05000000000001
176.2,220.25,2019-04-26 01,-44.05000000000001
96.6,161.0,2019-05-09 08,-64.4
114.0,190.0,2019-04-28 17,-76.0
76.2,190.5,2019-05-09 11,-114.3
114.0,190.0,2019-04-29 16,-76.0
91.2,152.0,2019-05-01 22,-60.8
91.2,152.0,2019-05-10 16,-60.8
176.2,220.25,2019-04-25 14,-44.05000000000001
96.8,161.33333333333334,2019-05-07 21,-64.53333333333335
91.6,152.66666666666666,2019-05-05 12,-61.06666666666666
91.2,152.0,2019-05-11 19,-60.8
175.8,219.75,2019-05-01 00,-43.94999999999999
91.4,152.33333333333334,2019-05-04 08,-60.93333333333334
91.6,152.66666666666666,2019-05-03 18,-61.06666666666666
114.0,190.0,2019-04-30 00,-76.0
91.6,152.66666666666666,2019-05-07 19,-61.06666666666666
91.6,152.66666666666666,2019-05-05 10,-61.06666666666666
91.6,152.66666666666666,2019-05-07 05,-61.06666666666666
29.8,74.5,2019-05-04 06,-44.7
91.6,152.66666666666666,2019-05-05 11,-61.06666666666666
30.2,75.5,2019-05-08 10,-45.3
176.2,220.25,2019-04-26 04,-44.05000000000001
91.4,152.33333333333334,2019-05-04 09,-60.93333333333334
71.0,177.5,2019-05-12 08,-106.5
91.4,152.33333333333334,2019-05-03 19,-60.93333333333334
91.6,152.66666666666666,2019-05-05 09,-61.06666666666666
180.4,225.5,2019-04-30 17,-45.099999999999994
171.4,214.25,2019-04-24 15,-42.849999999999994
176.2,220.25,2019-04-26 12,-44.05000000000001
91.6,152.66666666666666,2019-05-06 03,-61.06666666666666
91.6,152.66666666666666,2019-05-07 18,-61.06666666666666
175.8,219.75,2019-04-30 23,-43.94999999999999
91.4,152.33333333333334,2019-05-10 23,-60.93333333333334
101.8,169.66666666666666,2019-05-03 06,-67.86666666666666
101.8,169.66666666666666,2019-05-07 07,-67.86666666666666
91.4,152.33333333333334,2019-05-11 10,-60.93333333333334
106.8,178.0,2019-05-08 16,-71.2
176.2,220.25,2019-04-26 19,-44.05000000000001
176.2,220.25,2019-04-25 11,-44.05000000000001
96.4,160.66666666666666,2019-05-08 07,-64.26666666666665
