hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Buran Capsule Hotel,http://www.tripadvisor.com/Hotel_Review-g298484-d13796709-Reviews-Buran_Capsule_Hotel-Moscow_Central_Russia.html,Moscow,,19 ,,2019/04/13,2019/04/14,0,Agoda.com,6,"Free Wifi,Free parking,Visit hotel website"
AZIMUT Hotel Smolenskaya Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d11835847-Reviews-AZIMUT_Hotel_Smolenskaya_Moscow-Moscow_Central_Russia.html,Moscow,,1019 ,,2019/04/13,2019/04/14, 110,Booking.com,12,"Free Wifi,Restaurant"
Hotel Metropol Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d299869-Reviews-Hotel_Metropol_Moscow-Moscow_Central_Russia.html,Moscow,,3901 ,,2019/04/13,2019/04/14, 155,Hotels.com,13,"Free Wifi,Pool"
Vega Izmailovo Hotel & Convention Center,http://www.tripadvisor.com/Hotel_Review-g298484-d299974-Reviews-Vega_Izmailovo_Hotel_Convention_Center-Moscow_Central_Russia.html,Moscow,,2979 ,,2019/04/13,2019/04/14, 41,Expedia.ch,14,"Free Wifi,Restaurant,Visit hotel website"
Mercure Arbat Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d2322616-Reviews-Mercure_Arbat_Moscow-Moscow_Central_Russia.html,Moscow,,1773 ,,2019/04/13,2019/04/14, 84,Mercure,13,"Free Wifi,Restaurant"
Novotel Moscow Kievskaya,http://www.tripadvisor.com/Hotel_Review-g298484-d10627843-Reviews-Novotel_Moscow_Kievskaya-Moscow_Central_Russia.html,Moscow,,316 ,,2019/04/13,2019/04/14, 89,Booking.com,12,"Free Wifi,Pool"
"Hotel National, a Luxury Collection Hotel, Moscow",http://www.tripadvisor.com/Hotel_Review-g298484-d299872-Reviews-Hotel_National_a_Luxury_Collection_Hotel_Moscow-Moscow_Central_Russia.html,Moscow,,1762 ,,2019/04/13,2019/04/14, 113,Expedia.ch,13,"Free Wifi,Pool,Visit hotel website"
Golden Ring Hotel,http://www.tripadvisor.com/Hotel_Review-g298484-d299828-Reviews-Golden_Ring_Hotel-Moscow_Central_Russia.html,Moscow,,898 ,,2019/04/13,2019/04/14, 84,Booking.com,13,"Free Wifi,Restaurant"
AZIMUT Hotel Tulskaya Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d2651149-Reviews-AZIMUT_Hotel_Tulskaya_Moscow-Moscow_Central_Russia.html,Moscow,,2004 ,,2019/04/13,2019/04/14, 45,Booking.com,14,"Free Wifi,Free parking"
AZIMUT Hotel Olympic Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d299815-Reviews-AZIMUT_Hotel_Olympic_Moscow-Moscow_Central_Russia.html,Moscow,,3481 ,,2019/04/13,2019/04/14, 71,Booking.com,15,"Free Wifi,Pool"
Ibis Moscow Centre Bakhrushina,http://www.tripadvisor.com/Hotel_Review-g298484-d4961665-Reviews-Ibis_Moscow_Centre_Bakhrushina-Moscow_Central_Russia.html,Moscow,,854 ,,2019/04/13,2019/04/14, 41,ibis,14,"Free Wifi,Restaurant"
Hotel Baltschug Kempinski Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d302579-Reviews-Hotel_Baltschug_Kempinski_Moscow-Moscow_Central_Russia.html,Moscow,,1280 ,,2019/04/13,2019/04/14, 233,Hotels.com,14,"Free Wifi,Pool,Visit hotel website"
Moscow Marriott Tverskaya Hotel,http://www.tripadvisor.com/Hotel_Review-g298484-d299814-Reviews-Moscow_Marriott_Tverskaya_Hotel-Moscow_Central_Russia.html,Moscow,,943 ,,2019/04/13,2019/04/14, 86,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
SkyPoint Sheremetyevo Hotel,http://www.tripadvisor.com/Hotel_Review-g1439536-d3158838-Reviews-SkyPoint_Sheremetyevo_Hotel-Khimki_Moscow_Oblast_Central_Russia.html,Moscow,,1990 ,,2019/04/13,2019/04/14, 47,Booking.com,12,"Free Wifi,Free parking"
Hotel Maroseyka 2/15,http://www.tripadvisor.com/Hotel_Review-g298484-d8310488-Reviews-Hotel_Maroseyka_2_15-Moscow_Central_Russia.html,Moscow,,166 ,,2019/04/13,2019/04/14, 62,Expedia.ch,11,Free Wifi
Holiday Inn Moscow Lesnaya,http://www.tripadvisor.com/Hotel_Review-g298484-d565738-Reviews-Holiday_Inn_Moscow_Lesnaya-Moscow_Central_Russia.html,Moscow,,1290 ,,2019/04/13,2019/04/14, 47,Agoda.com,12,"Free Wifi,Restaurant,Visit hotel website"
Ararat Park Hyatt Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d300404-Reviews-Ararat_Park_Hyatt_Moscow-Moscow_Central_Russia.html,Moscow,,1371 ,,2019/04/13,2019/04/14, 365,roomsXXL.ch,14,"Free Wifi,Pool"
GoodMood Hostel,http://www.tripadvisor.com/Hotel_Review-g298484-d8787674-Reviews-GoodMood_Hostel-Moscow_Central_Russia.html,Moscow,,108 ,,2019/04/13,2019/04/14, 36,Booking.com,8,Free Wifi
Moscow Marriott Grand Hotel,http://www.tripadvisor.com/Hotel_Review-g298484-d299812-Reviews-Moscow_Marriott_Grand_Hotel-Moscow_Central_Russia.html,Moscow,,1766 ,,2019/04/13,2019/04/14, 78,Expedia.ch,13,"Free Wifi,Pool,Visit hotel website"
Moscow Marriott Royal Aurora Hotel,http://www.tripadvisor.com/Hotel_Review-g298484-d299813-Reviews-Moscow_Marriott_Royal_Aurora_Hotel-Moscow_Central_Russia.html,Moscow,,1152 ,,2019/04/13,2019/04/14, 249,roomsXXL.ch,13,"Free Wifi,Pool,Visit hotel website"
Mercure Moscow Baumanskaya,http://www.tripadvisor.com/Hotel_Review-g298484-d5539789-Reviews-Mercure_Moscow_Baumanskaya-Moscow_Central_Russia.html,Moscow,,768 ,,2019/04/13,2019/04/14, 71,Mercure,13,"Free Wifi,Restaurant"
Palmira Business Club,http://www.tripadvisor.com/Hotel_Review-g298484-d8356367-Reviews-Palmira_Business_Club-Moscow_Central_Russia.html,Moscow,,574 ,,2019/04/13,2019/04/14, 88,Booking.com,11,"Free Wifi,Breakfast included"
InterContinental Moscow Tverskaya Hotel,http://www.tripadvisor.com/Hotel_Review-g298484-d2038763-Reviews-InterContinental_Moscow_Tverskaya_Hotel-Moscow_Central_Russia.html,Moscow,,1107 ,,2019/04/13,2019/04/14, 124,Booking.com,13,"Free Wifi,Restaurant,Visit hotel website"
Radisson Collection Hotel Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d299906-Reviews-Radisson_Collection_Hotel_Moscow-Moscow_Central_Russia.html,Moscow,,1622 ,,2019/04/13,2019/04/14, 119,Booking.com,14,"Free Wifi,Free parking,Visit hotel website"
Crowne Plaza Moscow - Tretyakovskaya,http://www.tripadvisor.com/Hotel_Review-g298484-d1687457-Reviews-Crowne_Plaza_Moscow_Tretyakovskaya-Moscow_Central_Russia.html,Moscow,,702 ,,2019/04/13,2019/04/14, 62,Booking.com,12,"Free Wifi,Free parking"
Hotel Ibis Budget Moscow Panfilovskaya,http://www.tripadvisor.com/Hotel_Review-g298484-d12456089-Reviews-Hotel_Ibis_Budget_Moscow_Panfilovskaya-Moscow_Central_Russia.html,Moscow,,108 ,,2019/04/13,2019/04/14, 33,Booking.com,10,"Free Wifi,Restaurant"
The St. Regis Moscow Nikolskaya,http://www.tripadvisor.com/Hotel_Review-g298484-d4474392-Reviews-The_St_Regis_Moscow_Nikolskaya-Moscow_Central_Russia.html,Moscow,,691 ,,2019/04/13,2019/04/14, 256,Hotels.com,14,"Free Wifi,Pool,Visit hotel website"
Peter I,http://www.tripadvisor.com/Hotel_Review-g298484-d619941-Reviews-Peter_I-Moscow_Central_Russia.html,Moscow,,756 ,,2019/04/13,2019/04/14, 159,Booking.com,13,"Free Wifi,Pool"
Ibis Moscow Kievskaya,http://www.tripadvisor.com/Hotel_Review-g298484-d11621551-Reviews-Ibis_Moscow_Kievskaya-Moscow_Central_Russia.html,Moscow,,337 ,,2019/04/13,2019/04/14, 52,Booking.com,13,"Free Wifi,Restaurant"
