hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Villa F,http://www.tripadvisor.com/Hotel_Review-g187870-d6468700-Reviews-Villa_F-Venice_Veneto.html,Venice,,4 ,,2019/05/18,2019/05/19, 710,Booking.com,0,"Visit hotel website,Free Wifi,Pool"
Hotel Tiziano,http://www.tripadvisor.com/Hotel_Review-g187870-d506155-Reviews-Hotel_Tiziano-Venice_Veneto.html,Venice,,658 ,,2019/05/18,2019/05/19, 179,Booking.com,14,"Free Wifi,Breakfast included"
Hotel Antiche Figure,http://www.tripadvisor.com/Hotel_Review-g187870-d289202-Reviews-Hotel_Antiche_Figure-Venice_Veneto.html,Venice,,4457 ,,2019/05/18,2019/05/19, 325,Hotels.com,16,"Visit hotel website,Free Wifi"
Hotel Gardena,http://www.tripadvisor.com/Hotel_Review-g187870-d202692-Reviews-Hotel_Gardena-Venice_Veneto.html,Venice,,505 ,,2019/05/18,2019/05/19, 243,Agoda.com,15,"Free Wifi,Breakfast included"
Hotel Mercurio Venezia,http://www.tripadvisor.com/Hotel_Review-g187870-d283771-Reviews-Hotel_Mercurio_Venezia-Venice_Veneto.html,Venice,,1081 ,,2019/05/18,2019/05/19, 268,Hotels.com,9,"Free Wifi,Breakfast included"
Hotel San Cassiano - Residenza d'Epoca Ca' Favaretto,http://www.tripadvisor.com/Hotel_Review-g187870-d202690-Reviews-Hotel_San_Cassiano_Residenza_d_Epoca_Ca_Favaretto-Venice_Veneto.html,Venice,,1307 ,,2019/05/18,2019/05/19, 397,Hotels.com,13,"Free Wifi,Bar/Lounge"
Hilton Molino Stucky Venice Hotel,http://www.tripadvisor.com/Hotel_Review-g187870-d613798-Reviews-Hilton_Molino_Stucky_Venice_Hotel-Venice_Veneto.html,Venice,,7991 ,,2019/05/18,2019/05/19, 389,Hotels.com,17,"Visit hotel website,Pool,Restaurant"
Hotel Gabrielli,http://www.tripadvisor.com/Hotel_Review-g187870-d202731-Reviews-Hotel_Gabrielli-Venice_Veneto.html,Venice,,1255 ,,2019/05/18,2019/05/19, 426,Hotels.com,14,"Free Wifi,Breakfast included"
Hotel Giorgione,http://www.tripadvisor.com/Hotel_Review-g187870-d232953-Reviews-Hotel_Giorgione-Venice_Veneto.html,Venice,,2118 ,,2019/05/18,2019/05/19, 366,AMOMA,14,"Visit hotel website,Free Wifi,Breakfast included"
Albergo Marin,http://www.tripadvisor.com/Hotel_Review-g187870-d260782-Reviews-Albergo_Marin-Venice_Veneto.html,Venice,,944 ,,2019/05/18,2019/05/19, 261,Booking.com,9,"Free Wifi,Breakfast included"
Bellini,http://www.tripadvisor.com/Hotel_Review-g187870-d229053-Reviews-Bellini-Venice_Veneto.html,Venice,,1832 ,,2019/05/18,2019/05/19, 262,Trip.com,16,"Free Wifi,Breakfast included"
Hotel Canal Grande,http://www.tripadvisor.com/Hotel_Review-g187870-d1547281-Reviews-Hotel_Canal_Grande-Venice_Veneto.html,Venice,,2581 ,,2019/05/18,2019/05/19, 394,Hotels.com,14,"Visit hotel website,Free Wifi,Breakfast included"
Liassidi Palace Hotel,http://www.tripadvisor.com/Hotel_Review-g187870-d279286-Reviews-Liassidi_Palace_Hotel-Venice_Veneto.html,Venice,,1159 ,,2019/05/18,2019/05/19, 376,Booking.com,15,"Free Wifi,Breakfast included"
Arlecchino Hotel,http://www.tripadvisor.com/Hotel_Review-g187870-d202687-Reviews-Arlecchino_Hotel-Venice_Veneto.html,Venice,,1281 ,,2019/05/18,2019/05/19, 279,Booking.com,12,"Visit hotel website,Free Wifi"
NH Venezia Rio Novo,http://www.tripadvisor.com/Hotel_Review-g187870-d12995350-Reviews-NH_Venezia_Rio_Novo-Venice_Veneto.html,Venice,,288 ,,2019/05/18,2019/05/19, 301,NH Hotels,11,"Visit hotel website,Free Wifi,Restaurant"
Santa Chiara Hotel,http://www.tripadvisor.com/Hotel_Review-g187870-d229024-Reviews-Santa_Chiara_Hotel-Venice_Veneto.html,Venice,,629 ,,2019/05/18,2019/05/19, 352,Booking.com,13,"Breakfast included,Bar/Lounge"
