platform_name,price_per_night
Booking.com, 526
Booking.com, 526
, 526
, 526
, 526
,0
,0
,0
,0
,0
,0
,0
, 526
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 526
, 526
, 526
, 526
, 526
,0
,0
,0
, 526
, 526
,0
,0
,0
, 526
, 526
,0
,0
, 526
, 526
, 526
,0
, 526
, 526
, 585
,0
,0
,0
, 526
,0
,0
,0
, 496
,0
,0
,0
, 526
,0
,0
,0
, 526
,0
,0
,0
, 526
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Booking.com,0
Booking.com,0
Booking.com,0
Booking.com,0
,0
,0
,0
,0
,0
,0
