platform_name,price_per_night
TUI, 839
TUI, 839
, 839
, 839
, 839
, 839
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 839
, 839
, 839
, 290
, 290
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 839
, 839
,0
,0
,0
, 839
, 839
, 839
,0
, 839
, 839
, 916
,0
,0
,0
, 290
,0
,0
,0
, 385
,0
,0
,0
, 290
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 839
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
TUI,0
TUI,0
TUI,0
TUI,0
,0
,0
,0
,0
,0
,0
