platform_name,price_per_night
FourSeasons.com," 1,166"
FourSeasons.com," 1,166"
," 1,166"
," 1,166"
," 1,166"
,0
,0
,0
,0
,0
,0
,0
," 1,166"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
," 1,166"
," 1,166"
," 1,166"
,0
,0
,0
,0
,0
,0
," 1,224"
," 1,224"
,0
,0
,0
," 1,166"
," 1,166"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
," 1,166"
," 1,166"
," 1,166"
,0
," 1,166"
," 1,166"
," 1,150"
,0
,0
,0
," 1,552"
,0
,0
,0
," 1,224"
,0
,0
,0
," 1,166"
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
FourSeasons.com,0
FourSeasons.com,0
FourSeasons.com,0
FourSeasons.com,0
,0
,0
,0
,0
,0
,0
