platform_name,price_per_night
Hotels.com, 881
Hotels.com, 881
, 881
, 881
, 881
, 881
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 881
, 881
, 881
,0
,0
,0
,0
,0
,0
, 869
, 869
,0
,0
,0
, 868
, 868
,0
,0
,0
, 869
, 869
,0
,0
,0
, 869
, 869
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 881
, 881
, 881
,0
, 881
, 881
, 869
,0
,0
,0
," 2,086"
,0
,0
,0
, 869
,0
,0
,0
, 868
,0
,0
,0
, 869
,0
,0
,0
, 869
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 881
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
