hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Somerset Inn,http://www.tripadvisor.com/Hotel_Review-g298571-d8128757-Reviews-Somerset_Inn-Male.html,Male,,206 ,,2019/04/13,2019/04/14, 75,Booking.com,11,"Free Wifi,Breakfast included"
Hotel Octave,http://www.tripadvisor.com/Hotel_Review-g298571-d3204127-Reviews-Hotel_Octave-Male.html,Male,,256 ,,2019/04/13,2019/04/14, 67,Booking.com,8,"Free Wifi,Breakfast included"
The Somerset Hotel,http://www.tripadvisor.com/Hotel_Review-g298571-d5937841-Reviews-The_Somerset_Hotel-Male.html,Male,,424 ,,2019/04/13,2019/04/14, 111,Booking.com,10,"Free Wifi,Breakfast included"
Sala Boutique Hotel,http://www.tripadvisor.com/Hotel_Review-g298571-d2216798-Reviews-Sala_Boutique_Hotel-Male.html,Male,,230 ,,2019/04/13,2019/04/14, 129,Booking.com,8,"Free Wifi,Free parking"
Samann Grand,http://www.tripadvisor.com/Hotel_Review-g298571-d15240137-Reviews-Samann_Grand-Male.html,Male,,41 ,,2019/04/13,2019/04/14, 135,Booking.com,6,"Free Wifi,Breakfast included,Visit hotel website"
"Hotel Jen Male, Maldives by Shangri-La",http://www.tripadvisor.com/Hotel_Review-g298571-d1477772-Reviews-Hotel_Jen_Male_Maldives_by_Shangri_La-Male.html,Male,,737 ,,2019/04/13,2019/04/14, 216,HotelJen.com,12,"Free Wifi,Pool,Visit hotel website"
The Avenue and Spa,http://www.tripadvisor.com/Hotel_Review-g298571-d12520544-Reviews-The_Avenue_and_Spa-Male.html,Male,,63 ,,2019/04/13,2019/04/14, 46,Agoda.com,8,"Free Wifi,Restaurant"
Champa Central Hotel,http://www.tripadvisor.com/Hotel_Review-g298571-d584466-Reviews-Champa_Central_Hotel-Male.html,Male,,131 ,,2019/04/13,2019/04/14, 116,Booking.com,10,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Unima Grand,http://www.tripadvisor.com/Hotel_Review-g298571-d12161850-Reviews-Hotel_Unima_Grand-Male.html,Male,,72 ,,2019/04/13,2019/04/14, 78,Booking.com,7,"Free Wifi,Free parking"
Surf View Raalhugandu,http://www.tripadvisor.com/Hotel_Review-g298571-d6610431-Reviews-Surf_View_Raalhugandu-Male.html,Male,,76 ,,2019/04/13,2019/04/14, 86,Booking.com,9,"Free Wifi,Restaurant"
Novina,http://www.tripadvisor.com/Hotel_Review-g298571-d12445621-Reviews-Novina-Male.html,Male,,97 ,,2019/04/13,2019/04/14, 59,Booking.com,7,"Free Wifi,Breakfast included"
The Beehive,http://www.tripadvisor.com/Hotel_Review-g298571-d1016311-Reviews-The_Beehive-Male.html,Male,,139 ,,2019/04/13,2019/04/14, 89,Booking.com,12,"Free Wifi,Breakfast included"
The Melrose Hotel,http://www.tripadvisor.com/Hotel_Review-g298571-d7950199-Reviews-The_Melrose_Hotel-Male.html,Male,,98 ,,2019/04/13,2019/04/14, 61,Booking.com,9,"Free Wifi,Breakfast included"
Vinorva Maldives,http://www.tripadvisor.com/Hotel_Review-g298571-d12059585-Reviews-Vinorva_Maldives-Male.html,Male,,18 ,,2019/04/13,2019/04/14, 54,Booking.com,7,"Free Wifi,Beach"
Athiriveli,http://www.tripadvisor.com/Hotel_Review-g298571-d13006406-Reviews-Athiriveli-Male.html,Male,,10 ,,2019/04/13,2019/04/14, 55,Booking.com,6,"Free Wifi,Free parking"
Maagiri Hotel,http://www.tripadvisor.com/Hotel_Review-g298571-d1056444-Reviews-Maagiri_Hotel-Male.html,Male,,33 ,,2019/04/13,2019/04/14, 199,Booking.com,7,"Free Wifi,Restaurant"
LVIS boutique,http://www.tripadvisor.com/Hotel_Review-g298571-d7288415-Reviews-LVIS_boutique-Male.html,Male,,105 ,,2019/04/13,2019/04/14, 60,Booking.com,8,"Free Wifi,Breakfast included"
Paralian Hulhumale,http://www.tripadvisor.com/Hotel_Review-g298571-d14932740-Reviews-Paralian_Hulhumale-Male.html,Male,,8 ,,2019/04/13,2019/04/14, 108,Booking.com,0,"Free Wifi,Free parking"
House Clover,http://www.tripadvisor.com/Hotel_Review-g298571-d1554805-Reviews-House_Clover-Male.html,Male,,109 ,,2019/04/13,2019/04/14, 70,Expedia.ch,7,"Free Wifi,Visit hotel website"
City King,http://www.tripadvisor.com/Hotel_Review-g298571-d9558250-Reviews-City_King-Male.html,Male,,12 ,,2019/04/13,2019/04/14, 62,Agoda.com,0,"Free Wifi,Breakfast included"
Skai Lodge,http://www.tripadvisor.com/Hotel_Review-g298571-d1056462-Reviews-Skai_Lodge-Male.html,Male,,85 ,,2019/04/13,2019/04/14, 75,ebookers.ch,8,Free Wifi
Six in One,http://www.tripadvisor.com/Hotel_Review-g298571-d13799170-Reviews-Six_in_One-Male.html,Male,,5 ,,2019/04/13,2019/04/14, 80,Booking.com,6,
The Park House,http://www.tripadvisor.com/Hotel_Review-g298571-d8335625-Reviews-The_Park_House-Male.html,Male,,9 ,,2019/04/13,2019/04/14, 59,Booking.com,0,"Free Wifi,Restaurant"
Mookai Suites,http://www.tripadvisor.com/Hotel_Review-g298571-d1762014-Reviews-Mookai_Suites-Male.html,Male,,38 ,,2019/04/13,2019/04/14, 79,Booking.com,8,"Free Wifi,Restaurant"
Marble Hotel,http://www.tripadvisor.com/Hotel_Review-g298571-d1056456-Reviews-Marble_Hotel-Male.html,Male,,82 ,,2019/04/13,2019/04/14, 93,Booking.com,11,"Free Wifi,Free parking"
Coral Hotel & Spa,http://www.tripadvisor.com/Hotel_Review-g298571-d2699940-Reviews-Coral_Hotel_Spa-Male.html,Male,,31 ,,2019/04/13,2019/04/14, 43,Agoda.com,0,"Free Wifi,Breakfast included"
Mookai Hotel,http://www.tripadvisor.com/Hotel_Review-g298571-d806029-Reviews-Mookai_Hotel-Male.html,Male,,81 ,,2019/04/13,2019/04/14, 93,Booking.com,10,"Free Wifi,Pool"
Kaani Lodge,http://www.tripadvisor.com/Hotel_Review-g298571-d1522963-Reviews-Kaani_Lodge-Male.html,Male,,54 ,,2019/04/13,2019/04/14, 43,Agoda.com,8,"Room service,Free Internet"
Moodhu Surf House,http://www.tripadvisor.com/Hotel_Review-g298571-d15521973-Reviews-Moodhu_Surf_House-Male.html,Male,,0 ,,2019/04/13,2019/04/14, 59,Expedia.ch,5,
Centara Ras Fushi Resort & Spa Maldives,http://www.tripadvisor.com/Hotel_Review-g298571-d3941005-Reviews-Centara_Ras_Fushi_Resort_Spa_Maldives-Male.html,Male,,2616 ,,2019/04/13,2019/04/14, 521,Hotels.com,13,"Free Wifi,Breakfast included,Visit hotel website"
