hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Vega Izmailovo Hotel & Convention Center,http://www.tripadvisor.com/Hotel_Review-g298484-d299974-Reviews-Vega_Izmailovo_Hotel_Convention_Center-Moscow_Central_Russia.html,Moscow,,2980 ,,2019/04/13,2019/04/14, 42,Expedia.ch,14,"Free Wifi,Restaurant,Visit hotel website"
AZIMUT Hotel Smolenskaya Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d11835847-Reviews-AZIMUT_Hotel_Smolenskaya_Moscow-Moscow_Central_Russia.html,Moscow,,1020 ,,2019/04/13,2019/04/14, 84,Booking.com,12,"Free Wifi,Restaurant"
Hotel Metropol Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d299869-Reviews-Hotel_Metropol_Moscow-Moscow_Central_Russia.html,Moscow,,3901 ,,2019/04/13,2019/04/14, 193,roomsXXL.ch,13,"Free Wifi,Pool"
Vega Izmailovo Hotel & Convention Center,http://www.tripadvisor.com/Hotel_Review-g298484-d299974-Reviews-Vega_Izmailovo_Hotel_Convention_Center-Moscow_Central_Russia.html,Moscow,,2980 ,,2019/04/13,2019/04/14, 42,Expedia.ch,14,"Free Wifi,Restaurant,Visit hotel website"
Mercure Arbat Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d2322616-Reviews-Mercure_Arbat_Moscow-Moscow_Central_Russia.html,Moscow,,1773 ,,2019/04/13,2019/04/14, 84,Booking.com,13,"Free Wifi,Restaurant"
Novotel Moscow City,http://www.tripadvisor.com/Hotel_Review-g298484-d3588282-Reviews-Novotel_Moscow_City-Moscow_Central_Russia.html,Moscow,,1545 ,,2019/04/13,2019/04/14, 89,Novotel,13,"Free Wifi,Restaurant"
Novotel Moscow Kievskaya,http://www.tripadvisor.com/Hotel_Review-g298484-d10627843-Reviews-Novotel_Moscow_Kievskaya-Moscow_Central_Russia.html,Moscow,,316 ,,2019/04/13,2019/04/14, 90,Booking.com,12,"Free Wifi,Pool"
"Hotel National, a Luxury Collection Hotel, Moscow",http://www.tripadvisor.com/Hotel_Review-g298484-d299872-Reviews-Hotel_National_a_Luxury_Collection_Hotel_Moscow-Moscow_Central_Russia.html,Moscow,,1762 ,,2019/04/13,2019/04/14, 125,Expedia.ch,13,"Free Wifi,Pool,Visit hotel website"
Golden Ring Hotel,http://www.tripadvisor.com/Hotel_Review-g298484-d299828-Reviews-Golden_Ring_Hotel-Moscow_Central_Russia.html,Moscow,,898 ,,2019/04/13,2019/04/14, 84,Booking.com,13,"Free Wifi,Restaurant"
AZIMUT Hotel Tulskaya Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d2651149-Reviews-AZIMUT_Hotel_Tulskaya_Moscow-Moscow_Central_Russia.html,Moscow,,2004 ,,2019/04/13,2019/04/14, 45,Booking.com,14,"Free Wifi,Free parking"
AZIMUT Hotel Olympic Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d299815-Reviews-AZIMUT_Hotel_Olympic_Moscow-Moscow_Central_Russia.html,Moscow,,3481 ,,2019/04/13,2019/04/14, 71,Booking.com,15,"Free Wifi,Pool"
Ibis Moscow Centre Bakhrushina,http://www.tripadvisor.com/Hotel_Review-g298484-d4961665-Reviews-Ibis_Moscow_Centre_Bakhrushina-Moscow_Central_Russia.html,Moscow,,855 ,,2019/04/13,2019/04/14, 48,ibis,14,"Free Wifi,Restaurant"
SkyPoint Sheremetyevo Hotel,http://www.tripadvisor.com/Hotel_Review-g1439536-d3158838-Reviews-SkyPoint_Sheremetyevo_Hotel-Khimki_Moscow_Oblast_Central_Russia.html,Moscow,,1990 ,,2019/04/13,2019/04/14, 47,Booking.com,12,"Free Wifi,Free parking"
Hotel Baltschug Kempinski Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d302579-Reviews-Hotel_Baltschug_Kempinski_Moscow-Moscow_Central_Russia.html,Moscow,,1280 ,,2019/04/13,2019/04/14, 234,Hotels.com,14,"Free Wifi,Pool,Visit hotel website"
Moscow Marriott Tverskaya Hotel,http://www.tripadvisor.com/Hotel_Review-g298484-d299814-Reviews-Moscow_Marriott_Tverskaya_Hotel-Moscow_Central_Russia.html,Moscow,,943 ,,2019/04/13,2019/04/14, 86,Booking.com,12,"Free Wifi,Restaurant,Visit hotel website"
Ararat Park Hyatt Moscow,http://www.tripadvisor.com/Hotel_Review-g298484-d300404-Reviews-Ararat_Park_Hyatt_Moscow-Moscow_Central_Russia.html,Moscow,,1372 ,,2019/04/13,2019/04/14, 371,roomsXXL.ch,14,"Free Wifi,Pool"
Hotel Maroseyka 2/15,http://www.tripadvisor.com/Hotel_Review-g298484-d8310488-Reviews-Hotel_Maroseyka_2_15-Moscow_Central_Russia.html,Moscow,,166 ,,2019/04/13,2019/04/14, 62,Booking.com,11,Free Wifi
Moscow Marriott Grand Hotel,http://www.tripadvisor.com/Hotel_Review-g298484-d299812-Reviews-Moscow_Marriott_Grand_Hotel-Moscow_Central_Russia.html,Moscow,,1767 ,,2019/04/13,2019/04/14, 78,Expedia.ch,13,"Free Wifi,Pool,Visit hotel website"
GoodMood Hostel,http://www.tripadvisor.com/Hotel_Review-g298484-d8787674-Reviews-GoodMood_Hostel-Moscow_Central_Russia.html,Moscow,,108 ,,2019/04/13,2019/04/14, 34,Hostelworld.com,8,Free Wifi
