TweetID,Date,User,Followers,Retweets,Favorites
1120165233635528705,2019-04-22 03:19:38,bestforluxury,484,0,0
1120165039695118336,2019-04-22 03:18:51,agaimmm,1252,1184,0
1120164751517024256,2019-04-22 03:17:43,justjess1776,763,1184,0
1120164724140924928,2019-04-22 03:17:36,sunnymoon28,90,1184,0
1120164579655520259,2019-04-22 03:17:02,nosugarblues,1327,0,0
1120164434498990081,2019-04-22 03:16:27,Govi52,58,1184,0
1120164276990283777,2019-04-22 03:15:49,AccTravel,1176,1,0
1120163876773851136,2019-04-22 03:14:14,Twiggystickstoo,50,3,0
1120163834570743808,2019-04-22 03:14:04,sumit00304,71,1184,0
1120163376489848832,2019-04-22 03:12:15,shreya01764635,96,1184,0
1120163350762196992,2019-04-22 03:12:09,Bidnurmath1,116,1184,0
1120163169345761280,2019-04-22 03:11:25,JayantS97454873,100,1184,0
1120163168754397185,2019-04-22 03:11:25,wandererlko,529,1184,0
1120163026890567680,2019-04-22 03:10:51,jbgrace1966,605,1184,0
1120162922502737926,2019-04-22 03:10:27,SSBhagyashree,60,1184,0
1120162625961320448,2019-04-22 03:09:16,AllanBeenhaddat,210,1184,0
1120162375510966275,2019-04-22 03:08:16,RathaurRs,313,1184,0
1120162177841807360,2019-04-22 03:07:29,ankanaa_c,148,1184,0
1120162152747294722,2019-04-22 03:07:23,BadarMian1,751,0,0
1120162012384854016,2019-04-22 03:06:50,TravelNow24,1189,1,0
1120161894910836736,2019-04-22 03:06:22,bestforluxury,484,1,0
1120161675850780672,2019-04-22 03:05:29,cupcake0804,1179,1184,0
1120161354810384385,2019-04-22 03:04:13,kartheesanp,67,1184,0
1120161180742348805,2019-04-22 03:03:31,bestforluxury,484,0,0
1120161161670848512,2019-04-22 03:03:27,XcerealloverX,22,1184,0
1120160610161975296,2019-04-22 03:01:15,blogosum,3812,0,0
1120160293613490176,2019-04-22 03:00:00,trendingwwwandw,20998,0,0
1120160143247691776,2019-04-22 02:59:24,araDesignIntl,697,0,0
1120159693920448514,2019-04-22 02:57:37,cindyisAWOL,1533,0,1
1120159522075697152,2019-04-22 02:56:56,HighSocietyMaga,186,0,0
1120159219494412288,2019-04-22 02:55:44,nikolinapapa,1522,0,0
1120159157804355585,2019-04-22 02:55:29,matthewhayden,5812,1,0
1120158949607559168,2019-04-22 02:54:39,maneesh_pandey,868,1184,0
1120158763246325761,2019-04-22 02:53:55,cretetravel,4740,0,1
1120158746871603200,2019-04-22 02:53:51,varadadya,337,0,0
1120158504021446656,2019-04-22 02:52:53,Mudithaj,38,1184,0
1120158289298432000,2019-04-22 02:52:02,meeramohanty,2429,1184,0
1120158036428054528,2019-04-22 02:51:02,minettco,15977,0,0
1120158024822329344,2019-04-22 02:50:59,natsjobs,638,0,0
1120157862179663872,2019-04-22 02:50:20,sriramh83,105,1184,0
1120157643937501184,2019-04-22 02:49:28,JDignum,1779,1184,0
1120157605719150593,2019-04-22 02:49:19,IshaAJ_REDDICK,231,1184,0
1120157550530498560,2019-04-22 02:49:06,Nick_Hawatmeh,437,1184,0
1120157489595600896,2019-04-22 02:48:51,UrbaneGentLtdCo,6599,0,1
1120157438307635201,2019-04-22 02:48:39,bestforluxury,484,0,0
1120157330891509760,2019-04-22 02:48:13,J_Blake14,342,28,0
1120156601900572673,2019-04-22 02:45:20,cb1577058,157,1184,0
1120156385872711681,2019-04-22 02:44:28,tanalleywuzhen,1,0,0
1120155881419804672,2019-04-22 02:42:28,morgfair,86164,1184,0
1120155869440876544,2019-04-22 02:42:25,SCTSingh,86,1184,0
1120155616851439622,2019-04-22 02:41:25,captainpbrac,5337,1184,0
1120155496953122817,2019-04-22 02:40:56,indi2821,7,1184,0
1120155370847199232,2019-04-22 02:40:26,garth_groshong,42,1184,0
1120155249816170497,2019-04-22 02:39:57,HighSocietyMaga,186,0,0
1120154985914753024,2019-04-22 02:38:54,outthinker83,672,1184,0
1120154944877809664,2019-04-22 02:38:44,BetteVCollins,1755,1184,0
1120154789029900288,2019-04-22 02:38:07,amber_wallace75,1938,0,0
1120154554115547137,2019-04-22 02:37:11,fritzdie69,2203,1184,0
1120154285168316422,2019-04-22 02:36:07,MurderificBPC,2982,1184,0
1120154279002673152,2019-04-22 02:36:06,princess6_9,547,1184,0
1120154226145890304,2019-04-22 02:35:53,inPromosi,83,0,0
1120154116221820928,2019-04-22 02:35:27,CatalanRobot,2066,1,0
1120154029189943296,2019-04-22 02:35:06,tcb1270,1790,1184,0
1120153873606479872,2019-04-22 02:34:29,thananchjayanm,718,1184,0
1120153857873469441,2019-04-22 02:34:25,jayant_chakra,37,1184,0
1120153851192053761,2019-04-22 02:34:24,Veyru_store,45,0,0
1120153693372977152,2019-04-22 02:33:46,mrdjpb,74,1184,0
1120153495955484673,2019-04-22 02:32:59,CarlGreggain,248,1184,0
1120153058082742272,2019-04-22 02:31:15,blogosum,3812,0,0
1120152989631537153,2019-04-22 02:30:58,MalvMark95,39,1184,0
1120152766217744385,2019-04-22 02:30:05,bestforluxury,484,0,0
1120152744143114240,2019-04-22 02:30:00,ClarkDeals,3467,1,3
1120152702107836416,2019-04-22 02:29:50,SanatanVaidik,73,1184,0
1120152466878803968,2019-04-22 02:28:54,ExclusiveETC,416,1,0
1120152452152451074,2019-04-22 02:28:50,RaSimatupangJKT,47,0,0
1120152208346091521,2019-04-22 02:27:52,Lbs433,105,1184,0
1120151998966398977,2019-04-22 02:27:02,bestforluxury,484,1,1
1120151307816525826,2019-04-22 02:24:17,dkkarankumar,233,1184,0
1120151013997076480,2019-04-22 02:23:07,lambo_big,13,1184,0
1120150828684279808,2019-04-22 02:22:23,kcsnegi,1245,1184,0
1120150227732901888,2019-04-22 02:20:00,trendingwwwandw,20998,0,0
1120149500088193025,2019-04-22 02:17:06,tria_willow,2065,1184,0
1120149440025845761,2019-04-22 02:16:52,Colyrainbows,2225,1184,0
1120149337646911488,2019-04-22 02:16:28,sankrant,38102,1184,0
1120149052274937857,2019-04-22 02:15:20,tdg_bnb,1771,1,0
1120148876298805248,2019-04-22 02:14:38,SarkTwit,86,3,0
1120148767741706241,2019-04-22 02:14:12,Wheatty,9723,1184,0
1120148755892715520,2019-04-22 02:14:09,noc3ur,437,1184,0
1120148165863202816,2019-04-22 02:11:48,saviourishere4u,1274,1184,0
1120147906042957828,2019-04-22 02:10:46,SomeGadgetGuy,14965,1,9
1120147678921256960,2019-04-22 02:09:52,GPMegaKuningan,74,0,0
1120147571232653312,2019-04-22 02:09:26,infobohol,696,0,0
1120147049133924352,2019-04-22 02:07:22,matthewhayden,5812,0,0
1120146628864819200,2019-04-22 02:05:42,RandyLax1,2165,1184,0
1120146452989263872,2019-04-22 02:05:00,BlgaethGaeth,2143,1184,0
1120146152895189002,2019-04-22 02:03:48,ChandaniKirinde,4595,1184,0
1120146121056247808,2019-04-22 02:03:41,scgenfan,5536,1184,0
1120145801848795137,2019-04-22 02:02:25,arxercist,1262,1184,0
1120145773671243776,2019-04-22 02:02:18,Fancricket12,3295,1184,0
1120145704884658176,2019-04-22 02:02:02,bestforluxury,484,0,0
1120145337732222976,2019-04-22 02:00:34,holidayinphuket,1224,0,0
1120144878736793600,2019-04-22 01:58:45,ur99,510,0,0
1120144845203361792,2019-04-22 01:58:37,elkay14,14881,1184,0
1120144826396291072,2019-04-22 01:58:32,SuitelifeIns,262,0,0
1120144601149517826,2019-04-22 01:57:38,TravelNow24,1189,1,0
1120144181182308354,2019-04-22 01:55:58,raghav4india,1304,1184,0
1120144175221993472,2019-04-22 01:55:57,ankithL,245,1184,0
1120144081231867904,2019-04-22 01:55:34,RiCh_KiDD,639,0,0
1120143597062352896,2019-04-22 01:53:39,OceanClub5,3082,3,0
1120143475884941312,2019-04-22 01:53:10,lummox_ict,686,1184,0
1120143341801353221,2019-04-22 01:52:38,MCY1X,1363,0,0
1120143318204076034,2019-04-22 01:52:32,Sambhavshah7,73,1184,0
1120143220598550529,2019-04-22 01:52:09,Sherryfromperu,1051,28,0
1120142595806638081,2019-04-22 01:49:40,DeepakMishra___,10,1184,0
1120142488235384832,2019-04-22 01:49:15,cubsflag,114,1184,0
1120142202531770368,2019-04-22 01:48:06,hemant19982,28,1184,0
1120142181875027968,2019-04-22 01:48:02,Charlie67350845,1484,1184,0
1120142178808815618,2019-04-22 01:48:01,az_cst,8071,1184,0
1120142004460183553,2019-04-22 01:47:19,live4sights,171,0,1
1120141897521979392,2019-04-22 01:46:54,bestforluxury,484,0,0
1120141714381914112,2019-04-22 01:46:10,Everywherewithf,4117,1,0
1120141539680882688,2019-04-22 01:45:28,trimon29,2834,1,0
1120141424056512524,2019-04-22 01:45:01,jerseyscafe,55,1184,0
1120141357090246656,2019-04-22 01:44:45,UGAbulldoggs,4051,1184,0
1120141158951219200,2019-04-22 01:43:58,jigyasu7,132,1184,0
1120141138797707265,2019-04-22 01:43:53,JessMarinDavis,1732,2,0
1120141046887976961,2019-04-22 01:43:31,archoptical,145,0,0
1120141036217602049,2019-04-22 01:43:28,archoptical,145,0,0
1120141025304096770,2019-04-22 01:43:26,archoptical,145,0,0
1120140744830803968,2019-04-22 01:42:19,thebuzz4india,19,1184,0
1120140612580331520,2019-04-22 01:41:47,TooCrazy_Fox,1548,1184,0
1120140531311550467,2019-04-22 01:41:28,BaloneTone,4352,1184,0
1120140300553465856,2019-04-22 01:40:33,mbwelke,39,1184,0
1120139854283567104,2019-04-22 01:38:47,clumsycouture,184,1184,0
1120139831512711168,2019-04-22 01:38:41,blueskiesalway2,644,1184,0
1120139249402171392,2019-04-22 01:36:22,bed__breakfast,360,0,0
1120139242494210048,2019-04-22 01:36:21,dipstar_riya,25,1184,0
1120139080979947520,2019-04-22 01:35:42,terriUKfan,4208,1184,0
1120138967633022977,2019-04-22 01:35:15,valuqe,43,1,0
1120138747515949056,2019-04-22 01:34:23,AdithiIyer,49,1184,0
1120138671322222594,2019-04-22 01:34:05,uzohak,682,1184,0
1120138518674542592,2019-04-22 01:33:28,peppgrad,2573,1184,0
1120138467248181249,2019-04-22 01:33:16,05_pcsharma,120,1184,0
1120137895250210818,2019-04-22 01:31:00,natsjobs,638,0,0
1120137880796585984,2019-04-22 01:30:56,bestforluxury,484,0,0
1120137694753906688,2019-04-22 01:30:12,HapyIndia,184,1,0
1120137412296921088,2019-04-22 01:29:04,BradPhoenixwing,10793,0,0
1120137368097320960,2019-04-22 01:28:54,RiCh_KiDD,639,0,0
1120137158491172864,2019-04-22 01:28:04,HapyIndia,184,3,0
1120136904081494016,2019-04-22 01:27:03,thankuhotel,1,0,0
1120136901418033153,2019-04-22 01:27:03,manojtahini,647,1184,0
1120136489180860416,2019-04-22 01:25:24,vishnu05758,117,1184,0
1120136302551347200,2019-04-22 01:24:40,audi852,413,1184,0
1120136120371539969,2019-04-22 01:23:56,calochortsvanda,349,1,0
1120135927903420416,2019-04-22 01:23:10,alexrichroyal,198,1184,0
1120135772999442437,2019-04-22 01:22:34,CyberDollarGuru,1055,2,0
1120135729709871104,2019-04-22 01:22:23,tiniskwerl,1566,1,2
1120135524860043264,2019-04-22 01:21:34,bestforluxury,484,0,0
