TweetID,Date,User,Followers,Retweets,Favorites
1123982556268048387,2019-05-02 16:08:18,UksRestaurants,4440,1,0
1123982321370189824,2019-05-02 16:07:22,somewherespeci2,102,0,0
1123982286859509762,2019-05-02 16:07:14,HospitalityONfr,2331,0,0
1123981895023431681,2019-05-02 16:05:41,mawaluddin,6468,1,0
1123981592479916035,2019-05-02 16:04:28,PlatinumJoBeck,303,1,0
1123981446065131521,2019-05-02 16:03:53,Dev_Hotels,7475,1,0
1123981315592867840,2019-05-02 16:03:22,EpicRelevance,3241,11,0
1123981243090075648,2019-05-02 16:03:05,vickysmith,2533,0,0
1123981094699831296,2019-05-02 16:02:30,PlaygroundTmpt,12936,0,1
1123981021257576449,2019-05-02 16:02:12,HIExpressExCeL,2101,0,0
1123981001452085248,2019-05-02 16:02:07,doubletreeleeds,2241,0,0
1123980651039010823,2019-05-02 16:00:44,HotelierME,14373,0,0
1123980631241891840,2019-05-02 16:00:39,BillLoyd,15664,0,0
1123980595330203648,2019-05-02 16:00:31,MScottBain,46,0,0
1123980586727686144,2019-05-02 16:00:29,ErcillaHoteles,2826,0,0
1123980471153713152,2019-05-02 16:00:01,HospitalityTek,2532,0,0
1123980466543923200,2019-05-02 16:00:00,XPerienceRM,286,0,0
1123980223178055680,2019-05-02 15:59:02,htmagazine,12394,0,0
1123979928243003393,2019-05-02 15:57:52,hotel_industry,14936,0,0
1123979875268931584,2019-05-02 15:57:39,urdesignmag,2151,0,0
1123979845099315207,2019-05-02 15:57:32,CrieffHydro,6605,1,1
1123979765885566976,2019-05-02 15:57:13,EdinTourist,601,1,0
1123979472749854722,2019-05-02 15:56:03,bestforluxury,485,0,0
1123979449442230272,2019-05-02 15:55:57,bestforluxury,485,0,0
1123979279757381638,2019-05-02 15:55:17,TheWoburnHotel,2023,0,0
1123978508353585154,2019-05-02 15:52:13,kilulasteve,5453,1,0
1123978383552020480,2019-05-02 15:51:43,ChrisWill1337,4320,1,0
1123978379651424256,2019-05-02 15:51:42,boathouselondon,59,0,0
1123978247098777600,2019-05-02 15:51:11,ContempraINN,7186,1,0
1123978186914770945,2019-05-02 15:50:56,geoffbagshaw,3854,1,2
1123977981234380800,2019-05-02 15:50:07,natsjobs,643,0,0
1123977435748425729,2019-05-02 15:47:57,WelshHotel,128,0,0
1123977175936512000,2019-05-02 15:46:55,BroosDennill,1941,0,0
1123977157938692099,2019-05-02 15:46:51,SoCalAerospace,2894,11,0
1123977155958968332,2019-05-02 15:46:51,KBRHcatering,112,0,0
1123976971338301441,2019-05-02 15:46:07,sigantengaduhai,425,0,0
1123976605804765185,2019-05-02 15:44:39,natsjobs,643,0,0
1123976273905238017,2019-05-02 15:43:20,LukeCurtis1988,1525,0,0
1123975785302433795,2019-05-02 15:41:24,DouglastonManor,187,0,0
1123975780873187330,2019-05-02 15:41:23,bed__breakfast,361,0,0
1123975662346342405,2019-05-02 15:40:55,Kids_Hotels,442,0,0
1123975347127631873,2019-05-02 15:39:39,dkkultur,4,1,0
1123975099286208513,2019-05-02 15:38:40,mytourismworld,299,1,0
1123975063378722816,2019-05-02 15:38:32,Sandra281175,229,0,0
1123974509185445888,2019-05-02 15:36:20,Christian2tall,99,1,0
1123974478558576640,2019-05-02 15:36:12,ContempraINN,7186,4,0
1123974228942958592,2019-05-02 15:35:13,Information0017,113,2,0
1123974132335611905,2019-05-02 15:34:50,svc1209,1160,0,0
1123973982821208067,2019-05-02 15:34:14,MrHotells,4897,7,0
1123973638997381121,2019-05-02 15:32:52,MarketingHomeG1,7,1,0
1123973549402857472,2019-05-02 15:32:31,bestforluxury,485,0,0
1123972959507492866,2019-05-02 15:30:10,Hostelman,25898,0,3
1123972629919076352,2019-05-02 15:28:52,bestforluxury,485,0,0
1123972598226984960,2019-05-02 15:28:44,berwisata,689,0,0
1123972080956059650,2019-05-02 15:26:41,SCRAPSholly,124,1,0
1123971718727467008,2019-05-02 15:25:14,CampingVillasol,376,0,1
1123971556936384516,2019-05-02 15:24:36,corpobids,186,0,0
1123971248642510850,2019-05-02 15:23:22,JohnDoeSJ,12,1,0
1123970921813950467,2019-05-02 15:22:04,THEAdamGabriel,24975,0,1
1123970789664002049,2019-05-02 15:21:33,WelshHotel,128,0,0
1123970512789676033,2019-05-02 15:20:27,NigEstateDigest,2435,0,0
1123970153077719040,2019-05-02 15:19:01,mvtweets,8493,1,1
1123970004775514120,2019-05-02 15:18:26,Rain2And,3514,11,0
