TweetID,Date,User,Followers,Retweets,Favorites
1121478622567698432,2019-04-25 18:18:34,natsjobs,639,0,0
1121478329146548224,2019-04-25 18:17:24,BinaBaitel,297,0,0
1121477986438434816,2019-04-25 18:16:02,fioren43702348,3284,0,0
1121477958764515329,2019-04-25 18:15:56,MarinersTorquay,21001,2,0
1121477835238051844,2019-04-25 18:15:26,HandpickedHgte,1874,2,0
1121477596309381120,2019-04-25 18:14:29,thorben_ehrlich,39,0,0
1121477578735456256,2019-04-25 18:14:25,Iainmcintosh4,69,1,0
1121477573794463749,2019-04-25 18:14:24,natsjobs,639,0,0
1121477490793439233,2019-04-25 18:14:04,Iainmcintosh4,69,1,0
1121477432798785537,2019-04-25 18:13:50,blogosum,3817,0,0
1121477143429615620,2019-04-25 18:12:41,5DScreening,40,0,0
1121477007789973505,2019-04-25 18:12:09,bestforluxury,495,0,0
1121476727748878340,2019-04-25 18:11:02,MBJMemphis,20048,0,0
1121476397266952194,2019-04-25 18:09:43,somewherespeci2,100,0,0
1121476248855773185,2019-04-25 18:09:08,ArtusDigital,134,2,0
1121476085839847424,2019-04-25 18:08:29,sunsampaul,744,0,0
1121475693286526976,2019-04-25 18:06:55,Rachjr1,2573,0,0
1121475685174906880,2019-04-25 18:06:54,steveasmithy,79,1,0
1121474308700868608,2019-04-25 18:01:25,eea38695b7104c1,3592,0,1
1121474092123729926,2019-04-25 18:00:34,JessiferHill,180,0,0
1121473976977563649,2019-04-25 18:00:06,FlyingDSoton,65,0,1
1121473785536884737,2019-04-25 17:59:21,thismoment81,67,0,0
1121473784647544833,2019-04-25 17:59:20,LitSfree,479,0,0
1121473222120235009,2019-04-25 17:57:06,bestforluxury,495,0,0
1121473119548583938,2019-04-25 17:56:42,OurBloggingLife,3870,1,0
1121472691272331264,2019-04-25 17:55:00,Alwayzbrooklyn,322,3,0
1121472174139879425,2019-04-25 17:52:56,NNussthaler,101,1,0
1121471514828734469,2019-04-25 17:50:19,bestforluxury,495,0,1
1121471483333754880,2019-04-25 17:50:12,HawthornSuitesD,0,0,0
1121471213837193222,2019-04-25 17:49:07,VintagePlumEtsy,449,0,0
1121470897112735754,2019-04-25 17:47:52,LandmarkFinance,3247,0,0
