price_per_night,timestamp,Influencer_or_Not,Hotel_ID
307,2019-05-10 14:12:01.447659,No Influencer,39
309,2019-05-01 11:12:02.012289,No Influencer,39
308,2019-05-07 07:12:01.415721,No Influencer,39
332,2019-05-09 13:12:01.692449,No Influencer,39
307,2019-04-23 22:20:01.807987,No Influencer,39
332,2019-05-08 21:12:01.724547,No Influencer,39
308,2019-04-24 16:20:01.041631,No Influencer,39
332,2019-04-25 13:20:01.834388,No Influencer,39
308,2019-05-06 16:12:01.357483,No Influencer,39
308,2019-05-10 04:12:01.110274,No Influencer,39
308,2019-05-10 02:12:01.174671,No Influencer,39
308,2019-05-07 02:12:01.613608,No Influencer,39
332,2019-04-27 09:20:01.527672,No Influencer,39
332,2019-04-25 11:20:01.546036,No Influencer,39
332,2019-04-30 18:12:01.821418,No Influencer,39
332,2019-05-08 19:12:00.834605,No Influencer,39
308,2019-05-07 04:12:01.386418,No Influencer,39
308,2019-05-04 19:12:01.128535,No Influencer,39
308,2019-05-07 18:12:01.522979,No Influencer,39
308,2019-05-04 20:12:01.723453,No Influencer,39
332,2019-04-26 10:20:01.729785,No Influencer,39
332,2019-05-08 02:12:01.351575,No Influencer,39
308,2019-05-02 20:12:00.987120,No Influencer,39
308,2019-05-02 03:12:00.907757,No Influencer,39
332,2019-04-30 22:12:01.778781,No Influencer,39
308,2019-05-07 08:12:01.117059,No Influencer,39
308,2019-05-05 17:12:01.332498,No Influencer,39
308,2019-05-11 00:12:01.321480,No Influencer,39
332,2019-04-30 19:12:01.613551,No Influencer,39
331,2019-05-08 09:12:00.877334,No Influencer,39
308,2019-05-05 12:12:01.506042,No Influencer,39
332,2019-04-26 16:20:01.240066,No Influencer,39
332,2019-04-25 07:20:01.053067,No Influencer,39
308,2019-05-07 00:12:00.922811,No Influencer,39
308,2019-05-06 10:12:01.668156,No Influencer,39
309,2019-05-01 00:12:01.756072,No Influencer,39
308,2019-05-06 18:12:01.450538,No Influencer,39
332,2019-04-25 15:20:01.999888,No Influencer,39
332,2019-05-08 23:12:01.359309,No Influencer,39
308,2019-05-04 14:12:01.302858,No Influencer,39
308,2019-05-04 04:12:01.224729,No Influencer,39
308,2019-05-10 23:12:01.595138,No Influencer,39
308,2019-05-03 07:12:01.307681,No Influencer,39
331,2019-05-08 00:12:00.980040,No Influencer,39
308,2019-05-10 00:12:01.223860,No Influencer,39
331,2019-05-08 05:12:01.374776,No Influencer,39
332,2019-04-26 07:20:01.191154,No Influencer,39
331,2019-05-07 22:12:01.192771,No Influencer,39
308,2019-05-01 19:12:01.433714,No Influencer,39
308,2019-05-05 19:12:01.029975,No Influencer,39
331,2019-05-08 04:12:01.088730,No Influencer,39
308,2019-05-05 10:12:01.661101,No Influencer,39
332,2019-04-26 23:20:01.599948,No Influencer,39
308,2019-05-06 06:12:01.698013,No Influencer,39
308,2019-05-03 10:12:00.804662,No Influencer,39
308,2019-05-07 17:12:01.586705,No Influencer,39
309,2019-05-01 13:12:01.331936,No Influencer,39
308,2019-05-09 19:12:01.680946,No Influencer,39
308,2019-05-07 10:12:01.653838,No Influencer,39
332,2019-05-08 13:12:01.156853,No Influencer,39
307,2019-05-12 07:12:01.718866,No Influencer,39
332,2019-04-26 18:20:01.843524,No Influencer,39
307,2019-04-24 05:20:01.100760,No Influencer,39
307,2019-04-23 15:20:01.498959,No Influencer,39
308,2019-05-10 06:12:01.582882,No Influencer,39
308,2019-05-11 01:12:01.481331,No Influencer,39
332,2019-05-09 04:12:01.698787,No Influencer,39
308,2019-05-07 12:12:01.281604,No Influencer,39
308,2019-05-07 19:12:01.646591,No Influencer,39
306,2019-05-11 11:12:01.134429,No Influencer,39
308,2019-05-02 17:12:01.593326,No Influencer,39
309,2019-05-01 10:12:01.735238,No Influencer,39
332,2019-05-09 00:12:00.809394,No Influencer,39
332,2019-04-26 12:20:00.897716,No Influencer,39
307,2019-04-23 13:20:01.402832,No Influencer,39
308,2019-04-24 11:20:01.308713,No Influencer,39
308,2019-05-03 11:12:00.736604,No Influencer,39
308,2019-05-09 21:12:01.646814,No Influencer,39
309,2019-05-03 18:12:00.819381,No Influencer,39
332,2019-04-27 13:20:01.791607,No Influencer,39
308,2019-05-10 03:12:01.337562,No Influencer,39
308,2019-05-09 20:12:00.984044,No Influencer,39
308,2019-05-03 01:12:01.440835,No Influencer,39
308,2019-05-05 21:12:00.762342,No Influencer,39
308,2019-05-01 22:12:01.264260,No Influencer,39
307,2019-05-11 18:12:01.510429,No Influencer,39
309,2019-05-01 09:12:01.301152,No Influencer,39
308,2019-05-07 13:12:00.773843,No Influencer,39
308,2019-05-03 22:12:02.103721,No Influencer,39
307,2019-04-23 20:20:00.970738,No Influencer,39
308,2019-05-06 01:12:01.519192,No Influencer,39
332,2019-04-25 20:20:01.595336,No Influencer,39
332,2019-04-26 06:20:01.518259,No Influencer,39
308,2019-05-05 23:12:01.512107,No Influencer,39
308,2019-05-03 16:12:01.427251,No Influencer,39
308,2019-05-11 15:12:01.126050,No Influencer,39
307,2019-04-24 03:20:01.751988,No Influencer,39
309,2019-04-30 23:12:02.178945,No Influencer,39
307,2019-04-24 08:20:01.591799,No Influencer,39
308,2019-05-04 21:12:01.042434,No Influencer,39
308,2019-05-07 05:12:01.720437,No Influencer,39
308,2019-05-03 08:12:01.160234,No Influencer,39
332,2019-04-30 17:12:02.208219,No Influencer,39
308,2019-05-03 02:12:01.787336,No Influencer,39
308,2019-05-06 11:12:01.462061,No Influencer,39
308,2019-05-01 23:12:01.288315,No Influencer,39
332,2019-04-26 19:20:01.839619,No Influencer,39
308,2019-05-07 01:12:01.333003,No Influencer,39
308,2019-05-02 05:12:01.024599,No Influencer,39
308,2019-05-06 23:12:01.058287,No Influencer,39
308,2019-05-06 09:12:01.004298,No Influencer,39
308,2019-05-07 15:12:01.356435,No Influencer,39
307,2019-05-11 23:12:00.950392,No Influencer,39
308,2019-05-04 22:12:00.934247,No Influencer,39
