TweetID,Date,User,Followers,Retweets,Favorites
1120059426491092992,2019-04-21 20:19:11,hinduaetheist,37,655,0
1120059417213509635,2019-04-21 20:19:09,R4NJ1T_5C,170,0,0
1120058942741041152,2019-04-21 20:17:16,irsp2017,30,655,0
1120058433288294400,2019-04-21 20:15:14,KarsinXXX,13368,654,0
1120058361339244544,2019-04-21 20:14:57,Desert2theSea,11230,655,0
1120058358252412928,2019-04-21 20:14:56,atmyvictory,1331,655,0
1120058138877624327,2019-04-21 20:14:04,abyrod_vogel,350,655,0
1120058132389081089,2019-04-21 20:14:03,bestforluxury,483,0,0
1120057716406464513,2019-04-21 20:12:23,jacquelinezlata,259,1,0
1120057583006433280,2019-04-21 20:11:52,SambucaScar,148,0,0
1120057447245213696,2019-04-21 20:11:19,73rdraisin,563,655,0
1120057435585224704,2019-04-21 20:11:16,PirateLCH,1599,655,0
1120057414340894720,2019-04-21 20:11:11,wadewire,8633,655,0
1120057365116739584,2019-04-21 20:11:00,natsjobs,638,0,0
1120057206521548800,2019-04-21 20:10:22,live4sights,171,0,0
1120056923339001856,2019-04-21 20:09:14,LadyLuckWrites,955,655,0
1120056429677772800,2019-04-21 20:07:17,ReynoldsJTyler,412,655,0
1120056422320893952,2019-04-21 20:07:15,Danny_futbol,57,1,1
1120056358475390978,2019-04-21 20:07:00,Gerboo0,125,4,0
1120056347280781312,2019-04-21 20:06:57,therealkenecik,1464,655,0
1120056101377060864,2019-04-21 20:05:58,TEZNYC,2150,655,0
1120055847076417539,2019-04-21 20:04:58,DolioJ,2922,655,0
1120055774510632960,2019-04-21 20:04:40,banibrata_,190,655,0
1120055748606812160,2019-04-21 20:04:34,yomez06,1226,0,0
1120055633519181825,2019-04-21 20:04:07,LaDawnWeeks2,478,655,0
1120055547900899329,2019-04-21 20:03:46,MarinersTorquay,21006,1,0
1120055529022414849,2019-04-21 20:03:42,MarinersTorquay,21006,1,0
1120055519564193795,2019-04-21 20:03:40,pgtow1,226,0,0
1120055502774448128,2019-04-21 20:03:36,charles116,3366,11,0
1120055387372363776,2019-04-21 20:03:08,samuel_dcosta,10044,655,0
1120055314714365956,2019-04-21 20:02:51,YallShane,6466,655,0
1120055248779796480,2019-04-21 20:02:35,rebmy75,755,655,0
1120055222175502338,2019-04-21 20:02:29,Kierkegaard30,1195,655,0
1120055161999831046,2019-04-21 20:02:14,bestforluxury,483,0,0
1120055063429259264,2019-04-21 20:01:51,Alt_News_TK,657,0,0
1120055002255507456,2019-04-21 20:01:36,AaronBBrown,2537,655,0
1120054975776874496,2019-04-21 20:01:30,Gilly_D,446,655,0
1120054860689207296,2019-04-21 20:01:03,d_Vitty18,133,655,0
1120054808797429761,2019-04-21 20:00:50,travlsearchguru,0,0,0
1120054788434087936,2019-04-21 20:00:45,DanKoosh,15122,1,0
1120054537589542914,2019-04-21 19:59:46,rishabh_arya95,310,655,0
1120054454303084544,2019-04-21 19:59:26,bestforluxury,483,0,0
