TweetID,Date,User,Followers,Retweets,Favorites
1121900953215623169,2019-04-26 22:16:45,sunkissvillas,3441,0,0
1121900721270484997,2019-04-26 22:15:50,DavidProffitt1,30666,1,0
1121900474448449536,2019-04-26 22:14:51,AZValleyHomes4U,4087,0,0
1121899513860579329,2019-04-26 22:11:02,MariCar37445591,20,4,0
1121899181701062656,2019-04-26 22:09:43,Nat81228960Nat,2,0,0
1121897751124611077,2019-04-26 22:04:02,FlyerTalkerinA2,5055,0,0
1121897598707798016,2019-04-26 22:03:26,bestforluxury,495,0,0
1121896791622942721,2019-04-26 22:00:13,wcr_poipu,8,0,0
1121896341582622722,2019-04-26 21:58:26,eilidh_smith,577,1,0
1121896167376289792,2019-04-26 21:57:44,pitmilly,1823,1,0
1121895991601500161,2019-04-26 21:57:02,LolaVJ1,66,0,0
1121895669122383873,2019-04-26 21:55:45,orliacosta,160,1,0
1121895318046629888,2019-04-26 21:54:22,bestforluxury,495,0,0
1121894637596237824,2019-04-26 21:51:40,Kipkoech_the4th,1910,2,0
1121894470772035584,2019-04-26 21:51:00,SolaceSparkles,55,0,1
1121894314798247936,2019-04-26 21:50:23,mcarpenter04,75,4,0
1121893724970258432,2019-04-26 21:48:02,AirstayzL,3,0,0
1121893515674304512,2019-04-26 21:47:12,TsawwassenInn,704,0,1
1121893026517921793,2019-04-26 21:45:15,suites_,96,0,0
1121892842014748672,2019-04-26 21:44:31,mack_travels,3027,0,1
1121892319538700290,2019-04-26 21:42:27,alberto_santana,211,4,0
1121892303294074886,2019-04-26 21:42:23,designermizan,992,0,0
1121892008807870465,2019-04-26 21:41:13,bestforluxury,495,0,0
1121891738069630981,2019-04-26 21:40:08,WyndhamSuper8,0,0,0
1121891281364561921,2019-04-26 21:38:19,ski_wtf,1422,2,0
1121891268739706880,2019-04-26 21:38:16,TogeVikha,42,2,0
1121891218122842117,2019-04-26 21:38:04,natsjobs,640,0,0
1121890344713564160,2019-04-26 21:34:36,WalthourGloria,318,14,0
1121889941137580034,2019-04-26 21:33:00,RM_Salt,2950,2,0
1121889816931700737,2019-04-26 21:32:30,lnluxe,427,11,0
1121889366807334915,2019-04-26 21:30:43,DanKoosh,15123,0,0
1121889304282836992,2019-04-26 21:30:28,Qualityinnmoab_,0,0,0
1121889067115982848,2019-04-26 21:29:31,SHLCH1,512,0,0
1121888720897171456,2019-04-26 21:28:09,eoppie,600,4,0
1121888675992936448,2019-04-26 21:27:58,bestforluxury,495,0,0
1121888342226997248,2019-04-26 21:26:39,LordHumphreys,5801,0,0
1121887718600998912,2019-04-26 21:24:10,Pr_amadeuvieira,21018,0,0
1121886899059265542,2019-04-26 21:20:55,PHCapitalGrp,861,3,0
1121886843698593794,2019-04-26 21:20:41,Travelgirlnh,9,4,0
1121885198977835008,2019-04-26 21:14:09,bestforluxury,495,0,0
1121885024037502976,2019-04-26 21:13:28,paolo_78,955,0,1
1121884626774048768,2019-04-26 21:11:53,travel_biz_news,951,1,0
1121884316408193024,2019-04-26 21:10:39,MarinersTorquay,21001,1,0
1121884142554292225,2019-04-26 21:09:57,davidcapizzano,22,1,0
1121883893496463360,2019-04-26 21:08:58,BrandonthaChamp,1339,0,0
1121883730887372801,2019-04-26 21:08:19,TendenciaTravel,12950,2,0
1121883696548675584,2019-04-26 21:08:11,SantoriniView,676,0,0
1121883394739179526,2019-04-26 21:06:59,bestforluxury,495,0,0
1121883233237393408,2019-04-26 21:06:21,AmandaDiamondzz,61,3,0
1121882939959148545,2019-04-26 21:05:11,DayliteInn,1,0,0
1121882839551758336,2019-04-26 21:04:47,Fabian_PoS,26,0,0
1121882799026397185,2019-04-26 21:04:37,rodylazar,82,2,0
1121882537637240835,2019-04-26 21:03:35,HotelRanga,2318,0,0
1121882357353652224,2019-04-26 21:02:52,Ohm_Culture,4,0,1
1121881935234551808,2019-04-26 21:01:11,bestforluxury,495,0,0
1121881919829041152,2019-04-26 21:01:07,OleryHQ,1148,1,0
1121881758012776448,2019-04-26 21:00:29,HelpID_Book,38,0,1
1121881720897331200,2019-04-26 21:00:20,BDL4LIFEAGENCY,185,0,0
1121881290897330179,2019-04-26 20:58:37,radissonlansing,314,0,0
1121881247796613120,2019-04-26 20:58:27,TravelNow24,1198,1,0
1121881244810321920,2019-04-26 20:58:26,TravelNow24,1198,1,0
1121881079919542272,2019-04-26 20:57:47,natsjobs,640,0,0
1121881043970093056,2019-04-26 20:57:39,luxuryeventsa,1489,0,0
1121880993248481280,2019-04-26 20:57:26,HotelSafes,3,0,0
1121880661831356417,2019-04-26 20:56:07,LoriFabTravels,206,0,0
1121878532995657730,2019-04-26 20:47:40,amadeushosp,573,1,0
1121878414875594753,2019-04-26 20:47:12,SFKoul,175,0,0
1121877841296142337,2019-04-26 20:44:55,mOQIl,1417,2,0
1121877645971611648,2019-04-26 20:44:08,grandsolmar,2097,2,5
1121876898353643526,2019-04-26 20:41:10,michellearrie12,12,1,1
1121876657936191488,2019-04-26 20:40:13,alberto_santana,211,9,0
1121876356378374144,2019-04-26 20:39:01,landhub,3287,1,0
1121876100693540864,2019-04-26 20:38:00,ContempraINN,7178,2,0
1121876069810753536,2019-04-26 20:37:53,bestforluxury,495,0,0
1121876010285326337,2019-04-26 20:37:38,bestforluxury,495,0,0
1121875544306536448,2019-04-26 20:35:47,LizQuesnelle,83,0,0
1121875491991035907,2019-04-26 20:35:35,bed__breakfast,362,0,0
1121875321538711552,2019-04-26 20:34:54,SarahPelegrin,302,2,0
1121873580055302144,2019-04-26 20:27:59,Phonesuite,90,0,0
1121873040847953920,2019-04-26 20:25:50,miki_sar,72,1,1
1121872835599843329,2019-04-26 20:25:02,CBRELouisville,591,0,0
1121872560029884417,2019-04-26 20:23:56,TravelNow24,1198,1,0
1121872382493437953,2019-04-26 20:23:14,bestforluxury,495,1,1
1121871907161292801,2019-04-26 20:21:20,josemisepul,721,7,0
1121871778178064384,2019-04-26 20:20:49,meetingpages,357,0,0
1121871591481192453,2019-04-26 20:20:05,MarinersTorquay,21001,1,2
1121871517149741064,2019-04-26 20:19:47,baporhahout,4,1,0
1121870323065008137,2019-04-26 20:15:03,bestforluxury,495,0,2
1121869819396206592,2019-04-26 20:13:02,natsjobs,640,0,0
1121869775465005057,2019-04-26 20:12:52,nyutischcenter,3337,0,0
1121869594757619714,2019-04-26 20:12:09,handichapdc,114,0,4
1121869465967190016,2019-04-26 20:11:38,tobykdotcom,1001,2,0
1121869060671721472,2019-04-26 20:10:02,1st_parkingUSA,37,0,0
1121869054954831873,2019-04-26 20:10:00,carpediemwinnrz,127,1,0
1121868242090328068,2019-04-26 20:06:46,HUBManitoba,362,2,0
1121868098842320896,2019-04-26 20:06:12,bestforluxury,495,0,0
1121868054865096704,2019-04-26 20:06:02,VegasBiLL,40003,0,0
1121867959738224640,2019-04-26 20:05:39,RdyStJourneyNow,58,0,0
1121867301303783427,2019-04-26 20:03:02,AventuraRI,773,0,0
1121866944372715530,2019-04-26 20:01:37,larubeya,1041,0,0
1121866896712830977,2019-04-26 20:01:26,travlsearchguru,0,1,0
1121866585382293505,2019-04-26 20:00:11,immofux,35417,1,0
1121866517883363328,2019-04-26 19:59:55,immofux,35417,1,0
1121866266904530945,2019-04-26 19:58:55,gaincheap,333,1,0
1121866033608794112,2019-04-26 19:58:00,greatescapestvl,358,1,0
1121865300109078528,2019-04-26 19:55:05,LS_Health,2546,0,0
1121865088791662593,2019-04-26 19:54:15,bestforluxury,495,0,0
1121863953775300610,2019-04-26 19:49:44,Wally_84,291,4,0
1121863465394671617,2019-04-26 19:47:48,hotelgrinnell,483,1,1
1121863314483621888,2019-04-26 19:47:12,bestforluxury,495,0,0
1121863079401283586,2019-04-26 19:46:15,kennybrae,31,1,0
1121862237977808898,2019-04-26 19:42:55,HandywaterBB,191,0,0
1121861776834842624,2019-04-26 19:41:05,Summer_Winds,539,0,0
1121860823301939200,2019-04-26 19:37:18,AmelieLBains,3908,2,0
1121860294542753793,2019-04-26 19:35:12,DaysInnAS,1,0,0
1121860046244253699,2019-04-26 19:34:12,RHWHotels,39,0,0
1121860003730685952,2019-04-26 19:34:02,ContempraINN,7178,4,0
1121859997921697792,2019-04-26 19:34:01,MarlaMeridith,28344,0,0
1121859711081390081,2019-04-26 19:32:52,holisticrachel_,2700,0,0
1121859693788499968,2019-04-26 19:32:48,natsjobs,640,0,0
1121859552226553856,2019-04-26 19:32:15,orliacosta,160,9,0
1121859154707087362,2019-04-26 19:30:40,ContempraINN,7178,3,0
1121859050780553216,2019-04-26 19:30:15,HotelCasa1800,3168,0,0
