TweetID,Date,User,Followers,Retweets,Favorites
1122173380923396097,2019-04-27 16:19:17,bestforluxury,494,0,0
1122173286685847562,2019-04-27 16:18:55,GarrickTheDJ,2315,0,0
1122172670273937408,2019-04-27 16:16:28,rumi_aries,144,30,0
1122172421354610688,2019-04-27 16:15:28,TheAcuraBMK,130,0,0
1122172346343858178,2019-04-27 16:15:10,Kempinski_soma,1171,0,0
1122172094970781696,2019-04-27 16:14:11,capewinereview,9762,0,0
1122171715860094976,2019-04-27 16:12:40,mziaee,82,1,0
1122171575669788672,2019-04-27 16:12:07,Indiawandersoff,572,1,0
1122171053298606081,2019-04-27 16:10:02,GrandBeachMiami,2018,1,0
1122170863137247233,2019-04-27 16:09:17,bestforluxury,494,0,0
1122170047848275968,2019-04-27 16:06:02,PartyShuttleBus,39,0,0
1122169385874018304,2019-04-27 16:03:25,RockinNRealty,17,0,0
1122169230684819456,2019-04-27 16:02:48,4x4tricks,31,0,0
1122168527895650304,2019-04-27 16:00:00,LawlorMedia,2014,0,0
1122168036063105024,2019-04-27 15:58:03,natsjobs,639,0,0
1122167024829050880,2019-04-27 15:54:02,bestforluxury,494,0,0
1122166682720587779,2019-04-27 15:52:40,aLi__MaRie,470,0,0
1122165965091950593,2019-04-27 15:49:49,bestforluxury,494,0,0
1122165766982336512,2019-04-27 15:49:02,FutureWorldCen,3985,0,0
1122165720253526018,2019-04-27 15:48:51,lloyddurhamphot,47,0,0
1122164679848022016,2019-04-27 15:44:43,bookbootdotcom,1686,20,0
1122164264352010240,2019-04-27 15:43:04,EoinDoyle11,197,2,0
1122163787090616323,2019-04-27 15:41:10,bestforluxury,494,0,0
1122163700419444737,2019-04-27 15:40:49,twoGlampers,51,0,0
1122163516687953920,2019-04-27 15:40:05,AxelKoster,682974,0,5
1122163493711634439,2019-04-27 15:40:00,trendingwwwandw,21016,0,0
1122162590858317824,2019-04-27 15:36:25,Riddle_Lincoln,747,0,0
1122162493827244035,2019-04-27 15:36:01,privilegelc,1332,0,1
1122162412327768065,2019-04-27 15:35:42,immofux,35423,1,0
1122162270413389825,2019-04-27 15:35:08,Tabletopjournal,5796,0,0
1122162261542473729,2019-04-27 15:35:06,EastonEcono,19,0,0
1122162122232926208,2019-04-27 15:34:33,LauraCruche,427,0,0
1122161518286704641,2019-04-27 15:32:09,PersianTouring,578,0,0
1122161008431255552,2019-04-27 15:30:07,SaviTravels,487,0,0
1122160607875276816,2019-04-27 15:28:32,TravelNow24,1195,1,0
1122160240185626624,2019-04-27 15:27:04,diligence_ja,358,0,0
1122159725255249926,2019-04-27 15:25:01,ssidhuwriter,1445,0,0
1122159521068199938,2019-04-27 15:24:13,bestforluxury,494,0,0
1122159173184180224,2019-04-27 15:22:50,UKCorporateGolf,1153,2,0
1122158404435435520,2019-04-27 15:19:46,cristinalcayaga,11037,3,0
1122158357568266240,2019-04-27 15:19:35,evolution_foto,16,0,0
1122158090474930176,2019-04-27 15:18:32,Skyosky1,2823,0,0
1122158049458835457,2019-04-27 15:18:22,UPFrenchRiviera,110,6,0
1122157221482303488,2019-04-27 15:15:04,LivingSafely,7533,0,0
1122156985061974016,2019-04-27 15:14:08,SelectedEscapes,351,0,0
1122156967357603841,2019-04-27 15:14:04,Travelin2Go,121,0,0
1122156953512423425,2019-04-27 15:14:01,bestforluxury,494,0,0
1122156818627735557,2019-04-27 15:13:28,InmetaBono,129,30,0
1122156647655325696,2019-04-27 15:12:48,natsjobs,639,0,0
1122156311024685057,2019-04-27 15:11:27,wflora_,449,30,0
1122156147790635008,2019-04-27 15:10:48,ezlifephoto,548,0,0
1122155229737304064,2019-04-27 15:07:10,GivexCorp,883,0,0
1122155207285145600,2019-04-27 15:07:04,Ikramul46327636,4,1,1
1122153800733745153,2019-04-27 15:01:29,travlsearchguru,0,0,0
1122153212637798401,2019-04-27 14:59:09,SelectedEscapes,351,2,0
1122152613594583040,2019-04-27 14:56:46,sylbournetv,2958,0,1
1122152403078471680,2019-04-27 14:55:56,JobsInHotels,595,0,0
1122152175076028416,2019-04-27 14:55:01,bestforluxury,494,0,0
1122151171169423360,2019-04-27 14:51:02,CiaoBambino,14432,1,0
1122151101262811137,2019-04-27 14:50:45,AttireForLife,1692,1,0
1122150946837016577,2019-04-27 14:50:08,BalajiPalace,68,0,0
1122150730599559168,2019-04-27 14:49:17,xFtnhbg8XELjCiI,14,30,0
1122150549955026952,2019-04-27 14:48:34,jess_alicia2,928,3,0
1122149963109228544,2019-04-27 14:46:14,travozone,26,0,1
1122149962467479552,2019-04-27 14:46:14,ExclusiveETC,415,0,0
1122149962039668738,2019-04-27 14:46:14,RHWHotels,38,0,0
1122149857005920256,2019-04-27 14:45:49,CulinaryVision,54,1,0
1122149853545422849,2019-04-27 14:45:48,HighDesertMitch,3243,0,0
1122149675870687233,2019-04-27 14:45:05,ActorAndModel,248,0,0
1122149652092964865,2019-04-27 14:45:00,GoGlobeHopper,8172,0,0
1122149571726061571,2019-04-27 14:44:41,mOQIl,1418,1,0
1122149432613593088,2019-04-27 14:44:07,bestforluxury,494,1,1
1122149135472308224,2019-04-27 14:42:57,MamloukPalace,826,0,0
1122148902038396929,2019-04-27 14:42:01,LansdowneSussex,946,0,0
1122148899249016832,2019-04-27 14:42:00,Shendyy9,99,0,0
1122148746878279681,2019-04-27 14:41:24,IreneStrick,76,0,0
1122148641345609730,2019-04-27 14:40:59,EditCyprusCom,48,0,0
1122148552820412416,2019-04-27 14:40:38,bookbootdotcom,1686,2,0
1122148393789218822,2019-04-27 14:40:00,trendingwwwandw,21016,0,0
1122148350630010880,2019-04-27 14:39:49,BarbaraCobbHats,313,0,0
1122148346867507201,2019-04-27 14:39:49,kimsalsan,2345,2,0
1122147931300212736,2019-04-27 14:38:09,ApparelUrbane,2,0,0
1122146784267198474,2019-04-27 14:33:36,mumbaitraffic,19807,1,0
1122146578461073408,2019-04-27 14:32:47,natsjobs,639,0,0
1122146457795072005,2019-04-27 14:32:18,IndoGazoz,3,0,1
1122146121575469056,2019-04-27 14:30:58,Nikkilee717,710,0,1
1122145966776307712,2019-04-27 14:30:21,Melenos_Lindos,6361,0,0
1122145884811202566,2019-04-27 14:30:02,Dafyobet,32,6,0
1122145419998441473,2019-04-27 14:28:11,bestforluxury,494,0,0
1122144933949902850,2019-04-27 14:26:15,Mogador_Hotels,94,0,0
1122144853507358720,2019-04-27 14:25:56,JobsInHotels,595,0,0
1122144669394178048,2019-04-27 14:25:12,IRIedivalo,128,30,0
1122144425231040512,2019-04-27 14:24:14,korakana,1465,1,3
1122144021487476737,2019-04-27 14:22:37,GerardinaFuents,490,1,0
1122143652292087809,2019-04-27 14:21:09,pschmidt61,110,0,1
1122143447232720897,2019-04-27 14:20:20,ZikinhaCarla,12,0,0
1122143382913060865,2019-04-27 14:20:05,bestforluxury,494,0,2
1122143115391852545,2019-04-27 14:19:01,NazakiResidence,217,0,0
1122142407900921856,2019-04-27 14:16:13,MsTeresaRivera,1055,3,0
1122141813031211008,2019-04-27 14:13:51,JackR_PGA,444,2,0
1122141234565349376,2019-04-27 14:11:33,ellis_connolly,4002,0,1
1122140899532791808,2019-04-27 14:10:13,marcopolosunny,365,0,2
1122140374112194561,2019-04-27 14:08:08,steellocrochet,123,1,0
1122140128942546944,2019-04-27 14:07:09,StellaYeahilike,967,20,0
1122140004963225601,2019-04-27 14:06:40,PennyAlexander_,11635,5,0
1122139733776326657,2019-04-27 14:05:35,derbypromo,23535,1,0
1122139594219245568,2019-04-27 14:05:02,HyattSharm,214,0,2
1122139577370591233,2019-04-27 14:04:58,somewherespeci2,101,0,0
1122139351952109569,2019-04-27 14:04:04,bestforluxury,494,0,0
1122138680838250497,2019-04-27 14:01:24,LionHotelBelper,2707,0,0
1122138647522889729,2019-04-27 14:01:16,Opropertyshow,31326,0,0
1122138640770007045,2019-04-27 14:01:14,PlaygroundTmpt,12887,0,3
1122138591084339200,2019-04-27 14:01:03,YonderTravelCo,99,0,0
1122138388663033856,2019-04-27 14:00:14,bastidedegordes,540,0,0
1122138384296816640,2019-04-27 14:00:13,bestforluxury,494,0,0
1122138376516378624,2019-04-27 14:00:11,FlyerTalkerinA2,5055,0,0
1122138332220227584,2019-04-27 14:00:01,thelondontester,611,0,1
1122138330794266625,2019-04-27 14:00:01,trendingwwwandw,21016,0,0
1122138103219617792,2019-04-27 13:59:06,TheFern_Gir,1215,0,0
1122137199284301824,2019-04-27 13:55:31,BreadsallP,2746,1,0
1122136512999690242,2019-04-27 13:52:47,natsjobs,639,0,0
1122136127144693760,2019-04-27 13:51:15,StPierreHotel,3254,2,6
1122134578246881280,2019-04-27 13:45:06,TravelNow24,1195,3,0
1122134504624271360,2019-04-27 13:44:48,mOQIl,1418,1,0
1122134476702781440,2019-04-27 13:44:42,mOQIl,1418,3,0
1122134327897329665,2019-04-27 13:44:06,bestforluxury,494,3,1
1122134326349565952,2019-04-27 13:44:06,Snezny1,8,1,1
1122134209521262592,2019-04-27 13:43:38,hotelmountview1,100,0,1
1122134186591182848,2019-04-27 13:43:32,CavanBWC,1284,2,0
1122133769702510592,2019-04-27 13:41:53,bed__breakfast,361,0,0
1122133629004582912,2019-04-27 13:41:20,cklassrealtor,57,0,0
1122133562155765760,2019-04-27 13:41:04,DesaSeni,501,0,0
1122133406576304128,2019-04-27 13:40:27,LesiaBilo,178,0,0
1122133400301776896,2019-04-27 13:40:25,kellymariestewa,10838,0,0
1122133380781314048,2019-04-27 13:40:20,KannikaInterna1,4,0,0
1122133323025932289,2019-04-27 13:40:07,AxelKoster,682974,1,4
1122133321511731207,2019-04-27 13:40:06,QuyMillHotel,3813,0,0
1122133314532306945,2019-04-27 13:40:05,Travelin2Go,121,0,0
1122133312762470400,2019-04-27 13:40:04,CCrystalHotel,892,2,1
1122133310434676737,2019-04-27 13:40:04,AxelKoster,682974,0,11
1122133294127075328,2019-04-27 13:40:00,trendingwwwandw,21016,0,0
1122132609734066176,2019-04-27 13:37:17,LesiaBilo,178,0,0
1122132248680177664,2019-04-27 13:35:50,Resortcoorg,7,0,0
1122131603898228737,2019-04-27 13:33:17,TeesWedding,6453,1,0
1122131409538125824,2019-04-27 13:32:30,putri_avik4,1291,0,0
1122131037818183680,2019-04-27 13:31:02,bestforluxury,494,0,0
1122130988522459137,2019-04-27 13:30:50,LifeOttoman,3,0,0
1122130812143587330,2019-04-27 13:30:08,IQDAgency,858,0,0
1122130780199636994,2019-04-27 13:30:00,xceltrip,819,0,2
1122130601501429760,2019-04-27 13:29:18,DavidBr37614349,8,0,0
1122130540809936899,2019-04-27 13:29:03,bestforluxury,494,0,0
1122130512028622848,2019-04-27 13:28:56,sherib_travel,59,2,0
1122130354549284865,2019-04-27 13:28:19,AHT360,227,1,1
1122129101593169920,2019-04-27 13:23:20,saintroyal1,551,6,0
1122129068827336704,2019-04-27 13:23:12,FL_Resort,4227,0,6
1122128271561379841,2019-04-27 13:20:02,sunkissvillas,3442,0,1
1122128013519478784,2019-04-27 13:19:01,FullerloveHeidi,2714,0,0
1122127023047098369,2019-04-27 13:15:05,bestforluxury,494,0,0
1122126766439448576,2019-04-27 13:14:03,Travelin2Go,121,0,0
1122126740296323072,2019-04-27 13:13:57,PortolaHotel,4918,0,0
1122126462105133056,2019-04-27 13:12:51,PrimeSiteUK,11027,0,0
1122126384032358400,2019-04-27 13:12:32,natsjobs,639,0,0
1122126160375111681,2019-04-27 13:11:39,PatCarosi,320,0,0
1122125854371385344,2019-04-27 13:10:26,Freestuffisbes1,13,1,1
1122125849644478466,2019-04-27 13:10:25,TravelNow24,1195,1,0
1122125846653874176,2019-04-27 13:10:24,TravelNow24,1195,1,0
1122125843692703744,2019-04-27 13:10:23,TravelNow24,1195,1,0
1122125840786051072,2019-04-27 13:10:23,TravelNow24,1195,1,0
1122125837774532609,2019-04-27 13:10:22,TravelNow24,1195,1,0
1122125834737864705,2019-04-27 13:10:21,TravelNow24,1195,1,0
1122125828714835968,2019-04-27 13:10:20,TravelNow24,1195,1,0
1122125825921441792,2019-04-27 13:10:19,TravelNow24,1195,1,0
1122125822981234688,2019-04-27 13:10:18,TravelNow24,1195,1,0
1122125610870927360,2019-04-27 13:09:28,me_globetrotter,125,2,0
1122125523302400000,2019-04-27 13:09:07,Idreamoftravel1,14,1,0
1122125292963807232,2019-04-27 13:08:12,SantoriniView,675,0,2
1122125039900528640,2019-04-27 13:07:12,bestforluxury,494,0,2
1122124737532973056,2019-04-27 13:06:00,kimsalsan,2345,2,0
1122124688375726081,2019-04-27 13:05:48,mumthazhmt,2957,2,0
1122124514899271683,2019-04-27 13:05:07,bookbootdotcom,1686,2,0
1122124497073500160,2019-04-27 13:05:02,kimsalsan,2345,3,0
1122124483412799488,2019-04-27 13:04:59,LygonCotswolds,2998,2,0
1122124446553165824,2019-04-27 13:04:50,bookbootdotcom,1686,3,0
1122124160543670272,2019-04-27 13:03:42,Hotel_NHampton,2073,1,0
1122123667679457281,2019-04-27 13:01:45,PartyPlannermv,8,0,0
1122123456143773696,2019-04-27 13:00:54,ilspetty,81,0,0
1122123252699029504,2019-04-27 13:00:06,JahidHa38315753,6,1,0
1122123243958296577,2019-04-27 13:00:04,MillanUrmarys,37,1,0
1122123053507514369,2019-04-27 12:59:18,blackwellgrange,2014,1,1
1122122974327390208,2019-04-27 12:58:59,ManuelSolartes,3,1,0
1122122741946159105,2019-04-27 12:58:04,GladysMalave6,60,0,1
1122122532260331520,2019-04-27 12:57:14,pastoradhennys,76,1,1
1122122468926341120,2019-04-27 12:56:59,stella4candy,328,2,0
1122122411724328960,2019-04-27 12:56:45,MayoliMendez,54,1,2
1122122406930386946,2019-04-27 12:56:44,suarezomar0003,55,1,1
1122122342707138560,2019-04-27 12:56:29,ClemenGonzalez8,0,1,1
1122122320838049793,2019-04-27 12:56:23,Alexand74385427,38,1,1
1122122276198080512,2019-04-27 12:56:13,RosaMaraPrez11,75,1,1
1122121987562844160,2019-04-27 12:55:04,pvanderwardt,143,10,0
1122121135540330498,2019-04-27 12:51:41,AccTravel,1186,1,0
1122120343093698560,2019-04-27 12:48:32,ExtInfanteEOI,47,30,0
1122120289679302657,2019-04-27 12:48:19,bestforluxury,494,0,0
1122120206220845056,2019-04-27 12:47:59,JahidHa38315753,6,0,0
1122119714501734405,2019-04-27 12:46:02,mem_travels,153,0,1
1122119507928023041,2019-04-27 12:45:13,AmareHotels,1110,0,1
1122119465427263488,2019-04-27 12:45:03,LimerickSavoy,38,0,1
1122119454975057920,2019-04-27 12:45:00,FallsMcafee,3,10,0
1122119453322309632,2019-04-27 12:45:00,trendingwwwandw,21016,1,2
1122119186342383616,2019-04-27 12:43:56,YujinYopoThe3rd,177,0,0
1122117968928956417,2019-04-27 12:39:06,2look4beds,2021,0,0
1122117679735689218,2019-04-27 12:37:57,HomestayAdvisor,142,0,0
1122117494599188480,2019-04-27 12:37:13,bestforluxury,494,0,0
1122117192303173632,2019-04-27 12:36:01,TravelNow24,1195,1,0
1122117182715047936,2019-04-27 12:35:58,TravelNow24,1195,1,0
1122117175916081153,2019-04-27 12:35:57,TravelNow24,1195,1,0
1122117107800473600,2019-04-27 12:35:41,bed__breakfast,361,0,0
1122116977202540545,2019-04-27 12:35:09,pvanderwardt,143,10,0
1122116718522974208,2019-04-27 12:34:08,DenResort,0,0,0
1122116314473091073,2019-04-27 12:32:31,natsjobs,639,0,0
1122115952089366528,2019-04-27 12:31:05,2look4beds,2021,0,0
1122115825392074752,2019-04-27 12:30:35,mballestero1,54,1,0
1122115800477908992,2019-04-27 12:30:29,DavidGa04979982,15,2,0
1122115433362890752,2019-04-27 12:29:01,smsumon17764,6,0,1
1122115360600154113,2019-04-27 12:28:44,BestDealsHotelz,77,0,0
1122114719278436352,2019-04-27 12:26:11,raulkha398386,0,1,0
1122114700509163521,2019-04-27 12:26:07,bestforluxury,494,1,0
1122114334207901697,2019-04-27 12:24:39,mballestero1,54,1,0
1122113835572264960,2019-04-27 12:22:40,kmiles1982,192,2,0
1122113809865375745,2019-04-27 12:22:34,mrandmrsfreakzz,1006,0,0
1122113291126366208,2019-04-27 12:20:31,pinkysi26436938,29,1,1
1122113162038243328,2019-04-27 12:20:00,trendingwwwandw,21016,1,1
1122112666137501696,2019-04-27 12:18:02,SuffolkWire,2475,0,0
1122111594517815296,2019-04-27 12:13:46,jess_alicia2,928,3,0
1122110907834724353,2019-04-27 12:11:02,mamanajh1,8,1,0
1122110726020247552,2019-04-27 12:10:19,bestforluxury,494,0,0
1122110528602513408,2019-04-27 12:09:32,HapyIndia,233,1,0
1122109896097353728,2019-04-27 12:07:01,NooN39977915,6,30,0
1122109654727659520,2019-04-27 12:06:04,CyintiaBella2,1272,2,0
1122109629733859328,2019-04-27 12:05:58,hotel_shiv,34,0,0
1122109440235384832,2019-04-27 12:05:12,GoodHotelGuide,6775,0,1
1122109192980975617,2019-04-27 12:04:14,HabibSinan2,125,1,0
1122108291969093632,2019-04-27 12:00:39,cp_packaging,184,0,0
1122108131360722944,2019-04-27 12:00:00,trendingwwwandw,21016,0,0
1122107979749371904,2019-04-27 11:59:24,ErickEG,329,30,0
1122107788950421504,2019-04-27 11:58:39,Ditzymedia,3474,1,0
1122107785016168450,2019-04-27 11:58:38,IrishMensa,770,0,0
1122107661699485696,2019-04-27 11:58:08,bestforluxury,494,0,0
1122107105740238849,2019-04-27 11:55:56,JobsInHotels,595,0,0
1122107008570859520,2019-04-27 11:55:33,Etnogarden,3057,0,2
1122106941201797121,2019-04-27 11:55:17,Zanzanu,117,0,0
1122106376719876097,2019-04-27 11:53:02,zalchukz,52,6,0
1122106311607562240,2019-04-27 11:52:47,natsjobs,639,0,0
1122105766284935170,2019-04-27 11:50:37,ade_adeyemi,88,0,0
1122105122253869058,2019-04-27 11:48:03,bestforluxury,494,0,0
1122104634254872576,2019-04-27 11:46:07,alifesjourneys,5818,0,0
1122104366029209600,2019-04-27 11:45:03,MrHotells,4870,6,0
1122103704855834624,2019-04-27 11:42:25,praguepainter,420,0,0
1122103095280803841,2019-04-27 11:40:00,trendingwwwandw,21016,0,0
1122102661891936256,2019-04-27 11:38:16,boathouselondon,59,0,0
1122102401706516481,2019-04-27 11:37:14,LandmarkPallava,76,0,0
1122102171762417669,2019-04-27 11:36:20,alpineaspen,1220,0,0
1122101486324834304,2019-04-27 11:33:36,sidsamal,322,0,2
1122101263846400000,2019-04-27 11:32:43,Dhanase29618475,8,43,0
1122101173165621248,2019-04-27 11:32:21,bestforluxury,494,0,0
1122101129838567427,2019-04-27 11:32:11,Tejura7,39,18,0
1122101095776575489,2019-04-27 11:32:03,1AnneMarie,69,0,0
1122100657446694913,2019-04-27 11:30:19,KingsHeadCiren,1792,0,0
1122100444191494144,2019-04-27 11:29:28,AfroBaseNg,2196,6,0
1122099737153269760,2019-04-27 11:26:39,btfly_art,411,30,0
1122099689673887751,2019-04-27 11:26:28,TravelNow24,1195,1,0
1122099556123127808,2019-04-27 11:25:56,JobsInHotels,595,0,0
1122099241034375169,2019-04-27 11:24:41,ijoma_lizijoma,76,6,0
1122099239885033473,2019-04-27 11:24:41,AndyPennefather,35844,1,0
1122098576857935872,2019-04-27 11:22:02,bestforluxury,494,1,1
1122098465750884352,2019-04-27 11:21:36,Snow_Pixie,1194,2,0
1122098054956560384,2019-04-27 11:19:58,beatravelling,6430,1,0
1122098052993552389,2019-04-27 11:19:58,Sky_Evi,1552,1,13
1122097655407153152,2019-04-27 11:18:23,teiteimin,128,6,0
1122097592786014209,2019-04-27 11:18:08,FloetryC,1053,0,2
1122097555461029888,2019-04-27 11:17:59,Susanbaaghil,547,0,2
1122096079426719745,2019-04-27 11:12:07,RavilaJose2108,195,30,0
1122096053501734912,2019-04-27 11:12:01,natsjobs,639,0,0
1122096040604258304,2019-04-27 11:11:58,travel_biz_news,953,1,0
1122095565016371201,2019-04-27 11:10:04,bestforluxury,494,0,0
1122095327178366980,2019-04-27 11:09:08,AhM5asnW,15714,1,0
1122095206965186560,2019-04-27 11:08:39,munnarqueen,28,0,0
1122094172658372609,2019-04-27 11:04:32,AnthonyTeasdale,1320,13,0
1122093930265366528,2019-04-27 11:03:35,_AngelParkPlace,195,6,6
1122093522247663616,2019-04-27 11:01:57,rugby201,1116,2,0
1122093484662382592,2019-04-27 11:01:48,EmmaSallyH,1276,0,0
1122093390211035136,2019-04-27 11:01:26,WhatsCookingLPL,1745,1,0
1122093352218972160,2019-04-27 11:01:17,bestforluxury,494,0,0
1122093331071287296,2019-04-27 11:01:12,MiitravelUk,4789,0,0
1122093319981551616,2019-04-27 11:01:09,ThePalmsSpain,0,0,0
1122093292953403393,2019-04-27 11:01:03,Staybridgebrum,2825,0,0
1122093285063843841,2019-04-27 11:01:01,trendingwwwandw,21016,0,0
1122093261726707712,2019-04-27 11:00:55,ilspetty,81,0,0
1122093059884441600,2019-04-27 11:00:07,nightlytravel,2371,0,0
1122092914467696645,2019-04-27 10:59:32,syaqilaajani,65,0,0
1122092523579568128,2019-04-27 10:57:59,_sharma_YASH,23,3,0
1122092323213438977,2019-04-27 10:57:11,natasyaclaura,635,0,0
1122092108528148480,2019-04-27 10:56:20,readydoggygo,1596,1,0
1122091473510342656,2019-04-27 10:53:49,boytheceo21,299,1,0
1122091414228209667,2019-04-27 10:53:35,Alexa_Reports,3,1,0
1122091320036790272,2019-04-27 10:53:12,GLOCKENHOF_ZH,20289,1,2
1122090955933454336,2019-04-27 10:51:45,BrunswickSqHome,273,2,2
1122090642476294144,2019-04-27 10:50:31,ala201288,70,30,0
1122090488318676992,2019-04-27 10:49:54,funnymoa,3,0,0
1122090002257780737,2019-04-27 10:47:58,ParkClubEurope,819,0,1
1122088658230816768,2019-04-27 10:42:38,neohoreca,13,0,1
1122088542082084864,2019-04-27 10:42:10,bestforluxury,494,0,0
1122088535186649089,2019-04-27 10:42:08,ApparelUrbane,2,0,0
1122088121162715137,2019-04-27 10:40:30,neohoreca,13,0,1
