price_per_night,timestamp
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
 81,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
 63,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
0,2019-05-05 20:12:01.657213
