platform_name,price_per_night
Booking.com, 129
Booking.com, 129
, 129
, 129
, 129
, 129
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 129
, 129
, 129
, 129
, 129
,0
,0
,0
, 129
, 129
,0
,0
,0
, 129
, 129
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 129
, 129
, 129
,0
, 129
, 129
, 129
,0
,0
,0
, 129
,0
,0
,0
, 129
,0
,0
,0
, 129
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Booking.com,0
Booking.com,0
Booking.com,0
Booking.com,0
,0
,0
,0
,0
,0
,0
