platform_name,price_per_night
Hotels.com, 383
Hotels.com, 383
, 383
, 383
, 383
, 383
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 383
, 383
, 383
, 310
, 310
,0
,0
,0
, 310
, 310
,0
,0
,0
, 311
, 311
,0
,0
,0
, 310
, 310
,0
,0
,0
,0
,0
,0
,0
,0
,0
, 309
, 309
,0
,0
,0
, 383
, 383
, 383
,0
, 383
, 383
, 310
,0
,0
,0
, 310
,0
,0
,0
, 310
,0
,0
,0
, 311
,0
,0
,0
, 310
,0
,0
,0
, 426
,0
,0
,0
, 309
,0
,0
,0
, 402
,0
,0
,0
, 310
,0
,0
, 383
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
Hotels.com,0
,0
,0
,0
,0
,0
,0
