TweetID,Date,User,Followers,Retweets,Favorites
1108130508112691200,2019-03-19 22:17:55,SpaIndex,11175,0,0
1108129606635270145,2019-03-19 22:14:20,natsjobs,640,0,0
1108129135832891393,2019-03-19 22:12:28,AndyPennefather,35851,1,0
1108128719762120705,2019-03-19 22:10:49,bestforluxury,497,1,1
1108128543903490048,2019-03-19 22:10:07,REMAXofBoulder,490,0,0
1108128539188957184,2019-03-19 22:10:06,kshakarchi,644,0,0
1108128402479951872,2019-03-19 22:09:33,FinMay05,371,205,0
1108127880188448768,2019-03-19 22:07:29,PadiDidIt,96944,5,0
1108127741847764997,2019-03-19 22:06:56,2look4beds,2022,0,0
1108127510573862913,2019-03-19 22:06:01,HIXfolkestone,483,0,0
1108127257690890240,2019-03-19 22:05:00,CrownHospitali1,274,0,0
1108127083937447936,2019-03-19 22:04:19,Duivelsei,4208,0,0
1108126992359178242,2019-03-19 22:03:57,ColorSTREAMedia,152073,5,0
1108126980682055680,2019-03-19 22:03:54,SpaIndex,11175,0,0
1108126498119213057,2019-03-19 22:01:59,WeAreAchiga,2259,0,0
1108126132866551810,2019-03-19 22:00:32,MotelOne,10303,0,0
1108125563632390147,2019-03-19 21:58:17,iahedoa,150,0,0
1108125519965347840,2019-03-19 21:58:06,TiketMurah_Bali,192,0,0
1108125321503670277,2019-03-19 21:57:19,crystalip,995,0,0
1108125220441858051,2019-03-19 21:56:55,Golft_witter,2789,1,0
1108124630986969088,2019-03-19 21:54:34,TheHippoShoe,8458,5,0
1108124505443131392,2019-03-19 21:54:04,MrHotellstravel,724,1,0
1108124491396333568,2019-03-19 21:54:01,Tenerife_Travel,338,0,0
1108124265339969536,2019-03-19 21:53:07,funnymoa,3,0,0
1108124102085263360,2019-03-19 21:52:28,KyTheModel,807,0,0
1108124051812151296,2019-03-19 21:52:16,bookedhappy,1147,0,1
1108123627302645760,2019-03-19 21:50:35,MrHotells,4747,1,1
1108123297038913541,2019-03-19 21:49:16,Tulipgi84859828,31,0,0
1108122981996343296,2019-03-19 21:48:01,HILutonAirport,1731,0,0
1108122901562228739,2019-03-19 21:47:42,GMFincaCortesin,1779,1,1
1108122239130570754,2019-03-19 21:45:04,mOQIl,1375,1,0
1108121959957561344,2019-03-19 21:43:57,bestforluxury,497,1,0
1108121806605635586,2019-03-19 21:43:21,emilyjodell,12980,6,0
1108121439960551431,2019-03-19 21:41:53,magnifyk,34086,0,0
1108121330443010049,2019-03-19 21:41:27,magnifyk,34086,0,0
1108121072417820673,2019-03-19 21:40:26,wowfcltd,56,0,0
1108120718292725762,2019-03-19 21:39:01,DanKoosh,14739,1,0
1108119961078296577,2019-03-19 21:36:01,TANLGN,489,0,0
1108119677719465987,2019-03-19 21:34:53,bed__breakfast,349,0,0
1108119673655185408,2019-03-19 21:34:52,natsjobs,640,0,0
1108119248180776965,2019-03-19 21:33:11,ListDomains,1135,0,0
1108118863143682053,2019-03-19 21:31:39,RecruitmentUKs,108,0,0
1108118765131259904,2019-03-19 21:31:16,blogosum,3710,0,0
1108118476999282690,2019-03-19 21:30:07,Colonnade,3655,0,0
1108117733365989376,2019-03-19 21:27:10,IOWinfo,5212,0,1
1108117712306425856,2019-03-19 21:27:05,ContempraINN,7082,2,0
1108117491513872384,2019-03-19 21:26:12,Travelbeetv1,42,0,0
1108117420986851329,2019-03-19 21:25:55,Getfreefood81,20,0,1
1108117199464599553,2019-03-19 21:25:02,AmericanHotelHQ,975,0,0
1108116746953768960,2019-03-19 21:23:14,ContempraINN,7082,1,0
1108116141648605184,2019-03-19 21:20:50,Percipia1,564,0,0
1108115368378331137,2019-03-19 21:17:46,CAPGDroneRacing,898,1,0
1108115257313112065,2019-03-19 21:17:19,eatshootravel,460,2,0
1108115134495510528,2019-03-19 21:16:50,OnlintravelDeal,485,2,0
1108115057764794368,2019-03-19 21:16:32,bestforluxury,497,2,0
1108114750657970177,2019-03-19 21:15:18,2look4beds,2022,0,0
1108114614817120262,2019-03-19 21:14:46,d_photodesigner,340,1,5
1108114606310989824,2019-03-19 21:14:44,TANLGN,489,0,0
1108114447393001478,2019-03-19 21:14:06,TANLGN,489,0,0
1108114029095075840,2019-03-19 21:12:26,TANLGN,489,0,1
1108113934861647872,2019-03-19 21:12:04,ExploreAmadeus,445,1,0
1108113879417135105,2019-03-19 21:11:51,AncientLoreKnox,44,1,0
1108113872404340737,2019-03-19 21:11:49,Rnacharlinqueen,436,0,0
1108113776702713857,2019-03-19 21:11:26,somewherespeci2,101,1,0
1108113535689732096,2019-03-19 21:10:29,MarinersTorquay,21006,1,1
1108113461740036097,2019-03-19 21:10:11,RickLaneyMktg,3107,1,0
1108113061603205120,2019-03-19 21:08:36,Rnacharlinqueen,436,0,0
1108113023846285312,2019-03-19 21:08:27,NA_Traveller,4233,1,0
1108112967462252545,2019-03-19 21:08:13,iRetailyticsBOS,738,27,0
1108112034615513088,2019-03-19 21:04:31,anyGuest,1309,2,0
1108111623603081219,2019-03-19 21:02:53,YINKASLY,895,0,0
1108111538202783748,2019-03-19 21:02:33,MatthewRonk,235,2,0
1108111415737495552,2019-03-19 21:02:03,MatthewRonk,235,1,0
1108111097889017856,2019-03-19 21:00:48,_TravelBible,81321,0,2
1108111042205364224,2019-03-19 21:00:34,HelpID_Book,36,0,0
1108111006125953024,2019-03-19 21:00:26,MyOwnBali,327,0,0
1108110961867657223,2019-03-19 21:00:15,BDL4LIFEAGENCY,186,0,0
1108110946273234948,2019-03-19 21:00:11,DigitalMkterNE,4170,27,0
1108110896696606720,2019-03-19 21:00:00,awardsfinder,5433,0,0
1108110640781115392,2019-03-19 20:58:59,YINKASLY,895,0,0
1108110245673472003,2019-03-19 20:57:24,YINKASLY,895,0,0
1108110141256335360,2019-03-19 20:57:00,TailorHoliday,14,0,1
1108109676070273025,2019-03-19 20:55:09,Tabletopjournal,5722,0,0
1108109642960461824,2019-03-19 20:55:01,Marchex,4290,0,0
1108109615764430848,2019-03-19 20:54:54,journey_along,292,0,0
1108109543949647873,2019-03-19 20:54:37,promderby2,14407,1,0
1108109523930091520,2019-03-19 20:54:32,bestforluxury,497,0,0
1108109520943886345,2019-03-19 20:54:32,HendrickJanuary,432,0,0
1108109297676881920,2019-03-19 20:53:38,LyndaontheHud,3560,2,0
1108109135927746560,2019-03-19 20:53:00,SRepresentation,503,0,0
1108109041446866952,2019-03-19 20:52:37,MarinersTorquay,21006,0,1
1108109040004014081,2019-03-19 20:52:37,BillTalbert,2668,4,0
1108108834843906049,2019-03-19 20:51:48,UksRestaurants,4388,1,0
1108108655851900929,2019-03-19 20:51:05,InboundSocialUX,3134,27,0
1108108542609948672,2019-03-19 20:50:38,MoneerMousa,214,0,0
1108108449739665414,2019-03-19 20:50:16,oasis_towels,286,0,0
1108108360392400897,2019-03-19 20:49:55,Rsnfld,1645,2,0
1108108346362679296,2019-03-19 20:49:52,natsjobs,640,0,0
1108107932833505280,2019-03-19 20:48:13,achotelbevhills,73,0,0
1108107887023284224,2019-03-19 20:48:02,TelecomReseller,11594,5,0
1108107668227584003,2019-03-19 20:47:10,Sandra281175,207,0,0
1108107609276592129,2019-03-19 20:46:56,BevtheBARbarian,125,1,1
1108107471703429121,2019-03-19 20:46:23,Snooty_Chicago,177,1,0
1108107057855717377,2019-03-19 20:44:44,PaidSearchSEM,4242,27,0
1108107030051647488,2019-03-19 20:44:38,2look4beds,2022,0,0
1108106786660339712,2019-03-19 20:43:40,Blooloop,6393,2,0
1108106381654216704,2019-03-19 20:42:03,ICFr_Polynesia,2191,0,2
1108106115550756870,2019-03-19 20:41:00,Lodgeinsights,197,3,0
1108105748259569664,2019-03-19 20:39:32,SpaIndex,11175,0,0
1108105720191344640,2019-03-19 20:39:25,bestforluxury,497,0,0
1108105361515597824,2019-03-19 20:38:00,oneroommakeover,34,0,0
1108105313788612609,2019-03-19 20:37:49,CerysJohn1,916,293,0
1108105251083694081,2019-03-19 20:37:34,NJCU_Careers,239,0,0
1108104635670249476,2019-03-19 20:35:07,bootundsonne,1908,1,0
1108104214897672197,2019-03-19 20:33:27,SacelloMaratea,711,1,0
1108104113626234881,2019-03-19 20:33:02,Ivette_Cardoso,1382,1,1
1108103815650258945,2019-03-19 20:31:51,hornaustin,654,1,0
1108103792086712331,2019-03-19 20:31:46,PensadorComic,1234,456,0
1108103667046141952,2019-03-19 20:31:16,blogosum,3710,0,0
1108103482031124480,2019-03-19 20:30:32,FrugalMobile,3647,27,0
1108103388380782592,2019-03-19 20:30:10,GrosvenorDorset,903,0,0
1108103380277346304,2019-03-19 20:30:08,Diamond_Events_,13182,0,0
1108103285922250752,2019-03-19 20:29:45,Semosa25,574,2,0
1108103180687208448,2019-03-19 20:29:20,ManchesterMal,10971,0,1
1108103086718009345,2019-03-19 20:28:58,CallSaulUS,250,1,0
1108102898968395776,2019-03-19 20:28:13,1GirlyPRO,235,0,6
1108102740209790976,2019-03-19 20:27:35,brandyouroffice,23,3,0
1108102402912280576,2019-03-19 20:26:15,planbcreative,5359,3,0
1108102138838700033,2019-03-19 20:25:12,WhereTraveler,23981,0,2
1108101987554357248,2019-03-19 20:24:36,SpaIndex,11175,0,0
1108101150023122944,2019-03-19 20:21:16,BAYARDIKASIR,61,0,0
1108100725706575872,2019-03-19 20:19:35,WillCandis,984,0,0
1108100724062339073,2019-03-19 20:19:34,TimbrellsYard,1210,1,0
1108100680445841409,2019-03-19 20:19:24,HamdanAlNahyan3,3,5,0
1108100552188035072,2019-03-19 20:18:53,BlingbyCori,403,0,0
1108100520621686785,2019-03-19 20:18:46,2paxFly,16,0,0
1108100414480764929,2019-03-19 20:18:20,RM_Salt,2809,3,0
1108100158129127424,2019-03-19 20:17:19,eatshootravel,460,1,0
1108100032383864835,2019-03-19 20:16:49,LimitedPi,14,2,0
