price_per_night,timestamp,Influencer_or_Not,Hotel_ID
330,2019-04-27 22:20:01.269692,No Influencer,4
309,2019-04-22 03:20:01.654266,No Influencer,4
314,2019-04-28 21:20:01.232040,No Influencer,4
314,2019-04-27 11:20:01.150147,No Influencer,4
309,2019-04-19 19:18:46.735539,No Influencer,4
309,2019-04-20 15:27:42.774544,No Influencer,4
330,2019-04-27 02:20:01.152441,No Influencer,4
330,2019-04-30 02:41:01.609263,No Influencer,4
314,2019-04-29 10:20:01.313901,No Influencer,4
309,2019-04-22 06:20:01.466140,No Influencer,4
309,2019-04-20 20:20:01.900466,No Influencer,4
330,2019-04-26 03:20:01.482164,No Influencer,4
261,2019-04-19 02:05:01.163167,No Influencer,4
315,2019-04-30 06:13:01.647053,No Influencer,4
330,2019-04-28 05:20:01.363352,No Influencer,4
330,2019-04-30 03:09:02.159444,No Influencer,4
311,2019-04-23 14:20:01.159459,No Influencer,4
330,2019-04-29 20:20:01.146551,No Influencer,4
356,2019-04-28 19:20:01.196855,No Influencer,4
330,2019-04-29 18:20:01.422488,No Influencer,4
309,2019-04-20 01:09:31.570786,No Influencer,4
309,2019-04-19 10:05:01.563152,No Influencer,4
309,2019-04-21 02:20:01.885224,No Influencer,4
315,2019-04-30 09:13:01.369944,No Influencer,4
309,2019-04-19 19:27:54.832187,No Influencer,4
309,2019-04-22 01:20:01.056035,No Influencer,4
316,2019-05-01 05:12:02.191499,No Influencer,4
314,2019-04-29 08:20:01.362971,No Influencer,4
310,2019-04-24 15:20:00.961472,No Influencer,4
545,2019-04-30 21:12:02.150881,No Influencer,4
314,2019-04-28 20:20:01.736584,No Influencer,4
309,2019-04-19 19:11:37.245875,No Influencer,4
334,2019-04-24 18:20:01.155983,No Influencer,4
309,2019-04-19 09:05:00.983774,No Influencer,4
315,2019-04-30 12:10:01.625413,No Influencer,4
310,2019-04-22 15:20:01.270214,No Influencer,4
314,2019-04-29 06:20:01.931805,No Influencer,4
309,2019-04-19 19:04:02.236624,No Influencer,4
310,2019-04-23 17:20:01.621761,No Influencer,4
314,2019-04-28 09:20:01.094992,No Influencer,4
314,2019-04-29 02:20:01.404103,No Influencer,4
330,2019-04-30 01:20:01.462084,No Influencer,4
309,2019-04-18 20:05:01.399632,No Influencer,4
356,2019-04-30 05:13:01.044033,No Influencer,4
308,2019-04-25 19:20:01.125846,No Influencer,4
314,2019-04-27 15:20:01.869596,No Influencer,4
309,2019-04-19 13:05:00.968064,No Influencer,4
353,2019-04-21 07:20:01.570893,No Influencer,4
314,2019-04-29 07:20:01.533411,No Influencer,4
314,2019-04-27 10:20:00.995652,No Influencer,4
330,2019-04-29 23:20:01.970820,No Influencer,4
309,2019-04-20 16:02:01.541428,No Influencer,4
311,2019-04-23 13:20:01.402832,No Influencer,4
334,2019-04-24 19:20:01.061854,No Influencer,4
311,2019-04-23 16:20:01.692296,No Influencer,4
315,2019-04-30 14:12:01.340492,No Influencer,4
330,2019-04-30 17:12:02.208219,No Influencer,4
350,2019-05-02 05:12:01.024599,No Influencer,4
310,2019-04-22 12:20:01.058066,No Influencer,4
308,2019-04-26 08:20:01.356409,No Influencer,4
310,2019-04-24 13:20:01.431021,No Influencer,4
314,2019-04-28 16:20:01.421895,No Influencer,4
310,2019-04-23 09:20:01.821578,No Influencer,4
308,2019-04-26 02:20:01.845055,No Influencer,4
314,2019-04-29 11:20:01.541828,No Influencer,4
310,2019-04-24 10:20:01.373861,No Influencer,4
308,2019-04-25 17:20:00.913439,No Influencer,4
314,2019-04-27 06:20:01.206904,No Influencer,4
309,2019-04-21 06:20:01.353826,No Influencer,4
309,2019-04-21 16:20:01.976929,No Influencer,4
334,2019-04-25 02:20:01.135567,No Influencer,4
309,2019-04-21 13:20:01.699197,No Influencer,4
315,2019-04-30 10:26:45.353300,No Influencer,4
334,2019-04-25 00:20:01.034622,No Influencer,4
315,2019-04-25 16:20:01.691026,No Influencer,4
334,2019-04-25 07:20:01.053067,No Influencer,4
261,2019-04-21 03:20:01.259839,No Influencer,4
310,2019-04-22 14:20:01.148859,No Influencer,4
309,2019-04-19 08:05:01.372760,No Influencer,4
330,2019-04-30 03:13:01.254799,No Influencer,4
356,2019-04-26 10:20:01.729785,No Influencer,4
345,2019-05-03 07:12:01.307681,No Influencer,4
315,2019-04-30 13:12:01.419350,No Influencer,4
310,2019-04-23 08:57:00.650075,No Influencer,4
309,2019-04-24 16:20:01.041631,No Influencer,4
310,2019-04-23 00:20:01.447643,No Influencer,4
261,2019-04-24 06:20:01.152819,No Influencer,4
309,2019-04-18 19:05:00.983505,No Influencer,4
309,2019-04-21 19:20:01.621254,No Influencer,4
314,2019-04-28 14:20:01.708604,No Influencer,4
310,2019-04-24 07:20:01.508606,No Influencer,4
309,2019-04-21 05:20:01.129967,No Influencer,4
309,2019-04-20 09:14:09.787976,No Influencer,4
308,2019-04-25 15:20:01.999888,No Influencer,4
308,2019-04-25 20:20:01.595336,No Influencer,4
314,2019-04-29 00:20:01.658775,No Influencer,4
330,2019-04-26 04:20:01.454228,No Influencer,4
314,2019-04-27 12:20:01.003229,No Influencer,4
314,2019-04-28 15:20:01.821202,No Influencer,4
334,2019-04-25 04:20:01.778594,No Influencer,4
310,2019-04-18 18:05:01.079074,No Influencer,4
309,2019-04-22 04:20:01.260773,No Influencer,4
316,2019-05-01 12:12:02.426328,No Influencer,4
330,2019-04-26 16:20:01.240066,No Influencer,4
330,2019-04-27 20:20:01.513924,No Influencer,4
310,2019-04-23 22:20:01.807987,No Influencer,4
330,2019-04-30 02:20:02.057568,No Influencer,4
330,2019-04-28 04:20:01.183943,No Influencer,4
309,2019-04-18 22:05:01.410261,No Influencer,4
316,2019-05-01 11:12:02.012289,No Influencer,4
356,2019-04-28 13:20:01.522147,No Influencer,4
314,2019-04-29 15:20:01.749594,No Influencer,4
330,2019-04-27 23:20:00.995407,No Influencer,4
309,2019-04-20 22:20:01.604477,No Influencer,4
311,2019-04-24 00:20:01.233470,No Influencer,4
309,2019-04-25 10:20:01.280857,No Influencer,4
310,2019-04-22 11:20:01.335037,No Influencer,4
309,2019-04-24 17:20:01.332952,No Influencer,4
334,2019-04-24 20:20:01.533605,No Influencer,4
261,2019-04-23 10:20:02.059205,No Influencer,4
308,2019-04-25 18:20:01.259476,No Influencer,4
314,2019-04-27 08:20:00.961811,No Influencer,4
330,2019-04-26 06:20:01.518259,No Influencer,4
309,2019-04-21 11:20:01.175342,No Influencer,4
356,2019-04-26 12:20:00.897716,No Influencer,4
330,2019-04-27 21:20:01.355039,No Influencer,4
308,2019-04-25 14:20:00.920720,No Influencer,4
310,2019-04-23 21:20:01.507421,No Influencer,4
314,2019-04-27 04:20:01.713683,No Influencer,4
310,2019-04-23 08:20:01.335539,No Influencer,4
308,2019-04-26 05:20:02.159670,No Influencer,4
314,2019-04-27 14:20:01.239271,No Influencer,4
309,2019-04-20 23:20:01.488323,No Influencer,4
316,2019-05-01 04:12:02.205758,No Influencer,4
330,2019-04-30 00:20:01.244385,No Influencer,4
309,2019-04-21 04:20:01.821032,No Influencer,4
311,2019-04-23 11:20:01.137410,No Influencer,4
309,2019-04-19 06:05:01.349313,No Influencer,4
309,2019-04-21 14:20:01.061579,No Influencer,4
314,2019-04-27 13:20:01.791607,No Influencer,4
308,2019-04-26 11:20:01.230904,No Influencer,4
330,2019-05-01 02:12:01.900668,No Influencer,4
330,2019-04-27 00:20:01.533646,No Influencer,4
309,2019-04-21 15:20:01.242307,No Influencer,4
310,2019-04-24 09:20:01.376897,No Influencer,4
310,2019-04-22 22:20:01.573988,No Influencer,4
330,2019-04-26 20:20:01.435899,No Influencer,4
330,2019-04-27 01:20:01.038571,No Influencer,4
308,2019-04-26 07:20:01.191154,No Influencer,4
330,2019-04-30 15:12:01.509864,No Influencer,4
308,2019-04-26 09:20:01.831938,No Influencer,4
330,2019-04-29 17:20:01.389936,No Influencer,4
330,2019-04-26 22:20:01.496908,No Influencer,4
334,2019-04-24 22:20:01.043015,No Influencer,4
309,2019-04-19 07:05:01.367552,No Influencer,4
310,2019-04-23 07:20:01.920027,No Influencer,4
310,2019-04-22 16:20:01.912372,No Influencer,4
330,2019-04-29 22:20:01.267835,No Influencer,4
330,2019-04-26 18:20:01.843524,No Influencer,4
261,2019-04-24 02:20:01.309454,No Influencer,4
309,2019-04-21 23:20:01.546092,No Influencer,4
330,2019-05-01 00:12:01.756072,No Influencer,4
330,2019-04-30 20:12:02.045191,No Influencer,4
350,2019-05-02 04:12:00.861830,No Influencer,4
545,2019-04-30 16:12:01.363416,No Influencer,4
310,2019-04-22 21:20:01.477512,No Influencer,4
330,2019-04-25 01:20:01.018823,No Influencer,4
309,2019-04-22 08:20:01.704628,No Influencer,4
345,2019-05-03 08:12:01.160234,No Influencer,4
334,2019-04-25 08:20:01.365052,No Influencer,4
315,2019-04-30 08:13:01.601375,No Influencer,4
309,2019-04-18 17:05:01.571343,No Influencer,4
330,2019-04-30 04:13:02.046272,No Influencer,4
330,2019-05-01 01:12:02.260831,No Influencer,4
330,2019-04-30 18:12:01.821418,No Influencer,4
261,2019-04-20 08:36:12.130100,No Influencer,4
330,2019-04-30 02:49:01.907332,No Influencer,4
309,2019-04-20 17:20:01.608754,No Influencer,4
330,2019-04-27 19:20:00.999313,No Influencer,4
309,2019-04-21 08:20:01.895463,No Influencer,4
309,2019-04-19 15:05:01.364146,No Influencer,4
334,2019-04-25 05:20:01.636860,No Influencer,4
330,2019-04-27 03:20:01.825567,No Influencer,4
261,2019-04-18 16:56:25.485859,No Influencer,4
314,2019-04-29 01:20:01.291022,No Influencer,4
261,2019-04-23 12:20:01.090720,No Influencer,4
330,2019-04-27 17:20:01.144385,No Influencer,4
310,2019-04-24 08:20:01.591799,No Influencer,4
316,2019-05-01 07:12:01.799314,No Influencer,4
310,2019-04-23 05:20:01.985324,No Influencer,4
330,2019-04-28 00:20:01.272538,No Influencer,4
308,2019-04-25 11:20:01.546036,No Influencer,4
310,2019-04-24 01:20:01.392921,No Influencer,4
345,2019-05-03 06:12:01.629465,No Influencer,4
334,2019-04-25 03:20:01.760917,No Influencer,4
308,2019-04-26 00:20:01.795110,No Influencer,4
309,2019-04-19 01:05:01.390836,No Influencer,4
330,2019-05-01 03:12:02.104911,No Influencer,4
