price_per_night,timestamp,Influencer_or_Not,Hotel_ID
 115,2019-05-05 20:12:01.662736,No Influencer,75
 100,2019-05-11 08:12:01.609814,No Influencer,75
 102,2019-05-08 15:12:01.434279,No Influencer,75
 102,2019-05-09 04:12:01.698787,No Influencer,75
 102,2019-05-08 16:12:01.176257,No Influencer,75
0,2019-05-11 21:12:00.879640,No Influencer,75
 100,2019-05-10 09:12:01.256253,No Influencer,75
 100,2019-05-11 23:12:00.950392,No Influencer,75
 116,2019-05-02 01:12:01.191907,No Influencer,75
 102,2019-05-08 18:12:01.719990,No Influencer,75
 102,2019-05-07 00:12:00.922811,No Influencer,75
 115,2019-05-05 17:12:01.332498,No Influencer,75
 100,2019-05-11 06:12:01.311248,No Influencer,75
 102,2019-05-08 09:12:00.877334,No Influencer,75
 116,2019-05-03 23:12:01.417789,No Influencer,75
 115,2019-05-03 08:12:01.160234,No Influencer,75
 115,2019-05-03 06:12:01.629465,No Influencer,75
 102,2019-05-09 03:12:01.061738,No Influencer,75
 102,2019-05-08 11:12:01.134305,No Influencer,75
 116,2019-05-02 12:12:01.763474,No Influencer,75
 102,2019-05-09 07:12:01.437028,No Influencer,75
 116,2019-04-30 18:12:01.821418,No Influencer,75
 116,2019-05-02 21:12:01.231451,No Influencer,75
 116,2019-05-01 22:12:01.264260,No Influencer,75
 116,2019-05-01 19:12:01.433714,No Influencer,75
 116,2019-04-30 12:10:01.625413,No Influencer,75
 116,2019-05-03 17:12:01.099996,No Influencer,75
 116,2019-05-02 11:12:01.288364,No Influencer,75
 115,2019-05-02 09:12:01.840574,No Influencer,75
 102,2019-05-08 22:12:00.812008,No Influencer,75
 116,2019-05-06 06:12:01.698013,No Influencer,75
 101,2019-05-09 13:12:01.692449,No Influencer,75
 116,2019-05-01 09:12:01.301152,No Influencer,75
 100,2019-05-11 01:12:01.481331,No Influencer,75
 102,2019-05-09 18:12:01.699019,No Influencer,75
 116,2019-04-30 10:13:01.917899,No Influencer,75
 116,2019-04-30 17:12:02.208219,No Influencer,75
 100,2019-05-11 20:12:00.718135,No Influencer,75
 116,2019-05-02 03:12:00.907757,No Influencer,75
 100,2019-05-11 10:12:01.592729,No Influencer,75
 115,2019-05-02 13:12:01.251302,No Influencer,75
 100,2019-05-12 02:12:01.092347,No Influencer,75
 115,2019-05-02 08:12:01.665680,No Influencer,75
 116,2019-05-06 02:12:01.478906,No Influencer,75
 100,2019-05-10 22:12:01.040300,No Influencer,75
 116,2019-05-02 07:12:02.124806,No Influencer,75
 102,2019-05-07 06:12:01.532651,No Influencer,75
 102,2019-05-09 09:12:01.723815,No Influencer,75
 116,2019-05-03 15:12:01.172020,No Influencer,75
 102,2019-05-08 08:12:00.756792,No Influencer,75
 100,2019-05-12 04:12:01.085922,No Influencer,75
 116,2019-05-01 14:12:01.758065,No Influencer,75
 115,2019-05-04 05:12:01.127764,No Influencer,75
 115,2019-05-05 19:12:01.029975,No Influencer,75
 116,2019-05-02 19:12:01.492208,No Influencer,75
 115,2019-05-05 14:12:01.401782,No Influencer,75
 102,2019-05-07 12:12:01.281604,No Influencer,75
0,2019-05-10 20:12:01.631730,No Influencer,75
 115,2019-05-02 10:12:01.518839,No Influencer,75
 115,2019-05-04 06:12:00.833842,No Influencer,75
 102,2019-05-09 01:12:01.517599,No Influencer,75
 102,2019-05-06 09:12:01.004298,No Influencer,75
 102,2019-05-09 19:12:01.680946,No Influencer,75
 102,2019-05-08 23:12:01.359309,No Influencer,75
 100,2019-05-11 02:12:01.657948,No Influencer,75
 115,2019-05-04 07:12:01.398161,No Influencer,75
 102,2019-05-09 14:12:01.591317,No Influencer,75
 102,2019-05-07 21:12:01.495635,No Influencer,75
 116,2019-05-01 11:12:02.012289,No Influencer,75
 100,2019-05-10 07:12:01.590183,No Influencer,75
 100,2019-05-11 18:12:01.510429,No Influencer,75
 102,2019-05-08 20:12:01.649844,No Influencer,75
 115,2019-05-05 10:12:01.661101,No Influencer,75
 115,2019-05-05 01:12:01.133631,No Influencer,75
 116,2019-05-04 09:12:01.734851,No Influencer,75
 102,2019-05-08 02:12:01.351575,No Influencer,75
 115,2019-05-04 11:12:01.448593,No Influencer,75
 102,2019-05-06 08:12:01.387399,No Influencer,75
 115,2019-05-05 18:12:01.000201,No Influencer,75
 116,2019-05-03 12:12:01.186894,No Influencer,75
 116,2019-05-01 21:12:01.350664,No Influencer,75
 115,2019-05-05 02:12:01.412840,No Influencer,75
 102,2019-05-09 12:12:01.532825,No Influencer,75
 102,2019-05-06 16:12:01.357483,No Influencer,75
 115,2019-05-02 23:12:01.752867,No Influencer,75
 102,2019-05-08 12:12:00.924308,No Influencer,75
 115,2019-05-05 13:12:01.242875,No Influencer,75
0,2019-05-09 05:12:01.389532,No Influencer,75
 102,2019-05-09 08:12:01.524020,No Influencer,75
 102,2019-05-08 06:12:00.871176,No Influencer,75
 102,2019-05-08 13:12:01.156853,No Influencer,75
 100,2019-05-11 13:12:01.547288,No Influencer,75
 102,2019-05-09 15:12:01.516078,No Influencer,75
 102,2019-05-08 03:12:01.157980,No Influencer,75
 116,2019-05-03 18:12:00.819381,No Influencer,75
 115,2019-05-04 10:12:01.568088,No Influencer,75
 100,2019-05-11 19:12:01.378384,No Influencer,75
 100,2019-05-10 19:12:01.464486,No Influencer,75
 102,2019-05-07 23:12:01.144525,No Influencer,75
 100,2019-05-11 22:12:00.883617,No Influencer,75
 115,2019-05-04 01:12:00.837180,No Influencer,75
 102,2019-05-08 05:12:01.374776,No Influencer,75
 100,2019-05-10 04:12:01.110274,No Influencer,75
 102,2019-05-06 15:12:01.683095,No Influencer,75
 102,2019-05-07 05:12:01.720437,No Influencer,75
 102,2019-05-07 08:12:01.117059,No Influencer,75
 102,2019-05-08 17:12:00.780431,No Influencer,75
 116,2019-04-30 21:12:02.150881,No Influencer,75
 116,2019-05-03 11:12:00.736604,No Influencer,75
 100,2019-05-12 09:12:01.417633,No Influencer,75
 116,2019-05-03 14:12:01.052720,No Influencer,75
 116,2019-04-30 14:12:01.340492,No Influencer,75
 115,2019-05-04 04:12:01.224729,No Influencer,75
 102,2019-05-07 01:12:01.333003,No Influencer,75
 115,2019-05-05 11:12:01.021744,No Influencer,75
 102,2019-05-08 21:12:01.724547,No Influencer,75
 116,2019-05-01 06:12:01.306597,No Influencer,75
 102,2019-05-08 01:12:01.521417,No Influencer,75
 100,2019-05-10 03:12:01.337562,No Influencer,75
 102,2019-05-08 10:12:01.260568,No Influencer,75
 116,2019-05-04 18:12:01.422773,No Influencer,75
 115,2019-05-05 08:12:01.731433,No Influencer,75
 116,2019-05-01 01:12:02.260831,No Influencer,75
 116,2019-05-02 16:12:01.127081,No Influencer,75
 116,2019-05-01 07:12:01.799314,No Influencer,75
 115,2019-05-06 01:12:01.519192,No Influencer,75
 102,2019-05-07 18:12:01.522979,No Influencer,75
 102,2019-05-09 22:12:00.999745,No Influencer,75
 102,2019-05-06 20:12:01.752875,No Influencer,75
 116,2019-05-02 05:12:01.024599,No Influencer,75
 100,2019-05-12 00:12:01.403322,No Influencer,75
 100,2019-05-10 13:12:01.640869,No Influencer,75
 102,2019-05-09 20:12:00.984044,No Influencer,75
 116,2019-05-01 08:12:01.557989,No Influencer,75
 102,2019-05-07 16:12:01.028505,No Influencer,75
 102,2019-05-09 23:12:01.293160,No Influencer,75
 102,2019-05-08 07:12:01.539407,No Influencer,75
 100,2019-05-10 14:12:01.447659,No Influencer,75
 116,2019-05-03 16:12:01.427251,No Influencer,75
 102,2019-05-08 19:12:00.834605,No Influencer,75
 116,2019-05-01 16:12:01.634153,No Influencer,75
 116,2019-05-04 20:12:01.723453,No Influencer,75
 116,2019-05-03 13:12:00.894348,No Influencer,75
 100,2019-05-10 01:12:01.587114,No Influencer,75
 102,2019-05-08 00:12:00.980040,No Influencer,75
 116,2019-05-04 17:12:01.293007,No Influencer,75
 116,2019-05-03 07:12:01.307681,No Influencer,75
0,2019-05-11 03:12:01.637545,No Influencer,75
 102,2019-05-06 18:12:01.450538,No Influencer,75
 100,2019-05-11 16:12:00.898658,No Influencer,75
 102,2019-05-08 14:12:01.534864,No Influencer,75
 100,2019-05-10 17:12:00.895317,No Influencer,75
 102,2019-05-06 12:12:00.956550,No Influencer,75
 102,2019-05-09 06:12:01.117651,No Influencer,75
 116,2019-05-02 15:12:01.040276,No Influencer,75
 116,2019-04-30 15:12:01.509864,No Influencer,75
 102,2019-05-06 17:12:01.513895,No Influencer,75
 100,2019-05-10 02:12:01.174671,No Influencer,75
 116,2019-05-04 00:12:01.534224,No Influencer,75
 100,2019-05-10 18:12:01.774816,No Influencer,75
 101,2019-05-09 21:12:01.646814,No Influencer,75
 116,2019-05-04 13:12:01.252282,No Influencer,75
 116,2019-05-02 22:12:01.562561,No Influencer,75
 100,2019-05-10 16:12:01.377886,No Influencer,75
 115,2019-05-06 03:12:00.796032,No Influencer,75
 116,2019-05-03 22:12:02.103721,No Influencer,75
 115,2019-05-04 19:12:01.128535,No Influencer,75
 116,2019-05-06 05:12:01.392267,No Influencer,75
 102,2019-05-06 22:12:01.361889,No Influencer,75
 102,2019-05-06 11:12:01.462061,No Influencer,75
 115,2019-05-04 03:12:01.336439,No Influencer,75
 115,2019-05-05 16:12:00.867928,No Influencer,75
 116,2019-05-03 19:12:01.349440,No Influencer,75
 116,2019-04-30 11:10:01.656297,No Influencer,75
 116,2019-05-03 10:12:00.804662,No Influencer,75
 100,2019-05-12 01:12:00.931499,No Influencer,75
 102,2019-05-07 15:12:01.356435,No Influencer,75
 116,2019-05-01 02:12:01.900668,No Influencer,75
 100,2019-05-10 21:12:00.934145,No Influencer,75
 115,2019-05-02 14:12:01.015109,No Influencer,75
 100,2019-05-12 03:12:01.742515,No Influencer,75
 116,2019-05-03 04:12:01.786185,No Influencer,75
 115,2019-05-04 08:12:01.579400,No Influencer,75
 116,2019-05-04 12:12:01.419469,No Influencer,75
 115,2019-05-05 07:12:01.212889,No Influencer,75
 102,2019-05-07 04:12:01.386418,No Influencer,75
 100,2019-05-10 08:12:01.238189,No Influencer,75
 115,2019-05-05 06:12:00.771565,No Influencer,75
 100,2019-05-11 00:12:01.321480,No Influencer,75
 100,2019-05-10 11:12:01.800138,No Influencer,75
 115,2019-05-05 21:12:00.762342,No Influencer,75
 102,2019-05-07 11:12:01.761869,No Influencer,75
 100,2019-05-11 05:12:01.513439,No Influencer,75
 116,2019-04-30 22:12:01.778781,No Influencer,75
 115,2019-05-06 07:12:01.614958,No Influencer,75
 102,2019-05-07 19:12:01.646591,No Influencer,75
 116,2019-05-01 12:12:02.426328,No Influencer,75
0,2019-05-11 07:12:01.486799,No Influencer,75
 116,2019-05-02 20:12:00.987120,No Influencer,75
 154,2019-05-01 13:12:01.331936,No Influencer,75
 115,2019-05-05 04:12:00.905717,No Influencer,75
 115,2019-05-05 23:12:01.512107,No Influencer,75
 116,2019-05-03 01:12:01.440835,No Influencer,75
 116,2019-05-01 10:12:01.735238,No Influencer,75
 102,2019-05-07 07:12:01.415721,No Influencer,75
 100,2019-05-10 06:12:01.582882,No Influencer,75
 102,2019-05-06 21:12:01.175077,No Influencer,75
 116,2019-05-01 00:12:01.756072,No Influencer,75
 115,2019-05-04 22:12:00.934247,No Influencer,75
