price_per_night,timestamp,Influencer_or_Not,Hotel_ID
371,2019-04-18 15:28:01.150810,Influencer,53
281,2019-04-28 13:20:01.556824,Influencer,53
371,2019-04-18 15:33:01.528537,Influencer,53
281,2019-04-27 10:20:01.000221,Influencer,53
371,2019-04-18 15:29:01.481920,Influencer,53
232,2019-04-28 20:20:01.709830,Influencer,53
293,2019-04-19 00:05:01.528603,Influencer,53
281,2019-04-27 03:20:01.831319,Influencer,53
233,2019-04-21 21:20:01.722401,Influencer,53
281,2019-04-26 22:20:01.497435,Influencer,53
293,2019-04-19 09:05:01.000985,Influencer,53
378,2019-04-24 05:20:01.103860,Influencer,53
232,2019-04-27 21:20:01.375966,Influencer,53
276,2019-05-09 15:12:01.492671,Influencer,53
281,2019-04-29 07:20:01.529328,Influencer,53
371,2019-04-21 04:20:01.815168,Influencer,53
362,2019-05-04 13:12:01.268437,Influencer,53
282,2019-05-02 08:12:01.653564,Influencer,53
322,2019-05-01 04:12:02.204006,Influencer,53
281,2019-04-30 02:41:01.624697,Influencer,53
281,2019-04-28 04:20:01.186251,Influencer,53
276,2019-05-08 11:12:01.139553,Influencer,53
281,2019-04-26 10:20:01.736780,Influencer,53
281,2019-05-06 05:12:01.389863,Influencer,53
371,2019-04-20 22:20:01.625039,Influencer,53
281,2019-04-27 00:20:01.523099,Influencer,53
276,2019-05-09 06:12:01.114945,Influencer,53
276,2019-05-10 19:12:01.436157,Influencer,53
282,2019-05-02 21:12:01.221838,Influencer,53
281,2019-04-27 22:20:01.268312,Influencer,53
276,2019-05-09 05:12:01.396467,Influencer,53
378,2019-04-26 07:20:01.183267,Influencer,53
311,2019-05-07 20:12:01.260408,Influencer,53
282,2019-05-04 01:12:00.850985,Influencer,53
282,2019-04-30 21:12:02.151046,Influencer,53
281,2019-04-28 12:20:01.870456,Influencer,53
276,2019-05-08 08:12:00.729176,Influencer,53
293,2019-05-07 18:12:01.533631,Influencer,53
372,2019-04-23 11:20:01.147511,Influencer,53
281,2019-04-25 16:20:01.692097,Influencer,53
281,2019-05-04 10:12:01.588220,Influencer,53
281,2019-04-30 15:12:01.548847,Influencer,53
281,2019-04-30 16:12:01.369041,Influencer,53
371,2019-04-20 21:20:01.267948,Influencer,53
281,2019-04-29 14:20:01.110751,Influencer,53
372,2019-04-24 06:20:01.152764,Influencer,53
282,2019-04-30 22:12:01.723091,Influencer,53
282,2019-05-07 12:12:01.284370,Influencer,53
282,2019-05-07 08:12:01.097881,Influencer,53
363,2019-05-02 18:12:01.264042,Influencer,53
372,2019-04-24 11:20:01.307269,Influencer,53
275,2019-05-11 06:12:01.320421,Influencer,53
282,2019-05-03 08:12:01.172939,Influencer,53
276,2019-05-10 15:12:01.170968,Influencer,53
234,2019-05-04 11:12:01.448847,Influencer,53
281,2019-05-05 14:12:01.414999,Influencer,53
322,2019-05-02 19:12:01.496699,Influencer,53
361,2019-04-30 02:36:01.525220,Influencer,53
281,2019-04-30 03:13:01.262034,Influencer,53
275,2019-05-11 18:12:01.518195,Influencer,53
363,2019-05-01 18:12:01.084176,Influencer,53
276,2019-05-10 13:12:01.623309,Influencer,53
371,2019-04-22 21:20:01.485562,Influencer,53
275,2019-05-11 14:12:01.165476,Influencer,53
371,2019-04-22 18:20:01.328140,Influencer,53
283,2019-04-25 03:20:01.752967,Influencer,53
281,2019-05-05 00:12:00.865161,Influencer,53
235,2019-04-22 08:20:01.695509,Influencer,53
281,2019-04-29 08:20:01.361314,Influencer,53
281,2019-04-29 02:20:01.394532,Influencer,53
282,2019-05-03 12:12:01.176121,Influencer,53
234,2019-05-04 18:12:01.412269,Influencer,53
234,2019-05-04 22:12:00.953945,Influencer,53
281,2019-05-05 20:12:01.657213,Influencer,53
281,2019-04-27 08:20:00.957689,Influencer,53
362,2019-05-01 02:12:01.897206,Influencer,53
282,2019-05-02 20:12:00.984919,Influencer,53
235,2019-04-21 20:20:01.508109,Influencer,53
281,2019-05-06 22:12:01.357908,Influencer,53
281,2019-05-04 14:12:01.319405,Influencer,53
281,2019-04-28 05:20:01.340562,Influencer,53
371,2019-04-21 10:20:01.620944,Influencer,53
275,2019-05-11 13:12:01.539499,Influencer,53
311,2019-05-07 15:12:01.349782,Influencer,53
362,2019-05-07 21:12:01.495668,Influencer,53
382,2019-05-02 17:12:01.621636,Influencer,53
281,2019-04-25 23:20:02.125770,Influencer,53
281,2019-04-27 01:20:01.056399,Influencer,53
275,2019-05-11 07:12:01.527405,Influencer,53
378,2019-04-19 03:05:01.188968,Influencer,53
363,2019-04-24 10:20:01.375410,Influencer,53
281,2019-04-27 06:20:01.210053,Influencer,53
363,2019-05-10 00:12:01.195419,Influencer,53
372,2019-04-24 03:20:01.731020,Influencer,53
282,2019-05-01 11:12:02.002268,Influencer,53
294,2019-04-19 06:05:01.354259,Influencer,53
235,2019-04-23 15:20:01.342575,Influencer,53
282,2019-04-29 19:20:01.891808,Influencer,53
235,2019-04-22 10:20:01.932672,Influencer,53
371,2019-04-21 06:20:01.360175,Influencer,53
371,2019-04-20 19:20:01.795642,Influencer,53
371,2019-04-21 00:20:01.853318,Influencer,53
282,2019-05-02 09:12:01.877606,Influencer,53
275,2019-05-11 10:12:01.583634,Influencer,53
281,2019-05-06 20:12:01.743994,Influencer,53
371,2019-04-18 21:05:01.279710,Influencer,53
281,2019-04-29 17:20:01.384266,Influencer,53
281,2019-04-29 11:20:01.563242,Influencer,53
275,2019-05-12 08:12:01.462917,Influencer,53
276,2019-05-09 10:12:01.699956,Influencer,53
281,2019-04-26 11:20:01.228196,Influencer,53
276,2019-05-09 11:12:01.129033,Influencer,53
371,2019-04-18 20:05:01.352380,Influencer,53
282,2019-05-01 07:12:01.807537,Influencer,53
281,2019-05-01 20:51:00.807048,Influencer,53
235,2019-04-20 15:29:40.542054,Influencer,53
281,2019-04-29 16:20:01.396391,Influencer,53
275,2019-05-12 07:12:01.712172,Influencer,53
281,2019-04-28 23:20:01.190864,Influencer,53
363,2019-04-23 05:20:01.916416,Influencer,53
281,2019-04-27 04:20:01.699942,Influencer,53
281,2019-04-25 21:20:01.529956,Influencer,53
255,2019-05-03 22:12:02.104360,Influencer,53
282,2019-05-02 12:12:01.786513,Influencer,53
378,2019-04-19 07:05:01.371088,Influencer,53
362,2019-05-05 13:12:01.246390,Influencer,53
371,2019-04-18 17:05:01.561716,Influencer,53
282,2019-05-02 03:12:00.914424,Influencer,53
371,2019-04-22 23:20:01.518303,Influencer,53
371,2019-04-19 19:21:28.203032,Influencer,53
363,2019-04-25 20:20:01.614074,Influencer,53
361,2019-04-30 00:20:01.248897,Influencer,53
281,2019-04-27 15:20:01.850964,Influencer,53
372,2019-04-24 14:20:01.380288,Influencer,53
293,2019-05-07 16:12:01.029657,Influencer,53
281,2019-05-06 17:12:01.507379,Influencer,53
281,2019-04-27 16:20:01.287569,Influencer,53
293,2019-04-19 10:05:01.568445,Influencer,53
282,2019-05-03 20:12:01.432367,Influencer,53
233,2019-04-21 17:20:01.145878,Influencer,53
281,2019-04-30 10:13:01.853572,Influencer,53
281,2019-04-26 04:20:01.460006,Influencer,53
372,2019-04-24 07:20:01.611708,Influencer,53
371,2019-04-19 19:05:13.182575,Influencer,53
281,2019-04-26 17:20:01.538548,Influencer,53
281,2019-04-27 02:20:01.152441,Influencer,53
281,2019-05-05 19:12:01.002008,Influencer,53
275,2019-05-09 23:12:01.327708,Influencer,53
363,2019-05-04 00:12:01.545606,Influencer,53
372,2019-04-23 09:20:01.810668,Influencer,53
275,2019-05-11 01:12:01.438687,Influencer,53
281,2019-04-28 03:20:01.662744,Influencer,53
281,2019-05-04 04:12:01.218957,Influencer,53
378,2019-04-26 01:20:01.712651,Influencer,53
276,2019-05-08 03:12:01.164356,Influencer,53
275,2019-05-09 19:12:01.690206,Influencer,53
371,2019-04-21 01:20:01.182171,Influencer,53
276,2019-05-09 14:12:01.596835,Influencer,53
371,2019-04-22 22:20:01.468697,Influencer,53
282,2019-05-03 04:12:01.809752,Influencer,53
234,2019-05-04 12:12:01.444931,Influencer,53
282,2019-05-04 02:12:01.531178,Influencer,53
276,2019-05-08 22:12:00.823013,Influencer,53
257,2019-04-24 21:20:01.459851,Influencer,53
282,2019-05-03 15:12:01.163778,Influencer,53
276,2019-05-09 13:12:01.689869,Influencer,53
281,2019-04-26 14:20:01.678312,Influencer,53
275,2019-05-11 19:12:01.411882,Influencer,53
295,2019-04-19 15:05:01.355940,Influencer,53
372,2019-04-24 15:20:00.956864,Influencer,53
281,2019-04-25 17:20:00.918355,Influencer,53
281,2019-04-30 02:49:01.925095,Influencer,53
283,2019-04-25 13:20:01.804838,Influencer,53
233,2019-04-22 01:20:01.080754,Influencer,53
281,2019-05-06 21:12:01.174258,Influencer,53
275,2019-05-12 05:12:01.615995,Influencer,53
275,2019-05-11 03:12:01.678617,Influencer,53
281,2019-05-04 17:12:01.273290,Influencer,53
281,2019-04-25 19:20:01.134498,Influencer,53
372,2019-04-24 02:20:01.307409,Influencer,53
281,2019-04-30 08:13:01.628170,Influencer,53
281,2019-05-04 23:12:00.789555,Influencer,53
362,2019-05-11 09:12:01.285744,Influencer,53
372,2019-04-23 16:20:01.708054,Influencer,53
282,2019-04-29 21:20:01.924322,Influencer,53
281,2019-04-26 15:20:01.458768,Influencer,53
311,2019-05-07 17:12:01.596634,Influencer,53
282,2019-05-03 17:12:01.090238,Influencer,53
371,2019-04-18 23:05:01.474323,Influencer,53
282,2019-05-02 13:12:01.255925,Influencer,53
281,2019-05-06 13:12:01.703033,Influencer,53
275,2019-05-10 10:12:01.360526,Influencer,53
282,2019-05-03 00:12:01.457293,Influencer,53
281,2019-05-06 16:12:01.359695,Influencer,53
281,2019-04-26 16:20:01.229179,Influencer,53
275,2019-05-12 06:12:01.284012,Influencer,53
281,2019-04-26 20:20:01.447673,Influencer,53
276,2019-05-08 07:12:01.538512,Influencer,53
293,2019-05-08 04:12:01.085204,Influencer,53
275,2019-05-11 00:12:01.318991,Influencer,53
283,2019-04-25 08:20:01.381843,Influencer,53
372,2019-04-24 13:20:01.414491,Influencer,53
276,2019-05-08 02:12:01.333073,Influencer,53
371,2019-04-20 09:13:42.001841,Influencer,53
283,2019-04-24 23:20:01.534585,Influencer,53
281,2019-05-01 19:12:01.437703,Influencer,53
281,2019-05-06 01:12:01.504609,Influencer,53
281,2019-05-06 03:12:00.801441,Influencer,53
282,2019-05-03 16:12:01.434926,Influencer,53
275,2019-05-11 12:12:01.383843,Influencer,53
275,2019-05-10 09:12:01.217972,Influencer,53
293,2019-05-07 23:12:01.137954,Influencer,53
234,2019-04-29 13:20:01.376501,Influencer,53
282,2019-05-07 04:12:01.372986,Influencer,53
281,2019-05-04 05:12:01.118013,Influencer,53
281,2019-04-30 04:13:02.026065,Influencer,53
363,2019-05-10 05:12:01.594751,Influencer,53
281,2019-05-06 12:12:00.964227,Influencer,53
275,2019-05-09 20:12:00.988701,Influencer,53
276,2019-05-09 08:12:01.493515,Influencer,53
382,2019-05-07 03:12:01.652740,Influencer,53
281,2019-04-27 07:20:01.135700,Influencer,53
372,2019-04-23 18:20:01.953732,Influencer,53
233,2019-04-20 16:20:01.305181,Influencer,53
281,2019-04-27 12:20:01.013385,Influencer,53
282,2019-05-03 05:12:01.385503,Influencer,53
363,2019-05-03 09:12:00.880877,Influencer,53
282,2019-05-03 02:12:01.793484,Influencer,53
235,2019-04-22 05:20:01.328253,Influencer,53
371,2019-04-18 15:58:01.091182,Influencer,53
282,2019-04-29 20:20:01.174972,Influencer,53
281,2019-05-04 06:12:00.830918,Influencer,53
281,2019-04-28 02:20:01.105462,Influencer,53
281,2019-05-04 16:12:01.518697,Influencer,53
283,2019-04-25 04:20:01.766889,Influencer,53
232,2019-04-28 09:20:01.072631,Influencer,53
382,2019-05-09 18:12:01.706635,Influencer,53
282,2019-05-01 01:12:02.262238,Influencer,53
281,2019-04-28 07:20:01.645374,Influencer,53
281,2019-04-28 18:20:01.138099,Influencer,53
281,2019-05-05 06:12:00.773040,Influencer,53
282,2019-05-02 23:12:01.774577,Influencer,53
364,2019-04-25 10:20:01.292891,Influencer,53
281,2019-04-30 14:12:01.327882,Influencer,53
293,2019-04-19 11:05:01.481239,Influencer,53
281,2019-04-29 00:20:01.661622,Influencer,53
281,2019-04-28 14:20:01.690928,Influencer,53
235,2019-04-24 08:20:01.625275,Influencer,53
281,2019-04-30 03:09:02.169019,Influencer,53
282,2019-05-01 06:12:01.326482,Influencer,53
371,2019-04-20 09:01:11.090483,Influencer,53
281,2019-04-25 18:20:01.242178,Influencer,53
371,2019-04-18 19:05:00.967654,Influencer,53
233,2019-04-21 16:20:01.930093,Influencer,53
281,2019-04-26 08:20:01.367688,Influencer,53
233,2019-04-21 19:20:01.614233,Influencer,53
281,2019-04-29 01:20:01.311850,Influencer,53
281,2019-05-06 00:12:01.139716,Influencer,53
282,2019-05-03 06:12:01.627326,Influencer,53
282,2019-05-01 10:12:01.734373,Influencer,53
276,2019-05-09 03:12:01.057050,Influencer,53
282,2019-05-03 11:12:00.737111,Influencer,53
234,2019-04-27 09:20:01.533638,Influencer,53
282,2019-05-03 23:12:01.415741,Influencer,53
361,2019-04-28 06:20:01.021848,Influencer,53
282,2019-04-30 01:20:01.477271,Influencer,53
371,2019-04-23 00:20:01.464388,Influencer,53
233,2019-04-23 10:20:02.060000,Influencer,53
283,2019-04-24 19:20:01.063198,Influencer,53
281,2019-05-01 23:12:01.298011,Influencer,53
281,2019-04-27 19:20:00.957330,Influencer,53
282,2019-05-02 02:12:01.268281,Influencer,53
281,2019-04-28 11:20:01.460629,Influencer,53
283,2019-04-24 18:20:01.159501,Influencer,53
362,2019-05-01 08:12:01.549478,Influencer,53
282,2019-04-29 23:20:01.957049,Influencer,53
281,2019-04-29 03:20:01.027815,Influencer,53
256,2019-04-24 01:20:01.367246,Influencer,53
235,2019-05-10 07:12:01.549990,Influencer,53
275,2019-05-10 03:12:01.306401,Influencer,53
283,2019-04-25 06:20:01.098750,Influencer,53
372,2019-04-24 16:20:00.985369,Influencer,53
281,2019-04-26 19:20:01.864633,Influencer,53
281,2019-05-06 04:12:00.797900,Influencer,53
378,2019-04-21 23:20:01.544457,Influencer,53
281,2019-05-05 16:12:00.859118,Influencer,53
281,2019-04-26 05:20:02.209651,Influencer,53
281,2019-04-28 08:20:01.649875,Influencer,53
362,2019-05-05 22:12:01.761775,Influencer,53
362,2019-05-07 11:12:01.754798,Influencer,53
281,2019-04-26 03:20:01.445948,Influencer,53
371,2019-04-21 11:20:01.134850,Influencer,53
281,2019-04-30 10:29:31.329423,Influencer,53
282,2019-05-02 04:12:00.854604,Influencer,53
281,2019-05-06 09:12:01.013789,Influencer,53
282,2019-05-01 00:12:01.749666,Influencer,53
233,2019-04-22 00:20:02.047113,Influencer,53
233,2019-05-05 01:12:01.119187,Influencer,53
276,2019-05-08 09:12:00.883706,Influencer,53
282,2019-05-02 05:12:01.035879,Influencer,53
371,2019-04-22 14:20:01.236673,Influencer,53
275,2019-05-09 22:12:01.012791,Influencer,53
371,2019-04-20 08:49:24.413005,Influencer,53
234,2019-05-01 09:12:01.291673,Influencer,53
371,2019-04-21 08:20:01.868094,Influencer,53
281,2019-04-28 10:20:01.349805,Influencer,53
372,2019-04-23 20:20:00.948623,Influencer,53
282,2019-04-30 23:12:02.081076,Influencer,53
282,2019-05-07 06:12:01.535264,Influencer,53
371,2019-04-23 02:20:01.158922,Influencer,53
282,2019-05-01 15:12:01.278362,Influencer,53
275,2019-05-11 22:12:00.865026,Influencer,53
281,2019-05-06 14:12:01.072653,Influencer,53
282,2019-05-07 14:12:01.649660,Influencer,53
295,2019-04-19 13:05:00.946344,Influencer,53
233,2019-04-22 02:20:01.383748,Influencer,53
281,2019-04-28 15:20:01.847079,Influencer,53
281,2019-05-06 19:12:00.873934,Influencer,53
372,2019-04-23 13:20:01.414413,Influencer,53
276,2019-05-09 00:12:00.800910,Influencer,53
275,2019-05-11 20:12:00.725648,Influencer,53
371,2019-04-22 16:20:01.938059,Influencer,53
275,2019-05-10 06:12:01.546593,Influencer,53
281,2019-05-07 00:12:00.925293,Influencer,53
281,2019-04-27 18:20:01.931488,Influencer,53
371,2019-04-21 15:20:01.310564,Influencer,53
371,2019-04-22 13:20:01.687886,Influencer,53
283,2019-04-25 12:20:01.115012,Influencer,53
311,2019-04-19 02:05:01.170153,Influencer,53
275,2019-05-11 11:12:01.113087,Influencer,53
275,2019-05-11 08:12:01.589971,Influencer,53
371,2019-04-18 15:43:01.413357,Influencer,53
276,2019-05-08 05:12:01.387069,Influencer,53
275,2019-05-10 01:12:01.622230,Influencer,53
282,2019-05-02 15:12:01.073395,Influencer,53
294,2019-05-09 02:12:01.108098,Influencer,53
276,2019-05-10 12:12:01.665297,Influencer,53
281,2019-05-04 08:12:01.571783,Influencer,53
372,2019-04-23 21:20:01.509911,Influencer,53
235,2019-04-20 15:18:30.248212,Influencer,53
276,2019-05-09 04:12:01.695993,Influencer,53
275,2019-05-11 05:12:01.513439,Influencer,53
281,2019-04-27 13:20:01.799206,Influencer,53
276,2019-05-08 23:12:01.372134,Influencer,53
275,2019-05-11 23:12:00.964198,Influencer,53
276,2019-05-10 14:12:01.452748,Influencer,53
281,2019-04-26 13:20:01.260553,Influencer,53
378,2019-04-21 18:20:01.321149,Influencer,53
281,2019-05-06 18:12:01.457570,Influencer,53
282,2019-05-03 03:12:01.374041,Influencer,53
283,2019-04-25 01:20:01.023549,Influencer,53
276,2019-05-08 00:12:00.989831,Influencer,53
371,2019-04-23 04:20:01.505176,Influencer,53
371,2019-04-20 18:20:01.090347,Influencer,53
275,2019-05-12 00:12:01.369125,Influencer,53
282,2019-05-07 13:12:00.769154,Influencer,53
275,2019-05-11 21:12:00.906245,Influencer,53
371,2019-04-21 13:20:01.688769,Influencer,53
363,2019-04-19 14:05:01.973930,Influencer,53
234,2019-04-26 18:20:01.842875,Influencer,53
275,2019-05-10 08:12:01.239009,Influencer,53
363,2019-05-08 18:12:01.740965,Influencer,53
294,2019-05-08 13:12:01.129097,Influencer,53
281,2019-04-30 18:12:01.831220,Influencer,53
281,2019-04-28 17:20:01.867255,Influencer,53
